 --- Cosmological Parameters --- 
	 H0: 2.1927e-18 (1/s) = 67.6600 (km/s/Mpc) 
	 OmegaM: 3.1110e-01 
	 OmegaR: 9.1824e-05 
	 OmegaL: 6.8881e-01 
	 OmegaK: 0.0000e+00 
		 w0: -1.0000e+00 
		 wa: 0.0000e+00 
	 rho_crit: 8.6009e-30 (g/cm^3) 
z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, H0*t_conf_age, d_L, d_LOS, d_trans, d_ang, d_mod, H(z), rho_c(z) 
1.91674849e-01, 7.61577735e-02, 8.39155077e-01, 1.67525650e-01, 7.86413098e-01, 1.82851285e-01, 3.01292251e+00, 9.65482708e+02, 8.10189716e+02, 8.10189716e+02, 6.79874814e+02, 3.99237225e+01, 7.45938227e+01, 1.04540670e-29
1.97055780e-01, 7.81143880e-02, 8.35382959e-01, 1.71606144e-01, 7.82332604e-01, 1.87724872e-01, 3.00804893e+00, 9.95691761e+02, 8.31783930e+02, 8.31783930e+02, 6.94858121e+02, 3.99906246e+01, 7.48134317e+01, 1.05157126e-29
2.02587771e-01, 8.01167833e-02, 8.31540137e-01, 1.75769663e-01, 7.78169085e-01, 1.92720338e-01, 3.00305346e+00, 1.02691156e+03, 8.53918177e+02, 8.53918177e+02, 7.10067238e+02, 4.00576652e+01, 7.50405947e+01, 1.05796692e-29
2.08275063e-01, 8.21658124e-02, 8.27626118e-01, 1.80017048e-01, 7.73921700e-01, 1.97840254e-01, 2.99793355e+00, 1.05917856e+03, 8.76603842e+02, 8.76603842e+02, 7.25500235e+02, 4.01248459e+01, 7.52755995e+01, 1.06460377e-29
2.14122015e-01, 8.42623342e-02, 8.23640447e-01, 1.84349101e-01, 7.69589648e-01, 2.03087212e-01, 2.99268659e+00, 1.09253063e+03, 8.99852416e+02, 8.99852416e+02, 7.41154847e+02, 4.01921681e+01, 7.55187461e+01, 1.07149240e-29
2.20133111e-01, 8.64072127e-02, 8.19582709e-01, 1.88766580e-01, 7.65172168e-01, 2.08463830e-01, 2.98730997e+00, 1.12700705e+03, 9.23675495e+02, 9.23675495e+02, 7.57028464e+02, 4.02596332e+01, 7.57703471e+01, 1.07864394e-29
2.26312957e-01, 8.86013169e-02, 8.15452527e-01, 1.93270203e-01, 7.60668546e-01, 2.13972745e-01, 2.98180105e+00, 1.16264863e+03, 9.48084763e+02, 9.48084763e+02, 7.73118116e+02, 4.03272424e+01, 7.60307281e+01, 1.08607009e-29
2.32666291e-01, 9.08455198e-02, 8.11249571e-01, 1.97860635e-01, 7.56078113e-01, 2.19616613e-01, 2.97615719e+00, 1.19949770e+03, 9.73091992e+02, 9.73091992e+02, 7.89420461e+02, 4.03949971e+01, 7.63002286e+01, 1.09378316e-29
2.39197984e-01, 9.31406982e-02, 8.06973553e-01, 2.02538495e-01, 7.51400254e-01, 2.25398107e-01, 2.97037569e+00, 1.23759821e+03, 9.98709023e+02, 9.98709023e+02, 8.05931768e+02, 4.04628984e+01, 7.65792024e+01, 1.10179610e-29
2.45913043e-01, 9.54877322e-02, 8.02624233e-01, 2.07304343e-01, 7.46634405e-01, 2.31319914e-01, 2.96445389e+00, 1.27699578e+03, 1.02494776e+03, 1.02494776e+03, 8.22647910e+02, 4.05309473e+01, 7.68680182e+01, 1.11012255e-29
2.52816614e-01, 9.78875042e-02, 7.98201419e-01, 2.12158685e-01, 7.41780064e-01, 2.37384731e-01, 2.95838907e+00, 1.31773777e+03, 1.05182016e+03, 1.05182016e+03, 8.39564346e+02, 4.05991450e+01, 7.71670605e+01, 1.11877684e-29
2.59913992e-01, 1.00340899e-01, 7.93704972e-01, 2.17101963e-01, 7.36836785e-01, 2.43595267e-01, 2.95217853e+00, 1.35987332e+03, 1.07933822e+03, 1.07933822e+03, 8.56676110e+02, 4.06674923e+01, 7.74767300e+01, 1.12777410e-29
2.67210616e-01, 1.02848802e-01, 7.89134803e-01, 2.22134557e-01, 7.31804192e-01, 2.49954232e-01, 2.94581957e+00, 1.40345343e+03, 1.10751395e+03, 1.10751395e+03, 8.73977800e+02, 4.07359900e+01, 7.77974443e+01, 1.13713026e-29
2.74712079e-01, 1.05412101e-01, 7.84490880e-01, 2.27256775e-01, 7.26681973e-01, 2.56464341e-01, 2.93930946e+00, 1.44853102e+03, 1.13635937e+03, 1.13635937e+03, 8.91463563e+02, 4.08046390e+01, 7.81296391e+01, 1.14686207e-29
2.82424133e-01, 1.08031682e-01, 7.79773224e-01, 2.32468856e-01, 7.21469892e-01, 2.63128306e-01, 2.93264549e+00, 1.49516100e+03, 1.16588652e+03, 1.16588652e+03, 9.09127088e+02, 4.08734398e+01, 7.84737684e+01, 1.15698724e-29
2.90352688e-01, 1.10708431e-01, 7.74981917e-01, 2.37770962e-01, 7.16167786e-01, 2.69948836e-01, 2.92582496e+00, 1.54340037e+03, 1.19610738e+03, 1.19610738e+03, 9.26961589e+02, 4.09423930e+01, 7.88303055e+01, 1.16752442e-29
2.98503825e-01, 1.13443233e-01, 7.70117100e-01, 2.43163176e-01, 7.10775573e-01, 2.76928630e-01, 2.91884517e+00, 1.59330823e+03, 1.22703392e+03, 1.22703392e+03, 9.44959801e+02, 4.10114990e+01, 7.91997442e+01, 1.17849328e-29
3.06883789e-01, 1.16236971e-01, 7.65178976e-01, 2.48645497e-01, 7.05293251e-01, 2.84070373e-01, 2.91170343e+00, 1.64494591e+03, 1.25867803e+03, 1.25867803e+03, 9.63113965e+02, 4.10807581e+01, 7.95825989e+01, 1.18991459e-29
3.15499006e-01, 1.19090524e-01, 7.60167811e-01, 2.54217839e-01, 6.99720909e-01, 2.91376734e-01, 2.90439707e+00, 1.69837702e+03, 1.29105154e+03, 1.29105154e+03, 9.81415823e+02, 4.11501705e+01, 7.99794063e+01, 1.20181026e-29
3.24356081e-01, 1.22004770e-01, 7.55083934e-01, 2.59880024e-01, 6.94058724e-01, 2.98850358e-01, 2.89692344e+00, 1.75366753e+03, 1.32416618e+03, 1.32416618e+03, 9.99856606e+02, 4.12197363e+01, 8.03907259e+01, 1.21420343e-29
3.33461802e-01, 1.24980579e-01, 7.49927744e-01, 2.65631781e-01, 6.88306968e-01, 3.06493866e-01, 2.88927993e+00, 1.81088585e+03, 1.35803354e+03, 1.35803354e+03, 1.01842703e+03, 4.12894554e+01, 8.08171410e+01, 1.22711855e-29
3.42823149e-01, 1.28018820e-01, 7.44699703e-01, 2.71472740e-01, 6.82466009e-01, 3.14309845e-01, 2.88146395e+00, 1.87010294e+03, 1.39266510e+03, 1.39266510e+03, 1.03711729e+03, 4.13593276e+01, 8.12592598e+01, 1.24058144e-29
3.52447300e-01, 1.31120351e-01, 7.39400345e-01, 2.77402430e-01, 6.76536318e-01, 3.22300843e-01, 2.87347296e+00, 1.93139233e+03, 1.42807216e+03, 1.42807216e+03, 1.05591704e+03, 4.14293525e+01, 8.17177164e+01, 1.25461940e-29
3.62341632e-01, 1.34286029e-01, 7.34030273e-01, 2.83420277e-01, 6.70518472e-01, 3.30469370e-01, 2.86530443e+00, 1.99483027e+03, 1.46426581e+03, 1.46426581e+03, 1.07481543e+03, 4.14995298e+01, 8.21931720e+01, 1.26926129e-29
3.72513730e-01, 1.37516698e-01, 7.28590161e-01, 2.89525595e-01, 6.64413153e-01, 3.38817883e-01, 2.85695592e+00, 2.06049579e+03, 1.50125696e+03, 1.50125696e+03, 1.09380105e+03, 4.15698587e+01, 8.26863158e+01, 1.28453765e-29
3.82971391e-01, 1.40813196e-01, 7.23080757e-01, 2.95717592e-01, 6.58221157e-01, 3.47348785e-01, 2.84842501e+00, 2.12847077e+03, 1.53905625e+03, 1.53905625e+03, 1.11286196e+03, 4.16403384e+01, 8.31978663e+01, 1.30048076e-29
3.93722633e-01, 1.44176353e-01, 7.17502878e-01, 3.01995355e-01, 6.51943393e-01, 3.56064420e-01, 2.83970938e+00, 2.19884006e+03, 1.57767407e+03, 1.57767407e+03, 1.13198569e+03, 4.17109682e+01, 8.37285725e+01, 1.31712480e-29
4.04775697e-01, 1.47606985e-01, 7.11857418e-01, 3.08357859e-01, 6.45580889e-01, 3.64967064e-01, 2.83080674e+00, 2.27169158e+03, 1.61712050e+03, 1.61712050e+03, 1.15115923e+03, 4.17817468e+01, 8.42792153e+01, 1.33450597e-29
4.16139055e-01, 1.51105900e-01, 7.06145344e-01, 3.14803956e-01, 6.39134793e-01, 3.74058918e-01, 2.82171488e+00, 2.34711637e+03, 1.65740530e+03, 1.65740530e+03, 1.17036903e+03, 4.18526731e+01, 8.48506085e+01, 1.35266258e-29
4.27821420e-01, 1.54673893e-01, 7.00367697e-01, 3.21332374e-01, 6.32606374e-01, 3.83342103e-01, 2.81243170e+00, 2.42520873e+03, 1.69853786e+03, 1.69853786e+03, 1.18960105e+03, 4.19237456e+01, 8.54436003e+01, 1.37163524e-29
4.39831747e-01, 1.58311745e-01, 6.94525595e-01, 3.27941718e-01, 6.25997031e-01, 3.92818653e-01, 2.80295515e+00, 2.50606630e+03, 1.74052719e+03, 1.74052719e+03, 1.20884068e+03, 4.19949628e+01, 8.60590746e+01, 1.39146696e-29
4.52179242e-01, 1.62020224e-01, 6.88620228e-01, 3.34630464e-01, 6.19308285e-01, 4.02490506e-01, 2.79328329e+00, 2.58979015e+03, 1.78338188e+03, 1.78338188e+03, 1.22807284e+03, 4.20663229e+01, 8.66979527e+01, 1.41220335e-29
4.64873371e-01, 1.65800084e-01, 6.82652863e-01, 3.41396958e-01, 6.12541791e-01, 4.12359500e-01, 2.78341430e+00, 2.67648490e+03, 1.82711008e+03, 1.82711008e+03, 1.24728193e+03, 4.21378240e+01, 8.73611944e+01, 1.43389279e-29
4.77923865e-01, 1.69652062e-01, 6.76624841e-01, 3.48239417e-01, 6.05699332e-01, 4.22427360e-01, 2.77334644e+00, 2.76625881e+03, 1.87171943e+03, 1.87171943e+03, 1.26645186e+03, 4.22094641e+01, 8.80497997e+01, 1.45658656e-29
4.91340729e-01, 1.73576879e-01, 6.70537578e-01, 3.55155924e-01, 5.98782824e-01, 4.32695698e-01, 2.76307810e+00, 2.85922390e+03, 1.91721707e+03, 1.91721707e+03, 1.28556609e+03, 4.22812408e+01, 8.87648104e+01, 1.48033911e-29
5.05134247e-01, 1.77575238e-01, 6.64392563e-01, 3.62144430e-01, 5.91794318e-01, 4.43165998e-01, 2.75260780e+00, 2.95549602e+03, 1.96360958e+03, 1.96360958e+03, 1.30460760e+03, 4.23531519e+01, 8.95073117e+01, 1.50520822e-29
5.19314994e-01, 1.81647824e-01, 6.58191359e-01, 3.69202752e-01, 5.84735997e-01, 4.53839617e-01, 2.74193418e+00, 3.05519502e+03, 2.01090296e+03, 2.01090296e+03, 1.32355895e+03, 4.24251947e+01, 9.02784341e+01, 1.53125524e-29
5.33893840e-01, 1.85795303e-01, 6.51935600e-01, 3.76328572e-01, 5.77610176e-01, 4.64717766e-01, 2.73105603e+00, 3.15844478e+03, 2.05910259e+03, 2.05910259e+03, 1.34240228e+03, 4.24973664e+01, 9.10793545e+01, 1.55854534e-29
5.48881961e-01, 1.90018322e-01, 6.45626991e-01, 3.83519441e-01, 5.70419307e-01, 4.75801515e-01, 2.71997228e+00, 3.26537341e+03, 2.10821321e+03, 2.10821321e+03, 1.36111935e+03, 4.25696643e+01, 9.19112988e+01, 1.58714776e-29
5.64290847e-01, 1.94317504e-01, 6.39267309e-01, 3.90772775e-01, 5.63165974e-01, 4.87091776e-01, 2.70868202e+00, 3.37611329e+03, 2.15823886e+03, 2.15823886e+03, 1.37969154e+03, 4.26420851e+01, 9.27755430e+01, 1.61713607e-29
5.80132310e-01, 1.98693454e-01, 6.32858396e-01, 3.98085858e-01, 5.55852890e-01, 4.98589301e-01, 2.69718450e+00, 3.49080121e+03, 2.20918286e+03, 2.20918286e+03, 1.39809992e+03, 4.27146256e+01, 9.36734160e+01, 1.64858851e-29
5.96418495e-01, 2.03146750e-01, 6.26402164e-01, 4.05455847e-01, 5.48482901e-01, 5.10294671e-01, 2.68547913e+00, 3.60957852e+03, 2.26104779e+03, 2.26104779e+03, 1.41632523e+03, 4.27872825e+01, 9.46063004e+01, 1.68158829e-29
6.13161884e-01, 2.07677952e-01, 6.19900588e-01, 4.12879768e-01, 5.41058980e-01, 5.22208293e-01, 2.67356551e+00, 3.73259119e+03, 2.31383547e+03, 2.31383547e+03, 1.43434797e+03, 4.28600521e+01, 9.55756358e+01, 1.71622390e-29
6.30375315e-01, 2.12287591e-01, 6.13355704e-01, 4.20354523e-01, 5.33584225e-01, 5.34330390e-01, 2.66144341e+00, 3.85998997e+03, 2.36754687e+03, 2.36754687e+03, 1.45214838e+03, 4.29329309e+01, 9.65829197e+01, 1.75258953e-29
6.48071983e-01, 2.16976176e-01, 6.06769614e-01, 4.27876893e-01, 5.26061856e-01, 5.46660997e-01, 2.64911280e+00, 3.99193053e+03, 2.42218214e+03, 2.42218214e+03, 1.46970652e+03, 4.30059149e+01, 9.76297108e+01, 1.79078546e-29
6.66265452e-01, 2.21744190e-01, 6.00144472e-01, 4.35443538e-01, 5.18495211e-01, 5.59199951e-01, 2.63657385e+00, 4.12857353e+03, 2.47774058e+03, 2.47774058e+03, 1.48700231e+03, 4.30790001e+01, 9.87176302e+01, 1.83091843e-29
6.84969672e-01, 2.26592088e-01, 5.93482492e-01, 4.43051005e-01, 5.10887743e-01, 5.71946890e-01, 2.62382691e+00, 4.27008480e+03, 2.53422057e+03, 2.53422057e+03, 1.50401554e+03, 4.31521825e+01, 9.98483645e+01, 1.87310216e-29
7.04198979e-01, 2.31520301e-01, 5.86785940e-01, 4.50695733e-01, 5.03243015e-01, 5.84901244e-01, 2.61087256e+00, 4.41663546e+03, 2.59161959e+03, 2.59161959e+03, 1.52072594e+03, 4.32254578e+01, 1.01023668e+02, 1.91745782e-29
7.23968114e-01, 2.36529229e-01, 5.80057132e-01, 4.58374055e-01, 4.95564693e-01, 5.98062231e-01, 2.59771157e+00, 4.56840202e+03, 2.64993418e+03, 2.64993418e+03, 1.53711322e+03, 4.32988216e+01, 1.02245364e+02, 1.96411453e-29
7.44292233e-01, 2.41619247e-01, 5.73298431e-01, 4.66082207e-01, 4.87856542e-01, 6.11428855e-01, 2.58434494e+00, 4.72556659e+03, 2.70915991e+03, 2.70915991e+03, 1.55315712e+03, 4.33722694e+01, 1.03515351e+02, 2.01320997e-29
7.65186915e-01, 2.46790700e-01, 5.66512244e-01, 4.73816331e-01, 4.80122418e-01, 6.24999898e-01, 2.57077390e+00, 4.88831693e+03, 2.76929139e+03, 2.76929139e+03, 1.56883748e+03, 4.34457968e+01, 1.04835600e+02, 2.06489097e-29
7.86668179e-01, 2.52043903e-01, 5.59701019e-01, 4.81572485e-01, 4.72366264e-01, 6.38773917e-01, 2.55699988e+00, 5.05684668e+03, 2.83032224e+03, 2.83032224e+03, 1.58413424e+03, 4.35193989e+01, 1.06208161e+02, 2.11931414e-29
8.08752491e-01, 2.57379142e-01, 5.52867241e-01, 4.89346649e-01, 4.64592099e-01, 6.52749245e-01, 2.54302455e+00, 5.23135546e+03, 2.89224506e+03, 2.89224506e+03, 1.59902755e+03, 4.35930712e+01, 1.07635166e+02, 2.17664662e-29
8.31456781e-01, 2.62796674e-01, 5.46013431e-01, 4.97134733e-01, 4.56804015e-01, 6.66923987e-01, 2.52884981e+00, 5.41204902e+03, 2.95505146e+03, 2.95505146e+03, 1.61349778e+03, 4.36668086e+01, 1.09118830e+02, 2.23706681e-29
8.54798453e-01, 2.68296725e-01, 5.39142136e-01, 5.04932584e-01, 4.49006164e-01, 6.81296017e-01, 2.51447778e+00, 5.59913945e+03, 3.01873201e+03, 3.01873201e+03, 1.62752562e+03, 4.37406064e+01, 1.10661454e+02, 2.30076517e-29
8.78795401e-01, 2.73879488e-01, 5.32255933e-01, 5.12735996e-01, 4.41202752e-01, 6.95862978e-01, 2.49991082e+00, 5.79284528e+03, 3.08327627e+03, 3.08327627e+03, 1.64109209e+03, 4.38144596e+01, 1.12265430e+02, 2.36794516e-29
9.03466021e-01, 2.79545129e-01, 5.25357421e-01, 5.20540719e-01, 4.33398029e-01, 7.10622284e-01, 2.48515152e+00, 5.99339167e+03, 3.14867279e+03, 3.14867279e+03, 1.65417862e+03, 4.38883633e+01, 1.13933244e+02, 2.43882410e-29
9.28829225e-01, 2.85293778e-01, 5.18449216e-01, 5.28342468e-01, 4.25596281e-01, 7.25571118e-01, 2.47020268e+00, 6.20101061e+03, 3.21490909e+03, 3.21490909e+03, 1.66676710e+03, 4.39623124e+01, 1.15667478e+02, 2.51363426e-29
9.54904456e-01, 2.91125536e-01, 5.11533951e-01, 5.36136931e-01, 4.17801818e-01, 7.40706437e-01, 2.45506736e+00, 6.41594105e+03, 3.28197167e+03, 3.28197167e+03, 1.67883994e+03, 4.40363018e+01, 1.17470816e+02, 2.59262391e-29
9.81711702e-01, 2.97040474e-01, 5.04614268e-01, 5.43919780e-01, 4.10018968e-01, 7.56024971e-01, 2.43974883e+00, 6.63842913e+03, 3.34984606e+03, 3.34984606e+03, 1.69038012e+03, 4.41103266e+01, 1.19346043e+02, 2.67605850e-29
1.00927151e+00, 3.03038627e-01, 4.97692817e-01, 5.51686684e-01, 4.02252064e-01, 7.71523227e-01, 2.42425057e+00, 6.86872837e+03, 3.41851677e+03, 3.41851677e+03, 1.70137124e+03, 4.41843817e+01, 1.21296056e+02, 2.76422198e-29
1.03760502e+00, 3.09120002e-01, 4.90772250e-01, 5.59433315e-01, 3.94505434e-01, 7.87197496e-01, 2.40857630e+00, 7.10709982e+03, 3.48796737e+03, 3.48796737e+03, 1.71179759e+03, 4.42584621e+01, 1.23323863e+02, 2.85741810e-29
1.06673394e+00, 3.15284571e-01, 4.83855218e-01, 5.67155357e-01, 3.86783391e-01, 8.03043852e-01, 2.39272995e+00, 7.35381233e+03, 3.55818047e+03, 3.55818047e+03, 1.72164419e+03, 4.43325627e+01, 1.25432586e+02, 2.95597193e-29
1.09668060e+00, 3.21532276e-01, 4.76944367e-01, 5.74848524e-01, 3.79090225e-01, 8.19058164e-01, 2.37671564e+00, 7.60914271e+03, 3.62913775e+03, 3.62913775e+03, 1.73089681e+03, 4.44066786e+01, 1.27625472e+02, 3.06023144e-29
1.12746796e+00, 3.27863028e-01, 4.70042332e-01, 5.82508560e-01, 3.71430188e-01, 8.35236096e-01, 2.36053770e+00, 7.87337600e+03, 3.70082002e+03, 3.70082002e+03, 1.73954207e+03, 4.44808050e+01, 1.29905890e+02, 3.17056920e-29
1.15911962e+00, 3.34276704e-01, 4.63151736e-01, 5.90131260e-01, 3.63807489e-01, 8.51573119e-01, 2.34420068e+00, 8.14680567e+03, 3.77320719e+03, 3.77320719e+03, 1.74756746e+03, 4.45549368e+01, 1.32277342e+02, 3.28738425e-29
1.19165984e+00, 3.40773150e-01, 4.56275185e-01, 5.97712469e-01, 3.56226280e-01, 8.68064516e-01, 2.32770928e+00, 8.42973386e+03, 3.84627838e+03, 3.84627838e+03, 1.75496138e+03, 4.46290693e+01, 1.34743464e+02, 3.41110406e-29
1.22511358e+00, 3.47352184e-01, 4.49415262e-01, 6.05248100e-01, 3.48690648e-01, 8.84705390e-01, 2.31106841e+00, 8.72247165e+03, 3.92001188e+03, 3.92001188e+03, 1.76171316e+03, 4.47031978e+01, 1.37308034e+02, 3.54218673e-29
1.25950646e+00, 3.54013588e-01, 4.42574525e-01, 6.12734142e-01, 3.41204606e-01, 9.01490676e-01, 2.29428312e+00, 9.02533928e+03, 3.99438524e+03, 3.99438524e+03, 1.76781315e+03, 4.47773177e+01, 1.39974976e+02, 3.68112323e-29
1.29486487e+00, 3.60757118e-01, 4.35755505e-01, 6.20166667e-01, 3.33772081e-01, 9.18415146e-01, 2.27735865e+00, 9.33866646e+03, 4.06937532e+03, 4.06937532e+03, 1.77325270e+03, 4.48514243e+01, 1.42748366e+02, 3.82843999e-29
1.33121590e+00, 3.67582497e-01, 4.28960698e-01, 6.27541841e-01, 3.26396908e-01, 9.35473422e-01, 2.26030038e+00, 9.66279263e+03, 4.14495827e+03, 4.14495827e+03, 1.77802419e+03, 4.49255133e+01, 1.45632438e+02, 3.98470152e-29
1.36858742e+00, 3.74489419e-01, 4.22192565e-01, 6.34855930e-01, 3.19082818e-01, 9.52659986e-01, 2.24311381e+00, 9.99806724e+03, 4.22110965e+03, 4.22110965e+03, 1.78212111e+03, 4.49995803e+01, 1.48631593e+02, 4.15051338e-29
1.40700809e+00, 3.81477549e-01, 4.15453528e-01, 6.42105313e-01, 3.11833435e-01, 9.69969192e-01, 2.22580461e+00, 1.03448500e+04, 4.29780444e+03, 4.29780444e+03, 1.78553801e+03, 4.50736210e+01, 1.51750400e+02, 4.32652528e-29
1.44650734e+00, 3.88546523e-01, 4.08745964e-01, 6.49286486e-01, 3.04652263e-01, 9.87395272e-01, 2.20837853e+00, 1.07035114e+04, 4.37501708e+03, 4.37501708e+03, 1.78827057e+03, 4.51476314e+01, 1.54993610e+02, 4.51343449e-29
1.48711546e+00, 3.95695948e-01, 4.02072206e-01, 6.56396067e-01, 2.97542682e-01, 1.00493235e+00, 2.19084145e+00, 1.10744326e+04, 4.45272156e+03, 4.45272156e+03, 1.79031558e+03, 4.52216074e+01, 1.58366158e+02, 4.71198950e-29
1.52886359e+00, 4.02925403e-01, 3.95434536e-01, 6.63430809e-01, 2.90507939e-01, 1.02257447e+00, 2.17319933e+00, 1.14580064e+04, 4.53089143e+03, 4.53089143e+03, 1.79167095e+03, 4.52955453e+01, 1.61873172e+02, 4.92299400e-29
1.57178372e+00, 4.10234442e-01, 3.88835186e-01, 6.70387603e-01, 2.83551146e-01, 1.04031557e+00, 2.15545823e+00, 1.18546368e+04, 4.60949989e+03, 4.60949989e+03, 1.79233575e+03, 4.53694413e+01, 1.65519982e+02, 5.14731110e-29
1.61590875e+00, 4.17622591e-01, 3.82276331e-01, 6.77263479e-01, 2.76675270e-01, 1.05814954e+00, 2.13762426e+00, 1.22647400e+04, 4.68851981e+03, 4.68851981e+03, 1.79231015e+03, 4.54432917e+01, 1.69312130e+02, 5.38586797e-29
1.66127252e+00, 4.25089350e-01, 3.75760089e-01, 6.84055619e-01, 2.69883130e-01, 1.07607018e+00, 2.11970362e+00, 1.26887446e+04, 4.76792380e+03, 4.76792380e+03, 1.79159547e+03, 4.55170933e+01, 1.73255375e+02, 5.63966084e-29
1.70790980e+00, 4.32634194e-01, 3.69288519e-01, 6.90761354e-01, 2.63177394e-01, 1.09407128e+00, 2.10170252e+00, 1.31270917e+04, 4.84768426e+03, 4.84768426e+03, 1.79019414e+03, 4.55908426e+01, 1.77355703e+02, 5.90976037e-29
1.75585633e+00, 4.40256573e-01, 3.62863618e-01, 6.97378174e-01, 2.56560575e-01, 1.11214656e+00, 2.08362724e+00, 1.35802356e+04, 4.92777344e+03, 4.92777344e+03, 1.78810970e+03, 4.56645365e+01, 1.81619341e+02, 6.19731746e-29
1.80514888e+00, 4.47955916e-01, 3.56487318e-01, 7.03903723e-01, 2.50035025e-01, 1.13028975e+00, 2.06548405e+00, 1.40486442e+04, 5.00816348e+03, 5.00816348e+03, 1.78534677e+03, 4.57381721e+01, 1.86052760e+02, 6.50356954e-29
1.85582523e+00, 4.55731626e-01, 3.50161484e-01, 7.10335810e-01, 2.43602939e-01, 1.14849453e+00, 2.04727927e+00, 1.45327990e+04, 5.08882647e+03, 5.08882647e+03, 1.78191103e+03, 4.58117463e+01, 1.90662693e+02, 6.82984739e-29
1.90792422e+00, 4.63583085e-01, 3.43887915e-01, 7.16672403e-01, 2.37266345e-01, 1.16675462e+00, 2.02901918e+00, 1.50331962e+04, 5.16973449e+03, 5.16973449e+03, 1.77780922e+03, 4.58852566e+01, 1.95456140e+02, 7.17758247e-29
1.96148581e+00, 4.71509656e-01, 3.37668341e-01, 7.22911637e-01, 2.31027112e-01, 1.18506372e+00, 2.01071008e+00, 1.55503464e+04, 5.25085968e+03, 5.25085968e+03, 1.77304908e+03, 4.59587003e+01, 2.00440384e+02, 7.54831484e-29
2.01655104e+00, 4.79510678e-01, 3.31504419e-01, 7.29051807e-01, 2.24886942e-01, 1.20341556e+00, 1.99235824e+00, 1.60847758e+04, 5.33217425e+03, 5.33217425e+03, 1.76763933e+03, 4.60320751e+01, 2.05622999e+02, 7.94370178e-29
2.07316213e+00, 4.87585472e-01, 3.25397736e-01, 7.35091374e-01, 2.18847375e-01, 1.22180391e+00, 1.97396989e+00, 1.66370259e+04, 5.41365058e+03, 5.41365058e+03, 1.76158964e+03, 4.61053785e+01, 2.11011866e+02, 8.36552709e-29
2.13136247e+00, 4.95733342e-01, 3.19349807e-01, 7.41028961e-01, 2.12909788e-01, 1.24022257e+00, 1.95555123e+00, 1.72076547e+04, 5.49526120e+03, 5.49526120e+03, 1.75491060e+03, 4.61786084e+01, 2.16615185e+02, 8.81571110e-29
2.19119669e+00, 5.03953573e-01, 3.13362070e-01, 7.46863353e-01, 2.07075395e-01, 1.25866539e+00, 1.93710841e+00, 1.77972366e+04, 5.57697889e+03, 5.57697889e+03, 1.74761365e+03, 4.62517629e+01, 2.22441488e+02, 9.29632153e-29
2.25271064e+00, 5.12245431e-01, 3.07435893e-01, 7.52593496e-01, 2.01345253e-01, 1.27712630e+00, 1.91864750e+00, 1.84063632e+04, 5.65877670e+03, 5.65877670e+03, 1.73971107e+03, 4.63248399e+01, 2.28499654e+02, 9.80958528e-29
2.31595149e+00, 5.20608169e-01, 3.01572566e-01, 7.58218490e-01, 1.95720259e-01, 1.29559926e+00, 1.90017454e+00, 1.90356438e+04, 5.74062796e+03, 5.74062796e+03, 1.73121590e+03, 4.63978379e+01, 2.34798925e+02, 1.03579011e-28
2.38096772e+00, 5.29041024e-01, 2.95773306e-01, 7.63737593e-01, 1.90201155e-01, 1.31407835e+00, 1.88169545e+00, 1.96857060e+04, 5.82250635e+03, 5.82250635e+03, 1.72214195e+03, 4.64707550e+01, 2.41348919e+02, 1.09438535e-28
2.44780916e+00, 5.37543219e-01, 2.90039255e-01, 7.69150214e-01, 1.84788534e-01, 1.33255771e+00, 1.86321608e+00, 2.03571959e+04, 5.90438594e+03, 5.90438594e+03, 1.71250370e+03, 4.65435898e+01, 2.48159649e+02, 1.15702272e-28
2.51652705e+00, 5.46113963e-01, 2.84371479e-01, 7.74455909e-01, 1.79482839e-01, 1.35103158e+00, 1.84474222e+00, 2.10507791e+04, 5.98624119e+03, 5.98624119e+03, 1.70231626e+03, 4.66163409e+01, 2.55241540e+02, 1.22400239e-28
2.58717408e+00, 5.54752453e-01, 2.78770971e-01, 7.79654379e-01, 1.74284370e-01, 1.36949429e+00, 1.82627951e+00, 2.17671409e+04, 6.06804699e+03, 6.06804699e+03, 1.69159535e+03, 4.66890069e+01, 2.62605443e+02, 1.29564791e-28
2.65980440e+00, 5.63457874e-01, 2.73238647e-01, 7.84745464e-01, 1.69193285e-01, 1.38794028e+00, 1.80783352e+00, 2.25069872e+04, 6.14977871e+03, 6.14977871e+03, 1.68035721e+03, 4.67615868e+01, 2.70262658e+02, 1.37230815e-28
2.73447368e+00, 5.72229403e-01, 2.67775351e-01, 7.89729140e-01, 1.64209608e-01, 1.40636410e+00, 1.78940970e+00, 2.32710448e+04, 6.23141220e+03, 6.23141220e+03, 1.66861859e+03, 4.68340794e+01, 2.78224953e+02, 1.45435928e-28
2.81123917e+00, 5.81066203e-01, 2.62381854e-01, 7.94605515e-01, 1.59333234e-01, 1.42476041e+00, 1.77101339e+00, 2.40600625e+04, 6.31292381e+03, 6.31292381e+03, 1.65639665e+03, 4.69064838e+01, 2.86504579e+02, 1.54220706e-28
