 --- Cosmological Parameters --- 
	 H0: 2.1927e-18 (1/s) = 67.6600 (km/s/Mpc) 
	 OmegaM: 3.1110e-01 
	 OmegaR: 0.0000e+00 
	 OmegaL: 6.8890e-01 
	 OmegaK: 0.0000e+00 
		 w0: -1.0000e+00 
		 wa: 0.0000e+00 
	 rho_crit: 8.6009e-30 (g/cm^3) 
z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, H(z) 
1.55446187e+00, 4.07299425e-01, 3.91471883e-01, 6.67690585e-01, 2.86635844e-01, 2.22329153e+00, 1.63989909e+02
1.59261823e+00, 4.13738570e-01, 3.85710472e-01, 6.73748113e-01, 2.80578316e-01, 2.20770290e+00, 1.67249626e+02
1.63171119e+00, 4.20238226e-01, 3.79980906e-01, 6.79742541e-01, 2.74583888e-01, 2.19204515e+00, 1.70622811e+02
1.67176373e+00, 4.26798050e-01, 3.74284593e-01, 6.85672015e-01, 2.68654415e-01, 2.17632244e+00, 1.74113393e+02
1.71279942e+00, 4.33417684e-01, 3.68622904e-01, 6.91534771e-01, 2.62791658e-01, 2.16053897e+00, 1.77725433e+02
1.75484238e+00, 4.40096756e-01, 3.62997174e-01, 6.97329139e-01, 2.56997290e-01, 2.14469894e+00, 1.81463136e+02
1.79791735e+00, 4.46834881e-01, 3.57408699e-01, 7.03053541e-01, 2.51272889e-01, 2.12880658e+00, 1.85330851e+02
1.84204965e+00, 4.53631661e-01, 3.51858737e-01, 7.08706492e-01, 2.45619937e-01, 2.11286612e+00, 1.89333080e+02
1.88726524e+00, 4.60486682e-01, 3.46348506e-01, 7.14286606e-01, 2.40039823e-01, 2.09688179e+00, 1.93474481e+02
1.93359070e+00, 4.67399520e-01, 3.40879183e-01, 7.19792590e-01, 2.34533839e-01, 2.08085782e+00, 1.97759877e+02
1.98105328e+00, 4.74369739e-01, 3.35451904e-01, 7.25223249e-01, 2.29103181e-01, 2.06479844e+00, 2.02194257e+02
2.02968090e+00, 4.81396889e-01, 3.30067764e-01, 7.30577483e-01, 2.23748946e-01, 2.04870784e+00, 2.06782790e+02
2.07950215e+00, 4.88480511e-01, 3.24727814e-01, 7.35854291e-01, 2.18472138e-01, 2.03259020e+00, 2.11530823e+02
2.13054632e+00, 4.95620134e-01, 3.19433063e-01, 7.41052765e-01, 2.13273664e-01, 2.01644968e+00, 2.16443895e+02
2.18284345e+00, 5.02815278e-01, 3.14184476e-01, 7.46172092e-01, 2.08154337e-01, 2.00029042e+00, 2.21527739e+02
2.23642428e+00, 5.10065450e-01, 3.08982975e-01, 7.51211555e-01, 2.03114874e-01, 1.98411649e+00, 2.26788293e+02
2.29132032e+00, 5.17370151e-01, 3.03829437e-01, 7.56170529e-01, 1.98155900e-01, 1.96793195e+00, 2.32231705e+02
2.34756385e+00, 5.24728870e-01, 2.98724698e-01, 7.61048480e-01, 1.93277950e-01, 1.95174081e+00, 2.37864344e+02
2.40518797e+00, 5.32141090e-01, 2.93669545e-01, 7.65844964e-01, 1.88481466e-01, 1.93554703e+00, 2.43692803e+02
2.46422654e+00, 5.39606284e-01, 2.88664725e-01, 7.70559626e-01, 1.83766803e-01, 1.91935451e+00, 2.49723915e+02
2.52471429e+00, 5.47123920e-01, 2.83710938e-01, 7.75192197e-01, 1.79134232e-01, 1.90316711e+00, 2.55964756e+02
2.58668680e+00, 5.54693455e-01, 2.78808844e-01, 7.79742492e-01, 1.74583937e-01, 1.88698862e+00, 2.62422654e+02
2.65018051e+00, 5.62314341e-01, 2.73959054e-01, 7.84210409e-01, 1.70116020e-01, 1.87082277e+00, 2.69105205e+02
2.71523275e+00, 5.69986027e-01, 2.69162141e-01, 7.88595924e-01, 1.65730505e-01, 1.85467322e+00, 2.76020275e+02
2.78188179e+00, 5.77707950e-01, 2.64418630e-01, 7.92899092e-01, 1.61427337e-01, 1.83854359e+00, 2.83176016e+02
2.85016682e+00, 5.85479547e-01, 2.59729006e-01, 7.97120042e-01, 1.57206387e-01, 1.82243739e+00, 2.90580873e+02
2.92012800e+00, 5.93300247e-01, 2.55093711e-01, 8.01258975e-01, 1.53067455e-01, 1.80635809e+00, 2.98243599e+02
2.99180647e+00, 6.01169477e-01, 2.50513147e-01, 8.05316161e-01, 1.49010268e-01, 1.79030907e+00, 3.06173260e+02
3.06524438e+00, 6.09086658e-01, 2.45987672e-01, 8.09291938e-01, 1.45034491e-01, 1.77429364e+00, 3.14379256e+02
3.14048492e+00, 6.17051208e-01, 2.41517604e-01, 8.13186707e-01, 1.41139722e-01, 1.75831502e+00, 3.22871324e+02
3.21757235e+00, 6.25062541e-01, 2.37103224e-01, 8.17000931e-01, 1.37325498e-01, 1.74237638e+00, 3.31659559e+02
3.29655199e+00, 6.33120071e-01, 2.32744769e-01, 8.20735129e-01, 1.33591300e-01, 1.72648079e+00, 3.40754421e+02
3.37747029e+00, 6.41223207e-01, 2.28442441e-01, 8.24389878e-01, 1.29936552e-01, 1.71063124e+00, 3.50166752e+02
3.46037484e+00, 6.49371357e-01, 2.24196404e-01, 8.27965805e-01, 1.26360624e-01, 1.69483063e+00, 3.59907789e+02
3.54531439e+00, 6.57563928e-01, 2.20006784e-01, 8.31463588e-01, 1.22862841e-01, 1.67908181e+00, 3.69989180e+02
3.63233890e+00, 6.65800325e-01, 2.15873670e-01, 8.34883952e-01, 1.19442477e-01, 1.66338751e+00, 3.80422999e+02
3.72149955e+00, 6.74079952e-01, 2.11797119e-01, 8.38227665e-01, 1.16098764e-01, 1.64775041e+00, 3.91221760e+02
3.81284876e+00, 6.82402214e-01, 2.07777150e-01, 8.41495536e-01, 1.12830893e-01, 1.63217307e+00, 4.02398436e+02
3.90644026e+00, 6.90766515e-01, 2.03813752e-01, 8.44688414e-01, 1.09638015e-01, 1.61665801e+00, 4.13966475e+02
4.00232909e+00, 6.99172259e-01, 1.99906880e-01, 8.47807181e-01, 1.06519248e-01, 1.60120763e+00, 4.25939819e+02
4.10057164e+00, 7.07618851e-01, 1.96056456e-01, 8.50852753e-01, 1.03473676e-01, 1.58582427e+00, 4.38332918e+02
4.20122568e+00, 7.16105698e-01, 1.92262375e-01, 8.53826078e-01, 1.00500351e-01, 1.57051018e+00, 4.51160756e+02
4.30435041e+00, 7.24632207e-01, 1.88524498e-01, 8.56728130e-01, 9.75982993e-02, 1.55526753e+00, 4.64438863e+02
4.41000648e+00, 7.33197786e-01, 1.84842662e-01, 8.59559908e-01, 9.47665214e-02, 1.54009841e+00, 4.78183344e+02
4.51825602e+00, 7.41801846e-01, 1.81216674e-01, 8.62322435e-01, 9.20039947e-02, 1.52500483e+00, 4.92410892e+02
4.62916269e+00, 7.50443801e-01, 1.77646313e-01, 8.65016753e-01, 8.93096762e-02, 1.50998871e+00, 5.07138814e+02
4.74279172e+00, 7.59123065e-01, 1.74131337e-01, 8.67643925e-01, 8.66825045e-02, 1.49505190e+00, 5.22385056e+02
4.85920992e+00, 7.67839058e-01, 1.70671475e-01, 8.70205027e-01, 8.41214024e-02, 1.48019619e+00, 5.38168220e+02
4.97848576e+00, 7.76591199e-01, 1.67266435e-01, 8.72701151e-01, 8.16252787e-02, 1.46542325e+00, 5.54507596e+02
5.10068939e+00, 7.85378914e-01, 1.63915901e-01, 8.75133399e-01, 7.91930302e-02, 1.45073472e+00, 5.71423181e+02
5.22589267e+00, 7.94201629e-01, 1.60619537e-01, 8.77502885e-01, 7.68235439e-02, 1.43613214e+00, 5.88935712e+02
5.35416923e+00, 8.03058777e-01, 1.57376986e-01, 8.79810731e-01, 7.45156987e-02, 1.42161697e+00, 6.07066686e+02
5.48559451e+00, 8.11949793e-01, 1.54187869e-01, 8.82058062e-01, 7.22683675e-02, 1.40719062e+00, 6.25838393e+02
5.62024581e+00, 8.20874115e-01, 1.51051793e-01, 8.84246011e-01, 7.00804183e-02, 1.39285442e+00, 6.45273945e+02
5.75820230e+00, 8.29831188e-01, 1.47968344e-01, 8.86375713e-01, 6.79507167e-02, 1.37860963e+00, 6.65397305e+02
5.89954512e+00, 8.38820459e-01, 1.44937091e-01, 8.88448303e-01, 6.58781265e-02, 1.36445743e+00, 6.86233320e+02
6.04435738e+00, 8.47841381e-01, 1.41957590e-01, 8.90464917e-01, 6.38615122e-02, 1.35039895e+00, 7.07807750e+02
6.19272426e+00, 8.56893412e-01, 1.39029381e-01, 8.92426690e-01, 6.18997394e-02, 1.33643525e+00, 7.30147308e+02
6.34473301e+00, 8.65976013e-01, 1.36151988e-01, 8.94334752e-01, 5.99916770e-02, 1.32256732e+00, 7.53279692e+02
6.50047301e+00, 8.75088653e-01, 1.33324925e-01, 8.96190231e-01, 5.81361979e-02, 1.30879609e+00, 7.77233619e+02
6.66003586e+00, 8.84230803e-01, 1.30547692e-01, 8.97994249e-01, 5.63321803e-02, 1.29512244e+00, 8.02038867e+02
6.82351540e+00, 8.93401942e-01, 1.27819778e-01, 8.99747920e-01, 5.45785090e-02, 1.28154717e+00, 8.27726312e+02
6.99100776e+00, 9.02601552e-01, 1.25140662e-01, 9.01452353e-01, 5.28740763e-02, 1.26807103e+00, 8.54327970e+02
7.16261145e+00, 9.11829124e-01, 1.22509813e-01, 9.03108646e-01, 5.12177828e-02, 1.25469472e+00, 8.81877037e+02
7.33842738e+00, 9.21084151e-01, 1.19926691e-01, 9.04717891e-01, 4.96085385e-02, 1.24141887e+00, 9.10407934e+02
7.51855895e+00, 9.30366133e-01, 1.17390747e-01, 9.06281165e-01, 4.80452639e-02, 1.22824407e+00, 9.39956353e+02
7.70311209e+00, 9.39674577e-01, 1.14901427e-01, 9.07799539e-01, 4.65268900e-02, 1.21517085e+00, 9.70559303e+02
7.89219533e+00, 9.49008994e-01, 1.12458168e-01, 9.09274069e-01, 4.50523599e-02, 1.20219969e+00, 1.00225516e+03
8.08591988e+00, 9.58368903e-01, 1.10060403e-01, 9.10705800e-01, 4.36206289e-02, 1.18933102e+00, 1.03508372e+03
8.28439965e+00, 9.67753827e-01, 1.07707556e-01, 9.12095764e-01, 4.22306652e-02, 1.17656523e+00, 1.06908623e+03
8.48775138e+00, 9.77163296e-01, 1.05399052e-01, 9.13444979e-01, 4.08814506e-02, 1.16390263e+00, 1.10430549e+03
8.69609466e+00, 9.86596847e-01, 1.03134307e-01, 9.14754448e-01, 3.95719808e-02, 1.15134353e+00, 1.14078585e+03
8.90955199e+00, 9.96054021e-01, 1.00912736e-01, 9.16025163e-01, 3.83012660e-02, 1.13888817e+00, 1.17857332e+03
9.12824893e+00, 1.00553437e+00, 9.87337502e-02, 9.17258098e-01, 3.70683312e-02, 1.12653674e+00, 1.21771560e+03
9.35231407e+00, 1.01503744e+00, 9.65967602e-02, 9.18454213e-01, 3.58722165e-02, 1.11428941e+00, 1.25826216e+03
9.58187920e+00, 1.02456280e+00, 9.45011733e-02, 9.19614451e-01, 3.47119778e-02, 1.10214629e+00, 1.30026427e+03
9.81707931e+00, 1.03411001e+00, 9.24463963e-02, 9.20739743e-01, 3.35866864e-02, 1.09010747e+00, 1.34377513e+03
1.00580527e+01, 1.04367866e+00, 9.04318351e-02, 9.21830999e-01, 3.24954298e-02, 1.07817299e+00, 1.38884987e+03
1.03049411e+01, 1.05326831e+00, 8.84568957e-02, 9.22889118e-01, 3.14373116e-02, 1.06634284e+00, 1.43554569e+03
1.05578898e+01, 1.06287855e+00, 8.65209842e-02, 9.23914977e-01, 3.04114518e-02, 1.05461701e+00, 1.48392188e+03
1.08170474e+01, 1.07250898e+00, 8.46235076e-02, 9.24909442e-01, 2.94169868e-02, 1.04299542e+00, 1.53403993e+03
1.10825664e+01, 1.08215919e+00, 8.27638740e-02, 9.25873360e-01, 2.84530695e-02, 1.03147798e+00, 1.58596360e+03
1.13546029e+01, 1.09182879e+00, 8.09414929e-02, 9.26807560e-01, 2.75188696e-02, 1.02006456e+00, 1.63975900e+03
1.16333169e+01, 1.10151739e+00, 7.91557761e-02, 9.27712856e-01, 2.66135733e-02, 1.00875499e+00, 1.69549469e+03
1.19188723e+01, 1.11122460e+00, 7.74061373e-02, 9.28590046e-01, 2.57363835e-02, 9.97549096e-01, 1.75324176e+03
1.22114370e+01, 1.12095006e+00, 7.56919932e-02, 9.29439910e-01, 2.48865196e-02, 9.86446652e-01, 1.81307393e+03
1.25111831e+01, 1.13069338e+00, 7.40127633e-02, 9.30263211e-01, 2.40632177e-02, 9.75447414e-01, 1.87506763e+03
1.28182870e+01, 1.14045421e+00, 7.23678704e-02, 9.31060699e-01, 2.32657306e-02, 9.64551111e-01, 1.93930213e+03
1.31329291e+01, 1.15023218e+00, 7.07567410e-02, 9.31833102e-01, 2.24933274e-02, 9.53757444e-01, 2.00585964e+03
1.34552945e+01, 1.16002694e+00, 6.91788052e-02, 9.32581136e-01, 2.17452933e-02, 9.43066095e-01, 2.07482537e+03
1.37855728e+01, 1.16983815e+00, 6.76334976e-02, 9.33305499e-01, 2.10209302e-02, 9.32476718e-01, 2.14628772e+03
1.41239582e+01, 1.17966547e+00, 6.61202569e-02, 9.34006873e-01, 2.03195559e-02, 9.21988947e-01, 2.22033833e+03
1.44706497e+01, 1.18950855e+00, 6.46385264e-02, 9.34685925e-01, 1.96405040e-02, 9.11602395e-01, 2.29707224e+03
1.48258513e+01, 1.19936708e+00, 6.31877542e-02, 9.35343305e-01, 1.89831240e-02, 9.01316653e-01, 2.37658799e+03
1.51897717e+01, 1.20924073e+00, 6.17673934e-02, 9.35979648e-01, 1.83467812e-02, 8.91131294e-01, 2.45898779e+03
1.55626251e+01, 1.21912917e+00, 6.03769024e-02, 9.36595573e-01, 1.77308561e-02, 8.81045871e-01, 2.54437760e+03
1.59446307e+01, 1.22903211e+00, 5.90157448e-02, 9.37191685e-01, 1.71347446e-02, 8.71059921e-01, 2.63286732e+03
1.63360131e+01, 1.23894923e+00, 5.76833898e-02, 9.37768572e-01, 1.65578574e-02, 8.61172963e-01, 2.72457087e+03
1.67370025e+01, 1.24888023e+00, 5.63793122e-02, 9.38326809e-01, 1.59996203e-02, 8.51384500e-01, 2.81960645e+03
1.71478347e+01, 1.25882482e+00, 5.51029925e-02, 9.38866956e-01, 1.54594735e-02, 8.41694018e-01, 2.91809656e+03
1.75687514e+01, 1.26878270e+00, 5.38539173e-02, 9.39389557e-01, 1.49368717e-02, 8.32100993e-01, 3.02016828e+03
1.80000000e+01, 1.27875360e+00, 5.26315789e-02, 9.39895145e-01, 1.44312838e-02, 8.22604882e-01, 3.12595336e+03
