 --- Cosmological Parameters --- 
	 H0: 2.1791e-18 (1/s) = 67.2400 (km/s/Mpc) 
	 OmegaM: 3.2500e-01 
	 OmegaR: 0.0000e+00 
	 OmegaL: 6.7500e-01 
	 OmegaK: 0.0000e+00 
		 w0: -7.2700e-01 
		 wa: -1.0500e+00 
	 rho_crit: 8.4944e-30 (g/cm^3) 
z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, H0*t_conf_age, H(z) 
1.00000000e-04, 4.34272769e-05, 9.99900010e-01, 9.99911813e-05, 9.36495858e-01, 9.99961808e-05, 3.19751995e+00, 6.72451363e+01
1.02807322e-04, 4.46463579e-05, 9.99897203e-01, 1.02798002e-04, 9.36493052e-01, 1.02803286e-04, 3.19751714e+00, 6.72452805e+01
1.05693455e-04, 4.58996588e-05, 9.99894318e-01, 1.05683604e-04, 9.36490166e-01, 1.05689189e-04, 3.19751426e+00, 6.72454287e+01
1.08660611e-04, 4.71881402e-05, 9.99891351e-01, 1.08650199e-04, 9.36487199e-01, 1.08656102e-04, 3.19751129e+00, 6.72455811e+01
1.11711065e-04, 4.85127895e-05, 9.99888301e-01, 1.11700060e-04, 9.36484150e-01, 1.11706299e-04, 3.19750824e+00, 6.72457378e+01
1.14847155e-04, 4.98746217e-05, 9.99885166e-01, 1.14835523e-04, 9.36481014e-01, 1.14842117e-04, 3.19750510e+00, 6.72458989e+01
1.18071285e-04, 5.12746804e-05, 9.99881943e-01, 1.18058991e-04, 9.36477791e-01, 1.18065960e-04, 3.19750188e+00, 6.72460644e+01
1.21385926e-04, 5.27140387e-05, 9.99878629e-01, 1.21372933e-04, 9.36474477e-01, 1.21380299e-04, 3.19749856e+00, 6.72462347e+01
1.24793621e-04, 5.41937993e-05, 9.99875222e-01, 1.24779887e-04, 9.36471070e-01, 1.24787673e-04, 3.19749516e+00, 6.72464097e+01
1.28296980e-04, 5.57150964e-05, 9.99871719e-01, 1.28282465e-04, 9.36467567e-01, 1.28290693e-04, 3.19749165e+00, 6.72465896e+01
1.31898690e-04, 5.72790956e-05, 9.99868119e-01, 1.31883348e-04, 9.36463966e-01, 1.31892045e-04, 3.19748805e+00, 6.72467746e+01
1.35601511e-04, 5.88869955e-05, 9.99864417e-01, 1.35585296e-04, 9.36460264e-01, 1.35594489e-04, 3.19748435e+00, 6.72469648e+01
1.39408283e-04, 6.05400281e-05, 9.99860611e-01, 1.39391145e-04, 9.36456458e-01, 1.39400860e-04, 3.19748054e+00, 6.72471603e+01
1.43321923e-04, 6.22394601e-05, 9.99856699e-01, 1.43303809e-04, 9.36452546e-01, 1.43314078e-04, 3.19747663e+00, 6.72473613e+01
1.47345431e-04, 6.39865937e-05, 9.99852676e-01, 1.47326286e-04, 9.36448523e-01, 1.47337139e-04, 3.19747261e+00, 6.72475679e+01
1.51481892e-04, 6.57827676e-05, 9.99848541e-01, 1.51461657e-04, 9.36444388e-01, 1.51473129e-04, 3.19746847e+00, 6.72477804e+01
1.55734477e-04, 6.76293582e-05, 9.99844290e-01, 1.55713090e-04, 9.36440137e-01, 1.55725215e-04, 3.19746422e+00, 6.72479988e+01
1.60106446e-04, 6.95277803e-05, 9.99839919e-01, 1.60083842e-04, 9.36435766e-01, 1.60096656e-04, 3.19745985e+00, 6.72482233e+01
1.64601150e-04, 7.14794886e-05, 9.99835426e-01, 1.64577259e-04, 9.36431272e-01, 1.64590803e-04, 3.19745535e+00, 6.72484542e+01
1.69222035e-04, 7.34859785e-05, 9.99830807e-01, 1.69196784e-04, 9.36426653e-01, 1.69211099e-04, 3.19745073e+00, 6.72486915e+01
1.73972643e-04, 7.55487874e-05, 9.99826058e-01, 1.73945954e-04, 9.36421904e-01, 1.73961084e-04, 3.19744598e+00, 6.72489355e+01
1.78856616e-04, 7.76694958e-05, 9.99821175e-01, 1.78828408e-04, 9.36417021e-01, 1.78844399e-04, 3.19744110e+00, 6.72491863e+01
1.83877698e-04, 7.98497285e-05, 9.99816156e-01, 1.83847884e-04, 9.36412002e-01, 1.83864786e-04, 3.19743608e+00, 6.72494441e+01
1.89039738e-04, 8.20911560e-05, 9.99810996e-01, 1.89008226e-04, 9.36406841e-01, 1.89026090e-04, 3.19743092e+00, 6.72497092e+01
1.94346693e-04, 8.43954955e-05, 9.99805691e-01, 1.94313387e-04, 9.36401536e-01, 1.94332268e-04, 3.19742561e+00, 6.72499818e+01
1.99802631e-04, 8.67645125e-05, 9.99800237e-01, 1.99767429e-04, 9.36396082e-01, 1.99787385e-04, 3.19742016e+00, 6.72502620e+01
2.05411735e-04, 8.92000219e-05, 9.99794630e-01, 2.05374529e-04, 9.36390475e-01, 2.05395621e-04, 3.19741455e+00, 6.72505500e+01
2.11178304e-04, 9.17038897e-05, 9.99788866e-01, 2.11138981e-04, 9.36384711e-01, 2.11161274e-04, 3.19740878e+00, 6.72508462e+01
2.17106760e-04, 9.42780341e-05, 9.99782940e-01, 2.17065198e-04, 9.36378784e-01, 2.17088760e-04, 3.19740286e+00, 6.72511506e+01
2.23201647e-04, 9.69244272e-05, 9.99776848e-01, 2.23157719e-04, 9.36372692e-01, 2.23182622e-04, 3.19739676e+00, 6.72514637e+01
2.29467637e-04, 9.96450962e-05, 9.99770585e-01, 2.29421208e-04, 9.36366428e-01, 2.29447528e-04, 3.19739050e+00, 6.72517854e+01
2.35909533e-04, 1.02442125e-04, 9.99764146e-01, 2.35860461e-04, 9.36359989e-01, 2.35888280e-04, 3.19738406e+00, 6.72521163e+01
2.42532274e-04, 1.05317657e-04, 9.99757527e-01, 2.42480409e-04, 9.36353369e-01, 2.42509811e-04, 3.19737744e+00, 6.72524564e+01
2.49340937e-04, 1.08273895e-04, 9.99750721e-01, 2.49286119e-04, 9.36346563e-01, 2.49317195e-04, 3.19737063e+00, 6.72528060e+01
2.56340741e-04, 1.11313103e-04, 9.99743725e-01, 2.56282802e-04, 9.36339567e-01, 2.56315648e-04, 3.19736363e+00, 6.72531655e+01
2.63537052e-04, 1.14437609e-04, 9.99736532e-01, 2.63475815e-04, 9.36332374e-01, 2.63510530e-04, 3.19735643e+00, 6.72535350e+01
2.70935387e-04, 1.17649806e-04, 9.99729138e-01, 2.70870664e-04, 9.36324979e-01, 2.70907355e-04, 3.19734904e+00, 6.72539149e+01
2.78541416e-04, 1.20952156e-04, 9.99721536e-01, 2.78473009e-04, 9.36317377e-01, 2.78511789e-04, 3.19734143e+00, 6.72543055e+01
2.86360972e-04, 1.24347187e-04, 9.99713721e-01, 2.86288670e-04, 9.36309561e-01, 2.86329658e-04, 3.19733362e+00, 6.72547071e+01
2.94400048e-04, 1.27837499e-04, 9.99705687e-01, 2.94323630e-04, 9.36301526e-01, 2.94366951e-04, 3.19732558e+00, 6.72551199e+01
3.02664806e-04, 1.31425767e-04, 9.99697427e-01, 3.02584038e-04, 9.36293266e-01, 3.02629825e-04, 3.19731732e+00, 6.72555443e+01
