 --- Cosmological Parameters --- 
	 H0: 2.1561e-18 (1/s) = 66.5300 (km/s/Mpc) 
	 OmegaM: 3.3000e-01 
	 OmegaR: 0.0000e+00 
	 OmegaL: 6.7000e-01 
	 OmegaK: 0.0000e+00 
		 w0: -6.5000e-01 
		 wa: -1.2700e+00 
	 rho_crit: 8.3160e-30 (g/cm^3) 
z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, H0*t_conf_age, H(z) 
1.00000000e-04, 4.34272769e-05, 9.99900010e-01, 9.99907673e-05, 9.28542627e-01, 9.99957667e-05, 3.17220957e+00, 6.65356331e+01
1.02807322e-04, 4.46463579e-05, 9.99897203e-01, 1.02797564e-04, 9.28539820e-01, 1.02802848e-04, 3.17220676e+00, 6.65357912e+01
1.05693455e-04, 4.58996588e-05, 9.99894318e-01, 1.05683141e-04, 9.28536935e-01, 1.05688726e-04, 3.17220387e+00, 6.65359538e+01
1.08660611e-04, 4.71881402e-05, 9.99891351e-01, 1.08649710e-04, 9.28533968e-01, 1.08655613e-04, 3.17220091e+00, 6.65361209e+01
1.11711065e-04, 4.85127895e-05, 9.99888301e-01, 1.11699543e-04, 9.28530918e-01, 1.11705782e-04, 3.17219786e+00, 6.65362928e+01
1.14847155e-04, 4.98746217e-05, 9.99885166e-01, 1.14834977e-04, 9.28527783e-01, 1.14841571e-04, 3.17219472e+00, 6.65364694e+01
1.18071285e-04, 5.12746804e-05, 9.99881943e-01, 1.18058414e-04, 9.28524560e-01, 1.18065383e-04, 3.17219150e+00, 6.65366510e+01
1.21385926e-04, 5.27140387e-05, 9.99878629e-01, 1.21372323e-04, 9.28521246e-01, 1.21379689e-04, 3.17218818e+00, 6.65368377e+01
1.24793621e-04, 5.41937993e-05, 9.99875222e-01, 1.24779242e-04, 9.28517839e-01, 1.24787028e-04, 3.17218478e+00, 6.65370296e+01
1.28296980e-04, 5.57150964e-05, 9.99871719e-01, 1.28281783e-04, 9.28514336e-01, 1.28290012e-04, 3.17218127e+00, 6.65372270e+01
1.31898690e-04, 5.72790956e-05, 9.99868119e-01, 1.31882628e-04, 9.28510735e-01, 1.31891325e-04, 3.17217767e+00, 6.65374298e+01
1.35601511e-04, 5.88869955e-05, 9.99864417e-01, 1.35584535e-04, 9.28507033e-01, 1.35593727e-04, 3.17217397e+00, 6.65376384e+01
1.39408283e-04, 6.05400281e-05, 9.99860611e-01, 1.39390340e-04, 9.28503228e-01, 1.39400056e-04, 3.17217016e+00, 6.65378528e+01
1.43321923e-04, 6.22394601e-05, 9.99856699e-01, 1.43302958e-04, 9.28499315e-01, 1.43313227e-04, 3.17216625e+00, 6.65380733e+01
1.47345431e-04, 6.39865937e-05, 9.99852676e-01, 1.47325387e-04, 9.28495293e-01, 1.47336240e-04, 3.17216223e+00, 6.65382999e+01
1.51481892e-04, 6.57827676e-05, 9.99848541e-01, 1.51460707e-04, 9.28491157e-01, 1.51472179e-04, 3.17215809e+00, 6.65385329e+01
1.55734477e-04, 6.76293582e-05, 9.99844290e-01, 1.55712086e-04, 9.28486906e-01, 1.55724211e-04, 3.17215384e+00, 6.65387724e+01
1.60106446e-04, 6.95277803e-05, 9.99839919e-01, 1.60082780e-04, 9.28482535e-01, 1.60095595e-04, 3.17214947e+00, 6.65390186e+01
1.64601150e-04, 7.14794886e-05, 9.99835426e-01, 1.64576137e-04, 9.28478042e-01, 1.64589681e-04, 3.17214497e+00, 6.65392718e+01
1.69222035e-04, 7.34859785e-05, 9.99830807e-01, 1.69195598e-04, 9.28473422e-01, 1.69209913e-04, 3.17214035e+00, 6.65395321e+01
1.73972643e-04, 7.55487874e-05, 9.99826058e-01, 1.73944701e-04, 9.28468673e-01, 1.73959831e-04, 3.17213560e+00, 6.65397996e+01
1.78856616e-04, 7.76694958e-05, 9.99821175e-01, 1.78827084e-04, 9.28463791e-01, 1.78843075e-04, 3.17213072e+00, 6.65400747e+01
1.83877698e-04, 7.98497285e-05, 9.99816156e-01, 1.83846484e-04, 9.28458772e-01, 1.83863386e-04, 3.17212570e+00, 6.65403575e+01
1.89039738e-04, 8.20911560e-05, 9.99810996e-01, 1.89006747e-04, 9.28453611e-01, 1.89024611e-04, 3.17212054e+00, 6.65406482e+01
1.94346693e-04, 8.43954955e-05, 9.99805691e-01, 1.94311824e-04, 9.28448306e-01, 1.94330704e-04, 3.17211523e+00, 6.65409471e+01
1.99802631e-04, 8.67645125e-05, 9.99800237e-01, 1.99765777e-04, 9.28442852e-01, 1.99785732e-04, 3.17210978e+00, 6.65412544e+01
2.05411735e-04, 8.92000219e-05, 9.99794630e-01, 2.05372783e-04, 9.28437245e-01, 2.05393874e-04, 3.17210417e+00, 6.65415703e+01
2.11178304e-04, 9.17038897e-05, 9.99788866e-01, 2.11137135e-04, 9.28431481e-01, 2.11159427e-04, 3.17209840e+00, 6.65418951e+01
2.17106760e-04, 9.42780341e-05, 9.99782940e-01, 2.17063247e-04, 9.28425555e-01, 2.17086808e-04, 3.17209248e+00, 6.65422290e+01
2.23201647e-04, 9.69244272e-05, 9.99776848e-01, 2.23155657e-04, 9.28419462e-01, 2.23180559e-04, 0.00000000e+00, 6.65425723e+01
2.29467637e-04, 9.96450962e-05, 9.99770585e-01, 2.29419028e-04, 9.28413199e-01, 2.29445349e-04, 3.17208012e+00, 6.65429252e+01
2.35909533e-04, 1.02442125e-04, 9.99764146e-01, 2.35858158e-04, 9.28406760e-01, 2.35885976e-04, 3.17207368e+00, 6.65432880e+01
2.42532274e-04, 1.05317657e-04, 9.99757527e-01, 2.42477974e-04, 9.28400140e-01, 2.42507376e-04, 3.17206706e+00, 6.65436610e+01
2.49340937e-04, 1.08273895e-04, 9.99750721e-01, 2.49283546e-04, 9.28393334e-01, 2.49314622e-04, 3.17206025e+00, 6.65440444e+01
2.56340741e-04, 1.11313103e-04, 9.99743725e-01, 2.56280083e-04, 9.28386338e-01, 2.56312928e-04, 3.17205325e+00, 6.65444386e+01
2.63537052e-04, 1.14437609e-04, 9.99736532e-01, 2.63472941e-04, 9.28379145e-01, 2.63507655e-04, 3.17204606e+00, 6.65448439e+01
2.70935387e-04, 1.17649806e-04, 9.99729138e-01, 2.70867626e-04, 9.28371750e-01, 2.70904316e-04, 3.17203866e+00, 6.65452605e+01
2.78541416e-04, 1.20952156e-04, 9.99721536e-01, 2.78469798e-04, 9.28364148e-01, 2.78508577e-04, 3.17203105e+00, 6.65456889e+01
2.86360972e-04, 1.24347187e-04, 9.99713721e-01, 2.86285277e-04, 9.28356333e-01, 2.86326263e-04, 3.17202324e+00, 6.65461293e+01
2.94400048e-04, 1.27837499e-04, 9.99705687e-01, 2.94320043e-04, 9.28348298e-01, 2.94363363e-04, 3.17201520e+00, 6.65465820e+01
3.02664806e-04, 1.31425767e-04, 9.99697427e-01, 3.02580248e-04, 9.28340038e-01, 3.02626033e-04, 3.17200694e+00, 6.65470474e+01
3.11161583e-04, 1.35114738e-04, 9.99688935e-01, 3.11072211e-04, 9.28331546e-01, 3.11120603e-04, 3.17199844e+00, 6.65475259e+01
3.19896892e-04, 1.38907238e-04, 9.99680205e-01, 3.19802432e-04, 9.28322816e-01, 3.19853579e-04, 3.17198971e+00, 6.65480178e+01
3.28877429e-04, 1.42806171e-04, 9.99671231e-01, 3.28777592e-04, 9.28313840e-01, 3.28831651e-04, 3.17198073e+00, 6.65485235e+01
3.38110078e-04, 1.46814523e-04, 9.99662004e-01, 3.38004559e-04, 9.28304613e-01, 3.38061694e-04, 3.17197150e+00, 6.65490434e+01
3.47601918e-04, 1.50935364e-04, 9.99652519e-01, 3.47490392e-04, 9.28295128e-01, 3.47550780e-04, 3.17196201e+00, 6.65495779e+01
3.57360225e-04, 1.55171849e-04, 9.99642767e-01, 3.57242350e-04, 9.28285376e-01, 3.57306175e-04, 3.17195226e+00, 6.65501274e+01
3.67392478e-04, 1.59527223e-04, 9.99632742e-01, 3.67267894e-04, 9.28275350e-01, 3.67335352e-04, 3.17194223e+00, 6.65506924e+01
3.77706369e-04, 1.64004821e-04, 9.99622436e-01, 3.77574694e-04, 9.28265043e-01, 3.77645992e-04, 3.17193192e+00, 6.65512731e+01
3.88309805e-04, 1.68608072e-04, 9.99611841e-01, 3.88170634e-04, 9.28254447e-01, 3.88245990e-04, 3.17192132e+00, 6.65518702e+01
3.99210913e-04, 1.73340499e-04, 9.99600948e-01, 3.99063820e-04, 9.28243554e-01, 3.99143466e-04, 3.17191042e+00, 6.65524840e+01
4.10418050e-04, 1.78205728e-04, 9.99589750e-01, 4.10262585e-04, 9.28232355e-01, 4.10346764e-04, 3.17189922e+00, 6.65531151e+01
4.21939808e-04, 1.83207482e-04, 9.99578238e-01, 4.21775493e-04, 9.28220843e-01, 4.21864464e-04, 3.17188770e+00, 6.65537638e+01
4.33785019e-04, 1.88349591e-04, 9.99566403e-01, 4.33611351e-04, 9.28209007e-01, 4.33705385e-04, 3.17187586e+00, 6.65544308e+01
4.45962763e-04, 1.93635993e-04, 9.99554236e-01, 4.45779210e-04, 9.28196839e-01, 4.45878596e-04, 3.17186368e+00, 6.65551165e+01
4.58482375e-04, 1.99070734e-04, 9.99541728e-01, 4.58288374e-04, 9.28184330e-01, 4.58393418e-04, 3.17185117e+00, 6.65558214e+01
4.71353453e-04, 2.04657975e-04, 9.99528869e-01, 4.71148410e-04, 9.28171470e-01, 4.71259433e-04, 3.17183830e+00, 6.65565461e+01
4.84585864e-04, 2.10401992e-04, 9.99515649e-01, 4.84369150e-04, 9.28158249e-01, 4.84486492e-04, 3.17182508e+00, 6.65572911e+01
4.98189752e-04, 2.16307184e-04, 9.99502058e-01, 4.97960703e-04, 9.28144657e-01, 4.98084723e-04, 3.17181148e+00, 6.65580570e+01
5.12175544e-04, 2.22378069e-04, 9.99488087e-01, 5.11933458e-04, 9.28130685e-01, 5.12064537e-04, 3.17179750e+00, 6.65588444e+01
5.26553963e-04, 2.28619296e-04, 9.99473723e-01, 5.26298098e-04, 9.28116320e-01, 5.26436637e-04, 3.17178313e+00, 6.65596540e+01
5.41336030e-04, 2.35035640e-04, 9.99458957e-01, 5.41065602e-04, 9.28101552e-01, 5.41212026e-04, 3.17176835e+00, 6.65604862e+01
5.56533078e-04, 2.41632013e-04, 9.99443776e-01, 5.56247257e-04, 9.28086371e-01, 5.56402016e-04, 3.17175316e+00, 6.65613417e+01
5.72156756e-04, 2.48413463e-04, 9.99428170e-01, 5.71854667e-04, 9.28070763e-01, 5.72018234e-04, 3.17173754e+00, 6.65622213e+01
5.88219040e-04, 2.55385179e-04, 9.99412127e-01, 5.87899758e-04, 9.28054718e-01, 5.88072634e-04, 3.17172149e+00, 6.65631256e+01
6.04732245e-04, 2.62552498e-04, 9.99395633e-01, 6.04394791e-04, 9.28038223e-01, 6.04577505e-04, 3.17170499e+00, 6.65640552e+01
6.21709029e-04, 2.69920903e-04, 9.99378677e-01, 6.21352368e-04, 9.28021266e-01, 6.21545482e-04, 3.17168802e+00, 6.65650109e+01
6.39162405e-04, 2.77496033e-04, 9.99361246e-01, 6.38785446e-04, 9.28003833e-01, 6.38989550e-04, 3.17167057e+00, 6.65659934e+01
6.57105755e-04, 2.85283683e-04, 9.99343326e-01, 6.56707341e-04, 9.27985911e-01, 6.56923061e-04, 3.17165264e+00, 6.65670034e+01
6.75552832e-04, 2.93289812e-04, 9.99324903e-01, 6.75131743e-04, 9.27967486e-01, 6.75359739e-04, 3.17163420e+00, 6.65680418e+01
6.94517777e-04, 3.01520545e-04, 9.99305964e-01, 6.94072724e-04, 9.27948545e-01, 6.94313695e-04, 3.17161525e+00, 6.65691094e+01
7.14015130e-04, 3.09982178e-04, 9.99286494e-01, 7.13544748e-04, 9.27929073e-01, 7.13799433e-04, 3.17159576e+00, 6.65702068e+01
7.34059837e-04, 3.18681185e-04, 9.99266479e-01, 7.33562685e-04, 9.27909055e-01, 7.33831863e-04, 3.17157573e+00, 6.65713351e+01
7.54667263e-04, 3.27624220e-04, 9.99245902e-01, 7.54141818e-04, 9.27888476e-01, 7.54426315e-04, 3.17155514e+00, 6.65724950e+01
7.75853206e-04, 3.36818122e-04, 9.99224748e-01, 7.75297858e-04, 9.27867320e-01, 7.75598544e-04, 3.17153396e+00, 6.65736874e+01
7.97633907e-04, 3.46269924e-04, 9.99203002e-01, 7.97046954e-04, 9.27845571e-01, 7.97364752e-04, 3.17151220e+00, 6.65749133e+01
8.20026062e-04, 3.55986854e-04, 9.99180646e-01, 8.19405706e-04, 9.27823212e-01, 8.19741589e-04, 3.17148982e+00, 6.65761736e+01
8.43046837e-04, 3.65976343e-04, 9.99157663e-01, 8.42391179e-04, 9.27800227e-01, 8.42746174e-04, 3.17146682e+00, 6.65774692e+01
8.66713880e-04, 3.76246030e-04, 9.99134037e-01, 8.66020910e-04, 9.27776597e-01, 8.66396106e-04, 3.17144317e+00, 6.65788011e+01
8.91045332e-04, 3.86803767e-04, 9.99109748e-01, 8.90312928e-04, 9.27752305e-01, 8.90709474e-04, 3.17141885e+00, 6.65801704e+01
9.16059848e-04, 3.97657626e-04, 9.99084779e-01, 9.15285765e-04, 9.27727332e-01, 9.15704875e-04, 3.17139386e+00, 6.65815781e+01
9.41776601e-04, 4.08815904e-04, 9.99059110e-01, 9.40958470e-04, 9.27701660e-01, 9.41401428e-04, 3.17136816e+00, 6.65830253e+01
9.68215306e-04, 4.20287133e-04, 9.99032721e-01, 9.67350620e-04, 9.27675267e-01, 9.67818783e-04, 3.17134174e+00, 6.65845130e+01
9.95396231e-04, 4.32080081e-04, 9.99005594e-01, 9.94482342e-04, 9.27648136e-01, 9.94977142e-04, 3.17131459e+00, 6.65860425e+01
1.02334021e-03, 4.44203760e-04, 9.98977706e-01, 1.02237432e-03, 9.27620244e-01, 1.02289727e-03, 3.17128667e+00, 6.65876148e+01
1.05206867e-03, 4.56667438e-04, 9.98949037e-01, 1.05104782e-03, 9.27591570e-01, 1.05160053e-03, 3.17125796e+00, 6.65892313e+01
1.08160363e-03, 4.69480638e-04, 9.98919565e-01, 1.08052469e-03, 9.27562093e-01, 1.08110885e-03, 3.17122845e+00, 6.65908931e+01
1.11196773e-03, 4.82653152e-04, 9.98889267e-01, 1.11082740e-03, 9.27531791e-01, 1.11144479e-03, 3.17119812e+00, 6.65926014e+01
1.14318425e-03, 4.96195044e-04, 9.98858121e-01, 1.14197904e-03, 9.27500639e-01, 1.14263156e-03, 3.17116693e+00, 6.65943577e+01
1.17527712e-03, 5.10116661e-04, 9.98826103e-01, 1.17400333e-03, 9.27468615e-01, 1.17469297e-03, 3.17113487e+00, 6.65961632e+01
1.20827094e-03, 5.24428638e-04, 9.98793187e-01, 1.20692468e-03, 9.27435693e-01, 1.20765355e-03, 3.17110191e+00, 6.65980193e+01
1.24219100e-03, 5.39141905e-04, 9.98759350e-01, 1.24076814e-03, 9.27401850e-01, 1.24153848e-03, 3.17106802e+00, 6.65999274e+01
1.27706330e-03, 5.54267703e-04, 9.98724566e-01, 1.27555950e-03, 9.27367059e-01, 1.27637366e-03, 3.17103319e+00, 6.66018891e+01
1.31291459e-03, 5.69817580e-04, 9.98688807e-01, 1.31132522e-03, 9.27331293e-01, 1.31218571e-03, 3.17099738e+00, 6.66039057e+01
1.34977233e-03, 5.85803413e-04, 9.98652047e-01, 1.34809255e-03, 9.27294525e-01, 1.34900198e-03, 3.17096056e+00, 6.66059788e+01
1.38766479e-03, 6.02237406e-04, 9.98614258e-01, 1.38588945e-03, 9.27256729e-01, 1.38685061e-03, 3.17092271e+00, 6.66081101e+01
1.42662102e-03, 6.19132106e-04, 9.98575411e-01, 1.42474467e-03, 9.27217873e-01, 1.42576051e-03, 3.17088380e+00, 6.66103011e+01
1.46667087e-03, 6.36500410e-04, 9.98535477e-01, 1.46468778e-03, 9.27177930e-01, 1.46576140e-03, 3.17084380e+00, 6.66125535e+01
