 --- Cosmological Parameters --- 
	 H0: 2.2027e-18 (1/s) = 67.9700 (km/s/Mpc) 
	 OmegaM: 3.2500e-01 
	 OmegaR: 0.0000e+00 
	 OmegaL: 6.7500e-01 
	 OmegaK: 0.0000e+00 
		 w0: -1.0000e+00 
		 wa: 0.0000e+00 
	 rho_crit: 8.6799e-30 (g/cm^3) 
z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, H0*t_conf_age, H(z) 
1.00000000e-04, 4.34272769e-05, 9.99900010e-01, 9.99925630e-05, 9.42527616e-01, 9.99975625e-05, 3.19910990e+00, 6.79733138e+01
1.02807322e-04, 4.46463579e-05, 9.99897203e-01, 1.02799462e-04, 9.42524809e-01, 1.02804746e-04, 3.19910710e+00, 6.79734068e+01
1.05693455e-04, 4.58996588e-05, 9.99894318e-01, 1.05685147e-04, 9.42521924e-01, 1.05690732e-04, 3.19910421e+00, 6.79735025e+01
1.08660611e-04, 4.71881402e-05, 9.99891351e-01, 1.08651830e-04, 9.42518957e-01, 1.08657733e-04, 3.19910124e+00, 6.79736008e+01
1.11711065e-04, 4.85127895e-05, 9.99888301e-01, 1.11701784e-04, 9.42515907e-01, 1.11708023e-04, 3.19909819e+00, 6.79737019e+01
1.14847155e-04, 4.98746217e-05, 9.99885166e-01, 1.14837346e-04, 9.42512772e-01, 1.14843940e-04, 3.19909506e+00, 6.79738058e+01
1.18071285e-04, 5.12746804e-05, 9.99881943e-01, 1.18060917e-04, 9.42509548e-01, 1.18067887e-04, 3.19909183e+00, 6.79739127e+01
1.21385926e-04, 5.27140387e-05, 9.99878629e-01, 1.21374968e-04, 9.42506234e-01, 1.21382335e-04, 3.19908852e+00, 6.79740225e+01
1.24793621e-04, 5.41937993e-05, 9.99875222e-01, 1.24782039e-04, 9.42502827e-01, 1.24789824e-04, 3.19908511e+00, 6.79741355e+01
1.28296980e-04, 5.57150964e-05, 9.99871719e-01, 1.28284739e-04, 9.42499324e-01, 1.28292968e-04, 3.19908161e+00, 6.79742516e+01
1.31898690e-04, 5.72790956e-05, 9.99868119e-01, 1.31885751e-04, 9.42495723e-01, 1.31894449e-04, 3.19907801e+00, 6.79743709e+01
1.35601511e-04, 5.88869955e-05, 9.99864417e-01, 1.35587836e-04, 9.42492021e-01, 1.35597029e-04, 3.19907430e+00, 6.79744937e+01
1.39408283e-04, 6.05400281e-05, 9.99860611e-01, 1.39393829e-04, 9.42488215e-01, 1.39403545e-04, 3.19907050e+00, 6.79746198e+01
1.43321923e-04, 6.22394601e-05, 9.99856699e-01, 1.43306646e-04, 9.42484302e-01, 1.43316916e-04, 3.19906658e+00, 6.79747495e+01
1.47345431e-04, 6.39865937e-05, 9.99852676e-01, 1.47329285e-04, 9.42480280e-01, 1.47340139e-04, 3.19906256e+00, 6.79748829e+01
1.51481892e-04, 6.57827676e-05, 9.99848541e-01, 1.51464827e-04, 9.42476144e-01, 1.51476299e-04, 3.19905842e+00, 6.79750200e+01
1.55734477e-04, 6.76293582e-05, 9.99844290e-01, 1.55716441e-04, 9.42471893e-01, 1.55728565e-04, 3.19905417e+00, 6.79751609e+01
1.60106446e-04, 6.95277803e-05, 9.99839919e-01, 1.60087383e-04, 9.42467522e-01, 1.60100198e-04, 3.19904980e+00, 6.79753058e+01
1.64601150e-04, 7.14794886e-05, 9.99835426e-01, 1.64581001e-04, 9.42463028e-01, 1.64594546e-04, 3.19904531e+00, 6.79754548e+01
1.69222035e-04, 7.34859785e-05, 9.99830807e-01, 1.69200739e-04, 9.42458408e-01, 1.69215055e-04, 3.19904069e+00, 6.79756080e+01
1.73972643e-04, 7.55487874e-05, 9.99826058e-01, 1.73950135e-04, 9.42453659e-01, 1.73965266e-04, 3.19903594e+00, 6.79757654e+01
1.78856616e-04, 7.76694958e-05, 9.99821175e-01, 1.78832826e-04, 9.42448776e-01, 1.78848818e-04, 3.19903105e+00, 6.79759273e+01
1.83877698e-04, 7.98497285e-05, 9.99816156e-01, 1.83852554e-04, 9.42443756e-01, 1.83869456e-04, 3.19902603e+00, 6.79760937e+01
1.89039738e-04, 8.20911560e-05, 9.99810996e-01, 1.89013162e-04, 9.42438596e-01, 1.89031027e-04, 3.19902087e+00, 6.79762648e+01
1.94346693e-04, 8.43954955e-05, 9.99805691e-01, 1.94318604e-04, 9.42433290e-01, 1.94337486e-04, 3.19901556e+00, 6.79764407e+01
1.99802631e-04, 8.67645125e-05, 9.99800237e-01, 1.99772943e-04, 9.42427836e-01, 1.99792900e-04, 3.19901011e+00, 6.79766215e+01
2.05411735e-04, 8.92000219e-05, 9.99794630e-01, 2.05380357e-04, 9.42422229e-01, 2.05401450e-04, 3.19900450e+00, 6.79768075e+01
2.11178304e-04, 9.17038897e-05, 9.99788866e-01, 2.11145140e-04, 9.42416464e-01, 2.11167434e-04, 3.19899873e+00, 6.79769986e+01
2.17106760e-04, 9.42780341e-05, 9.99782940e-01, 2.17071708e-04, 9.42410537e-01, 2.17095271e-04, 3.19899281e+00, 6.79771951e+01
2.23201647e-04, 9.69244272e-05, 9.99776848e-01, 2.23164599e-04, 9.42404444e-01, 2.23189503e-04, 3.19898671e+00, 6.79773971e+01
2.29467637e-04, 9.96450962e-05, 9.99770585e-01, 2.29428480e-04, 9.42398180e-01, 2.29454801e-04, 3.19898045e+00, 6.79776048e+01
2.35909533e-04, 1.02442125e-04, 9.99764146e-01, 2.35868147e-04, 9.42391741e-01, 2.35895967e-04, 3.19897400e+00, 6.79778183e+01
2.42532274e-04, 1.05317657e-04, 9.99757527e-01, 2.42488532e-04, 9.42385120e-01, 2.42517936e-04, 3.19896738e+00, 6.79780379e+01
2.49340937e-04, 1.08273895e-04, 9.99750721e-01, 2.49294704e-04, 9.42378314e-01, 2.49325782e-04, 3.19896057e+00, 6.79782636e+01
2.56340741e-04, 1.11313103e-04, 9.99743725e-01, 2.56291876e-04, 9.42371317e-01, 2.56324723e-04, 3.19895358e+00, 6.79784956e+01
2.63537052e-04, 1.14437609e-04, 9.99736532e-01, 2.63485405e-04, 9.42364124e-01, 2.63520122e-04, 3.19894638e+00, 6.79787341e+01
2.70935387e-04, 1.17649806e-04, 9.99729138e-01, 2.70880800e-04, 9.42356728e-01, 2.70917493e-04, 3.19893898e+00, 6.79789794e+01
2.78541416e-04, 1.20952156e-04, 9.99721536e-01, 2.78483722e-04, 9.42349125e-01, 2.78522504e-04, 3.19893138e+00, 6.79792315e+01
2.86360972e-04, 1.24347187e-04, 9.99713721e-01, 2.86299993e-04, 9.42341309e-01, 2.86340983e-04, 3.19892356e+00, 6.79794907e+01
2.94400048e-04, 1.27837499e-04, 9.99705687e-01, 2.94335597e-04, 9.42333273e-01, 2.94378920e-04, 3.19891552e+00, 6.79797572e+01
3.02664806e-04, 1.31425767e-04, 9.99697427e-01, 3.02596687e-04, 9.42325012e-01, 3.02642476e-04, 3.19890726e+00, 6.79800312e+01
3.11161583e-04, 1.35114738e-04, 9.99688935e-01, 3.11089585e-04, 9.42316519e-01, 3.11137981e-04, 3.19889876e+00, 6.79803129e+01
3.19896892e-04, 1.38907238e-04, 9.99680205e-01, 3.19820795e-04, 9.42307788e-01, 3.19871946e-04, 3.19889003e+00, 6.79806025e+01
3.28877429e-04, 1.42806171e-04, 9.99671231e-01, 3.28797000e-04, 9.42298812e-01, 3.28851063e-04, 3.19888105e+00, 6.79809002e+01
3.38110078e-04, 1.46814523e-04, 9.99662004e-01, 3.38025071e-04, 9.42289584e-01, 3.38082211e-04, 3.19887182e+00, 6.79812063e+01
3.47601918e-04, 1.50935364e-04, 9.99652519e-01, 3.47512072e-04, 9.42280097e-01, 3.47572465e-04, 3.19886233e+00, 6.79815209e+01
3.57360225e-04, 1.55171849e-04, 9.99642767e-01, 3.57265264e-04, 9.42270344e-01, 3.57329094e-04, 3.19885257e+00, 6.79818445e+01
3.67392478e-04, 1.59527223e-04, 9.99632742e-01, 3.67292111e-04, 9.42260317e-01, 3.67359575e-04, 3.19884254e+00, 6.79821771e+01
3.77706369e-04, 1.64004821e-04, 9.99622436e-01, 3.77600289e-04, 9.42250009e-01, 3.77671593e-04, 3.19883223e+00, 6.79825190e+01
3.88309805e-04, 1.68608072e-04, 9.99611841e-01, 3.88197685e-04, 9.42239411e-01, 3.88273049e-04, 3.19882163e+00, 6.79828706e+01
3.99210913e-04, 1.73340499e-04, 9.99600948e-01, 3.99092411e-04, 9.42228517e-01, 3.99172064e-04, 3.19881073e+00, 6.79832320e+01
4.10418050e-04, 1.78205728e-04, 9.99589750e-01, 4.10292802e-04, 9.42217316e-01, 4.10376989e-04, 3.19879952e+00, 6.79836036e+01
4.21939808e-04, 1.83207482e-04, 9.99578238e-01, 4.21807430e-04, 9.42205802e-01, 4.21896409e-04, 3.19878800e+00, 6.79839856e+01
4.33785019e-04, 1.88349591e-04, 9.99566403e-01, 4.33645105e-04, 9.42193964e-01, 4.33739149e-04, 3.19877616e+00, 6.79843783e+01
4.45962763e-04, 1.93635993e-04, 9.99554236e-01, 4.45814884e-04, 9.42181794e-01, 4.45914281e-04, 3.19876399e+00, 6.79847821e+01
4.58482375e-04, 1.99070734e-04, 9.99541728e-01, 4.58326078e-04, 9.42169283e-01, 4.58431133e-04, 3.19875147e+00, 6.79851973e+01
4.71353453e-04, 2.04657975e-04, 9.99528869e-01, 4.71188259e-04, 9.42156421e-01, 4.71299294e-04, 3.19873860e+00, 6.79856240e+01
4.84585864e-04, 2.10401992e-04, 9.99515649e-01, 4.84411266e-04, 9.42143198e-01, 4.84528621e-04, 3.19872537e+00, 6.79860628e+01
4.98189752e-04, 2.16307184e-04, 9.99502058e-01, 4.98005214e-04, 9.42129604e-01, 4.98129249e-04, 3.19871177e+00, 6.79865139e+01
5.12175544e-04, 2.22378069e-04, 9.99488087e-01, 5.11980502e-04, 9.42115628e-01, 5.12111597e-04, 3.19869779e+00, 6.79869777e+01
5.26553963e-04, 2.28619296e-04, 9.99473723e-01, 5.26347818e-04, 9.42101261e-01, 5.26486375e-04, 3.19868341e+00, 6.79874545e+01
