 --- Cosmological Parameters --- 
	 H0: 2.2047e-18 (1/s) = 68.0300 (km/s/Mpc) 
	 OmegaM: 3.1500e-01 
	 OmegaR: 0.0000e+00 
	 OmegaL: 6.8500e-01 
	 OmegaK: 0.0000e+00 
		 w0: -8.2700e-01 
		 wa: -7.5000e-01 
	 rho_crit: 8.6952e-30 (g/cm^3) 
z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, H0*t_conf_age, H(z) 
1.00000000e-04, 4.34272769e-05, 9.99900010e-01, 9.99917495e-05, 9.49618619e-01, 9.99967489e-05, 3.24501358e+00, 6.80344236e+01
1.02807322e-04, 4.46463579e-05, 9.99897203e-01, 1.02798602e-04, 9.49615812e-01, 1.02803886e-04, 3.24501077e+00, 6.80345478e+01
1.05693455e-04, 4.58996588e-05, 9.99894318e-01, 1.05684239e-04, 9.49612926e-01, 1.05689824e-04, 3.24500788e+00, 6.80346754e+01
1.08660611e-04, 4.71881402e-05, 9.99891351e-01, 1.08650870e-04, 9.49609960e-01, 1.08656773e-04, 3.24500492e+00, 6.80348067e+01
1.11711065e-04, 4.85127895e-05, 9.99888301e-01, 1.11700769e-04, 9.49606910e-01, 1.11707008e-04, 3.24500187e+00, 6.80349416e+01
1.14847155e-04, 4.98746217e-05, 9.99885166e-01, 1.14836273e-04, 9.49603774e-01, 1.14842867e-04, 3.24499873e+00, 6.80350803e+01
1.18071285e-04, 5.12746804e-05, 9.99881943e-01, 1.18059783e-04, 9.49600551e-01, 1.18066752e-04, 3.24499551e+00, 6.80352230e+01
1.21385926e-04, 5.27140387e-05, 9.99878629e-01, 1.21373770e-04, 9.49597237e-01, 1.21381136e-04, 3.24499219e+00, 6.80353696e+01
1.24793621e-04, 5.41937993e-05, 9.99875222e-01, 1.24780772e-04, 9.49593830e-01, 1.24788558e-04, 3.24498878e+00, 6.80355203e+01
1.28296980e-04, 5.57150964e-05, 9.99871719e-01, 1.28283400e-04, 9.49590327e-01, 1.28291629e-04, 3.24498528e+00, 6.80356753e+01
1.31898690e-04, 5.72790956e-05, 9.99868119e-01, 1.31884336e-04, 9.49586726e-01, 1.31893034e-04, 3.24498168e+00, 6.80358346e+01
1.35601511e-04, 5.88869955e-05, 9.99864417e-01, 1.35586341e-04, 9.49583024e-01, 1.35595533e-04, 3.24497798e+00, 6.80359984e+01
1.39408283e-04, 6.05400281e-05, 9.99860611e-01, 1.39392249e-04, 9.49579218e-01, 1.39401964e-04, 3.24497417e+00, 6.80361668e+01
1.43321923e-04, 6.22394601e-05, 9.99856699e-01, 1.43304976e-04, 9.49575306e-01, 1.43315245e-04, 3.24497026e+00, 6.80363399e+01
1.47345431e-04, 6.39865937e-05, 9.99852676e-01, 1.47327519e-04, 9.49571283e-01, 1.47338373e-04, 3.24496623e+00, 6.80365179e+01
1.51481892e-04, 6.57827676e-05, 9.99848541e-01, 1.51462961e-04, 9.49567148e-01, 1.51474432e-04, 3.24496210e+00, 6.80367008e+01
1.55734477e-04, 6.76293582e-05, 9.99844290e-01, 1.55714468e-04, 9.49562896e-01, 1.55726593e-04, 3.24495785e+00, 6.80368890e+01
1.60106446e-04, 6.95277803e-05, 9.99839919e-01, 1.60085298e-04, 9.49558525e-01, 1.60098113e-04, 3.24495347e+00, 6.80370823e+01
1.64601150e-04, 7.14794886e-05, 9.99835426e-01, 1.64578798e-04, 9.49554032e-01, 1.64592342e-04, 3.24494898e+00, 6.80372812e+01
1.69222035e-04, 7.34859785e-05, 9.99830807e-01, 1.69198410e-04, 9.49549412e-01, 1.69212726e-04, 0.00000000e+00, 6.80374856e+01
1.73972643e-04, 7.55487874e-05, 9.99826058e-01, 1.73947673e-04, 9.49544663e-01, 1.73962804e-04, 3.24493961e+00, 6.80376957e+01
1.78856616e-04, 7.76694958e-05, 9.99821175e-01, 1.78830225e-04, 9.49539780e-01, 1.78846217e-04, 3.24493473e+00, 6.80379117e+01
1.83877698e-04, 7.98497285e-05, 9.99816156e-01, 1.83849804e-04, 9.49534761e-01, 1.83866706e-04, 3.24492971e+00, 6.80381338e+01
1.89039738e-04, 8.20911560e-05, 9.99810996e-01, 1.89010256e-04, 9.49529600e-01, 1.89028120e-04, 3.24492454e+00, 6.80383621e+01
1.94346693e-04, 8.43954955e-05, 9.99805691e-01, 1.94315532e-04, 9.49524295e-01, 1.94334414e-04, 3.24491924e+00, 6.80385969e+01
1.99802631e-04, 8.67645125e-05, 9.99800237e-01, 1.99769697e-04, 9.49518841e-01, 1.99789653e-04, 3.24491378e+00, 6.80388382e+01
2.05411735e-04, 8.92000219e-05, 9.99794630e-01, 2.05376926e-04, 9.49513234e-01, 2.05398018e-04, 3.24490817e+00, 6.80390863e+01
