 --- Cosmological Parameters --- 
	 H0: 2.1561e-18 (1/s) = 66.5300 (km/s/Mpc) 
	 OmegaM: 3.1000e-01 
	 OmegaR: 0.0000e+00 
	 OmegaL: 6.9000e-01 
	 OmegaK: 0.0000e+00 
		 w0: -6.5000e-01 
		 wa: -1.2700e+00 
	 rho_crit: 8.3160e-30 (g/cm^3) 
z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, H0*t_conf_age, H(z) 
1.00000000e-04, 4.34272769e-05, 9.99900010e-01, 9.99908648e-05, 9.44907358e-01, 9.99958642e-05, 3.25442968e+00, 6.65355033e+01
1.02807322e-04, 4.46463579e-05, 9.99897203e-01, 1.02797667e-04, 9.44904552e-01, 1.02802951e-04, 3.25442687e+00, 6.65356578e+01
1.05693455e-04, 4.58996588e-05, 9.99894318e-01, 1.05683250e-04, 9.44901666e-01, 1.05688835e-04, 3.25442399e+00, 6.65358167e+01
1.08660611e-04, 4.71881402e-05, 9.99891351e-01, 1.08649825e-04, 9.44898699e-01, 1.08655728e-04, 3.25442102e+00, 6.65359799e+01
1.11711065e-04, 4.85127895e-05, 9.99888301e-01, 1.11699665e-04, 9.44895650e-01, 1.11705904e-04, 3.25441797e+00, 6.65361478e+01
1.14847155e-04, 4.98746217e-05, 9.99885166e-01, 1.14835106e-04, 9.44892514e-01, 1.14841700e-04, 3.25441483e+00, 6.65363204e+01
1.18071285e-04, 5.12746804e-05, 9.99881943e-01, 1.18058550e-04, 9.44889291e-01, 1.18065519e-04, 3.25441161e+00, 6.65364978e+01
1.21385926e-04, 5.27140387e-05, 9.99878629e-01, 1.21372466e-04, 9.44885977e-01, 1.21379832e-04, 3.25440829e+00, 6.65366802e+01
1.24793621e-04, 5.41937993e-05, 9.99875222e-01, 1.24779394e-04, 9.44882570e-01, 1.24787180e-04, 3.25440489e+00, 6.65368677e+01
1.28296980e-04, 5.57150964e-05, 9.99871719e-01, 1.28281944e-04, 9.44879067e-01, 1.28290172e-04, 3.25440138e+00, 6.65370605e+01
1.31898690e-04, 5.72790956e-05, 9.99868119e-01, 1.31882797e-04, 9.44875467e-01, 1.31891495e-04, 3.25439778e+00, 6.65372587e+01
1.35601511e-04, 5.88869955e-05, 9.99864417e-01, 1.35584714e-04, 9.44871765e-01, 1.35593906e-04, 3.25439408e+00, 6.65374625e+01
1.39408283e-04, 6.05400281e-05, 9.99860611e-01, 1.39390529e-04, 9.44867959e-01, 1.39400245e-04, 3.25439027e+00, 6.65376719e+01
1.43321923e-04, 6.22394601e-05, 9.99856699e-01, 1.43303159e-04, 9.44864046e-01, 1.43313427e-04, 3.25438636e+00, 6.65378873e+01
1.47345431e-04, 6.39865937e-05, 9.99852676e-01, 1.47325599e-04, 9.44860024e-01, 1.47336452e-04, 3.25438234e+00, 6.65381087e+01
1.51481892e-04, 6.57827676e-05, 9.99848541e-01, 1.51460931e-04, 9.44855888e-01, 1.51472402e-04, 3.25437820e+00, 6.65383363e+01
1.55734477e-04, 6.76293582e-05, 9.99844290e-01, 1.55712323e-04, 9.44851637e-01, 1.55724447e-04, 3.25437395e+00, 6.65385703e+01
1.60106446e-04, 6.95277803e-05, 9.99839919e-01, 1.60083030e-04, 9.44847266e-01, 1.60095845e-04, 3.25436958e+00, 6.65388109e+01
1.64601150e-04, 7.14794886e-05, 9.99835426e-01, 1.64576401e-04, 9.44842773e-01, 1.64589945e-04, 3.25436508e+00, 6.65390582e+01
1.69222035e-04, 7.34859785e-05, 9.99830807e-01, 1.69195877e-04, 9.44838153e-01, 1.69210193e-04, 3.25436046e+00, 6.65393125e+01
1.73972643e-04, 7.55487874e-05, 9.99826058e-01, 1.73944996e-04, 9.44833404e-01, 1.73960126e-04, 3.25435571e+00, 6.65395739e+01
1.78856616e-04, 7.76694958e-05, 9.99821175e-01, 1.78827395e-04, 9.44828522e-01, 1.78843387e-04, 3.25435083e+00, 6.65398426e+01
1.83877698e-04, 7.98497285e-05, 9.99816156e-01, 1.83846814e-04, 9.44823502e-01, 1.83863715e-04, 3.25434581e+00, 6.65401189e+01
1.89039738e-04, 8.20911560e-05, 9.99810996e-01, 1.89007095e-04, 9.44818342e-01, 1.89024959e-04, 3.25434065e+00, 6.65404029e+01
1.94346693e-04, 8.43954955e-05, 9.99805691e-01, 1.94312192e-04, 9.44813037e-01, 1.94331073e-04, 3.25433534e+00, 6.65406949e+01
1.99802631e-04, 8.67645125e-05, 9.99800237e-01, 1.99766166e-04, 9.44807583e-01, 1.99786122e-04, 3.25432989e+00, 6.65409951e+01
2.05411735e-04, 8.92000219e-05, 9.99794630e-01, 2.05373194e-04, 9.44801976e-01, 2.05394286e-04, 3.25432428e+00, 6.65413038e+01
2.11178304e-04, 9.17038897e-05, 9.99788866e-01, 2.11137570e-04, 9.44796212e-01, 2.11159862e-04, 3.25431851e+00, 6.65416211e+01
2.17106760e-04, 9.42780341e-05, 9.99782940e-01, 2.17063707e-04, 9.44790286e-01, 2.17087268e-04, 3.25431259e+00, 6.65419472e+01
2.23201647e-04, 9.69244272e-05, 9.99776848e-01, 2.23156142e-04, 9.44784193e-01, 2.23181045e-04, 3.25430649e+00, 6.65422826e+01
2.29467637e-04, 9.96450962e-05, 9.99770585e-01, 2.29419542e-04, 9.44777930e-01, 2.29445862e-04, 3.25430023e+00, 6.65426274e+01
2.35909533e-04, 1.02442125e-04, 9.99764146e-01, 2.35858700e-04, 9.44771491e-01, 2.35886519e-04, 3.25429379e+00, 6.65429818e+01
2.42532274e-04, 1.05317657e-04, 9.99757527e-01, 2.42478547e-04, 9.44764871e-01, 2.42507950e-04, 3.25428717e+00, 6.65433462e+01
2.49340937e-04, 1.08273895e-04, 9.99750721e-01, 2.49284152e-04, 9.44758065e-01, 2.49315228e-04, 3.25428036e+00, 6.65437208e+01
2.56340741e-04, 1.11313103e-04, 9.99743725e-01, 2.56280723e-04, 9.44751069e-01, 2.56313568e-04, 3.25427336e+00, 6.65441059e+01
2.63537052e-04, 1.14437609e-04, 9.99736532e-01, 2.63473618e-04, 9.44743876e-01, 2.63508332e-04, 3.25426617e+00, 6.65445018e+01
2.70935387e-04, 1.17649806e-04, 9.99729138e-01, 2.70868341e-04, 9.44736481e-01, 2.70905032e-04, 3.25425877e+00, 6.65449089e+01
2.78541416e-04, 1.20952156e-04, 9.99721536e-01, 2.78470554e-04, 9.44728879e-01, 2.78509334e-04, 3.25425116e+00, 6.65453274e+01
2.86360972e-04, 1.24347187e-04, 9.99713721e-01, 2.86286076e-04, 9.44721063e-01, 2.86327063e-04, 3.25424335e+00, 6.65457576e+01
2.94400048e-04, 1.27837499e-04, 9.99705687e-01, 2.94320888e-04, 9.44713028e-01, 2.94364208e-04, 3.25423531e+00, 6.65461999e+01
3.02664806e-04, 1.31425767e-04, 9.99697427e-01, 3.02581140e-04, 9.44704768e-01, 3.02626927e-04, 3.25422705e+00, 6.65466545e+01
3.11161583e-04, 1.35114738e-04, 9.99688935e-01, 3.11073155e-04, 9.44696276e-01, 3.11121547e-04, 3.25421855e+00, 6.65471220e+01
3.19896892e-04, 1.38907238e-04, 9.99680205e-01, 3.19803430e-04, 9.44687546e-01, 3.19854577e-04, 3.25420982e+00, 6.65476026e+01
3.28877429e-04, 1.42806171e-04, 9.99671231e-01, 3.28778647e-04, 9.44678571e-01, 3.28832705e-04, 3.25420084e+00, 6.65480966e+01
3.38110078e-04, 1.46814523e-04, 9.99662004e-01, 3.38005673e-04, 9.44669344e-01, 3.38062809e-04, 3.25419161e+00, 6.65486046e+01
3.47601918e-04, 1.50935364e-04, 9.99652519e-01, 3.47491570e-04, 9.44659858e-01, 3.47551958e-04, 3.25418212e+00, 6.65491267e+01
3.57360225e-04, 1.55171849e-04, 9.99642767e-01, 3.57243595e-04, 9.44650106e-01, 3.57307420e-04, 3.25417237e+00, 6.65496636e+01
3.67392478e-04, 1.59527223e-04, 9.99632742e-01, 3.67269210e-04, 9.44640080e-01, 3.67336668e-04, 3.25416234e+00, 6.65502154e+01
3.77706369e-04, 1.64004821e-04, 9.99622436e-01, 3.77576084e-04, 9.44629773e-01, 3.77647383e-04, 3.25415203e+00, 6.65507828e+01
3.88309805e-04, 1.68608072e-04, 9.99611841e-01, 3.88172104e-04, 9.44619177e-01, 3.88247460e-04, 3.25414143e+00, 6.65513661e+01
3.99210913e-04, 1.73340499e-04, 9.99600948e-01, 3.99065374e-04, 9.44608284e-01, 3.99145019e-04, 3.25413053e+00, 6.65519658e+01
4.10418050e-04, 1.78205728e-04, 9.99589750e-01, 4.10264227e-04, 9.44597085e-01, 4.10348406e-04, 3.25411933e+00, 6.65525823e+01
4.21939808e-04, 1.83207482e-04, 9.99578238e-01, 4.21777228e-04, 9.44585572e-01, 4.21866199e-04, 3.25410781e+00, 6.65532161e+01
4.33785019e-04, 1.88349591e-04, 9.99566403e-01, 4.33613185e-04, 9.44573736e-01, 4.33707220e-04, 3.25409597e+00, 6.65538676e+01
4.45962763e-04, 1.93635993e-04, 9.99554236e-01, 4.45781148e-04, 9.44561568e-01, 4.45880536e-04, 3.25408379e+00, 6.65545375e+01
4.58482375e-04, 1.99070734e-04, 9.99541728e-01, 4.58290423e-04, 9.44549059e-01, 4.58395467e-04, 3.25407128e+00, 6.65552261e+01
4.71353453e-04, 2.04657975e-04, 9.99528869e-01, 4.71150576e-04, 9.44536199e-01, 4.71261599e-04, 3.25405841e+00, 6.65559341e+01
4.84585864e-04, 2.10401992e-04, 9.99515649e-01, 4.84371439e-04, 9.44522978e-01, 4.84488781e-04, 3.25404519e+00, 6.65566619e+01
4.98189752e-04, 2.16307184e-04, 9.99502058e-01, 4.97963122e-04, 9.44509386e-01, 4.98087143e-04, 3.25403159e+00, 6.65574102e+01
5.12175544e-04, 2.22378069e-04, 9.99488087e-01, 5.11936015e-04, 9.44495413e-01, 5.12067095e-04, 3.25401761e+00, 6.65581794e+01
5.26553963e-04, 2.28619296e-04, 9.99473723e-01, 5.26300800e-04, 9.44481049e-01, 5.26439341e-04, 3.25400323e+00, 6.65589702e+01
5.41336030e-04, 2.35035640e-04, 9.99458957e-01, 5.41068458e-04, 9.44466281e-01, 5.41214884e-04, 3.25398846e+00, 6.65597832e+01
5.56533078e-04, 2.41632013e-04, 9.99443776e-01, 5.56250276e-04, 9.44451099e-01, 5.56405036e-04, 3.25397327e+00, 6.65606191e+01
