 --- Cosmological Parameters --- 
	 H0: 2.1791e-18 (1/s) = 67.2400 (km/s/Mpc) 
	 OmegaM: 3.1000e-01 
	 OmegaR: 0.0000e+00 
	 OmegaL: 6.9000e-01 
	 OmegaK: 0.0000e+00 
		 w0: -7.2700e-01 
		 wa: -1.0500e+00 
	 rho_crit: 8.4944e-30 (g/cm^3) 
z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, H0*t_conf_age, H(z) 
1.00000000e-04, 4.34272769e-05, 9.99900010e-01, 9.99912631e-05, 9.49055899e-01, 9.99962625e-05, 3.26008552e+00, 6.72450263e+01
1.02807322e-04, 4.46463579e-05, 9.99897203e-01, 1.02798088e-04, 9.49053092e-01, 1.02803372e-04, 3.26008271e+00, 6.72451674e+01
1.05693455e-04, 4.58996588e-05, 9.99894318e-01, 1.05683695e-04, 9.49050206e-01, 1.05689280e-04, 3.26007983e+00, 6.72453125e+01
1.08660611e-04, 4.71881402e-05, 9.99891351e-01, 1.08650296e-04, 9.49047240e-01, 1.08656199e-04, 3.26007686e+00, 6.72454616e+01
1.11711065e-04, 4.85127895e-05, 9.99888301e-01, 1.11700162e-04, 9.49044190e-01, 1.11706401e-04, 3.26007381e+00, 6.72456149e+01
1.14847155e-04, 4.98746217e-05, 9.99885166e-01, 1.14835631e-04, 9.49041054e-01, 1.14842225e-04, 3.26007067e+00, 6.72457725e+01
1.18071285e-04, 5.12746804e-05, 9.99881943e-01, 1.18059105e-04, 9.49037831e-01, 1.18066074e-04, 3.26006745e+00, 6.72459346e+01
1.21385926e-04, 5.27140387e-05, 9.99878629e-01, 1.21373053e-04, 9.49034517e-01, 1.21380419e-04, 3.26006414e+00, 6.72461012e+01
1.24793621e-04, 5.41937993e-05, 9.99875222e-01, 1.24780015e-04, 9.49031110e-01, 1.24787800e-04, 3.26006073e+00, 6.72462724e+01
1.28296980e-04, 5.57150964e-05, 9.99871719e-01, 1.28282599e-04, 9.49027607e-01, 1.28290828e-04, 3.26005723e+00, 6.72464485e+01
1.31898690e-04, 5.72790956e-05, 9.99868119e-01, 1.31883490e-04, 9.49024007e-01, 1.31892188e-04, 3.26005362e+00, 6.72466295e+01
1.35601511e-04, 5.88869955e-05, 9.99864417e-01, 1.35585446e-04, 9.49020305e-01, 1.35594639e-04, 3.26004992e+00, 6.72468156e+01
1.39408283e-04, 6.05400281e-05, 9.99860611e-01, 1.39391303e-04, 9.49016499e-01, 1.39401019e-04, 3.26004612e+00, 6.72470069e+01
1.43321923e-04, 6.22394601e-05, 9.99856699e-01, 1.43303977e-04, 9.49012586e-01, 1.43314246e-04, 3.26004220e+00, 6.72472036e+01
