 --- Cosmological Parameters --- 
	 H0: 2.1791e-18 (1/s) = 67.2400 (km/s/Mpc) 
	 OmegaM: 3.0000e-01 
	 OmegaR: 0.0000e+00 
	 OmegaL: 7.0000e-01 
	 OmegaK: 0.0000e+00 
		 w0: -7.2700e-01 
		 wa: -1.0500e+00 
	 rho_crit: 8.4944e-30 (g/cm^3) 
z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, H0*t_conf_age, H(z) 
1.00000000e-04, 4.34272769e-05, 9.99900010e-01, 9.99913176e-05, 9.57829213e-01, 9.99963171e-05, 3.30416988e+00, 6.72449530e+01
1.02807322e-04, 4.46463579e-05, 9.99897203e-01, 1.02798146e-04, 9.57826407e-01, 1.02803430e-04, 3.30416707e+00, 6.72450920e+01
1.05693455e-04, 4.58996588e-05, 9.99894318e-01, 1.05683756e-04, 9.57823521e-01, 1.05689341e-04, 3.30416418e+00, 6.72452349e+01
1.08660611e-04, 4.71881402e-05, 9.99891351e-01, 1.08650360e-04, 9.57820554e-01, 1.08656263e-04, 3.30416122e+00, 6.72453819e+01
1.11711065e-04, 4.85127895e-05, 9.99888301e-01, 1.11700230e-04, 9.57817504e-01, 1.11706469e-04, 3.30415817e+00, 6.72455330e+01
1.14847155e-04, 4.98746217e-05, 9.99885166e-01, 1.14835703e-04, 9.57814369e-01, 1.14842297e-04, 3.30415503e+00, 6.72456883e+01
1.18071285e-04, 5.12746804e-05, 9.99881943e-01, 1.18059181e-04, 9.57811146e-01, 1.18066150e-04, 3.30415181e+00, 6.72458480e+01
1.21385926e-04, 5.27140387e-05, 9.99878629e-01, 1.21373133e-04, 9.57807832e-01, 1.21380500e-04, 3.30414849e+00, 6.72460121e+01
1.24793621e-04, 5.41937993e-05, 9.99875222e-01, 1.24780099e-04, 9.57804425e-01, 1.24787885e-04, 3.30414508e+00, 6.72461809e+01
1.28296980e-04, 5.57150964e-05, 9.99871719e-01, 1.28282689e-04, 9.57800922e-01, 1.28290918e-04, 3.30414158e+00, 6.72463544e+01
1.31898690e-04, 5.72790956e-05, 9.99868119e-01, 1.31883585e-04, 9.57797321e-01, 1.31892282e-04, 3.30413798e+00, 6.72465328e+01
1.35601511e-04, 5.88869955e-05, 9.99864417e-01, 1.35585547e-04, 9.57793619e-01, 1.35594739e-04, 3.30413428e+00, 6.72467162e+01
1.39408283e-04, 6.05400281e-05, 9.99860611e-01, 1.39391409e-04, 9.57789813e-01, 1.39401125e-04, 3.30413047e+00, 6.72469047e+01
1.43321923e-04, 6.22394601e-05, 9.99856699e-01, 1.43304089e-04, 9.57785901e-01, 1.43314358e-04, 3.30412656e+00, 6.72470985e+01
1.47345431e-04, 6.39865937e-05, 9.99852676e-01, 1.47326582e-04, 9.57781878e-01, 1.47337435e-04, 3.30412253e+00, 6.72472978e+01
1.51481892e-04, 6.57827676e-05, 9.99848541e-01, 1.51461970e-04, 9.57777743e-01, 1.51473441e-04, 3.30411840e+00, 6.72475026e+01
1.55734477e-04, 6.76293582e-05, 9.99844290e-01, 1.55713421e-04, 9.57773491e-01, 1.55725545e-04, 3.30411415e+00, 6.72477132e+01
1.60106446e-04, 6.95277803e-05, 9.99839919e-01, 1.60084191e-04, 9.57769120e-01, 1.60097006e-04, 3.30410977e+00, 6.72479298e+01
1.64601150e-04, 7.14794886e-05, 9.99835426e-01, 1.64577628e-04, 9.57764627e-01, 1.64591172e-04, 3.30410528e+00, 6.72481524e+01
1.69222035e-04, 7.34859785e-05, 9.99830807e-01, 1.69197174e-04, 9.57760008e-01, 1.69211489e-04, 3.30410066e+00, 6.72483812e+01
1.73972643e-04, 7.55487874e-05, 9.99826058e-01, 1.73946367e-04, 9.57755258e-01, 1.73961497e-04, 3.30409591e+00, 6.72486165e+01
1.78856616e-04, 7.76694958e-05, 9.99821175e-01, 1.78828844e-04, 9.57750376e-01, 1.78844835e-04, 3.30409103e+00, 6.72488583e+01
1.83877698e-04, 7.98497285e-05, 9.99816156e-01, 1.83848345e-04, 9.57745356e-01, 1.83865247e-04, 3.30408601e+00, 6.72491070e+01
1.89039738e-04, 8.20911560e-05, 9.99810996e-01, 1.89008713e-04, 9.57740196e-01, 1.89026577e-04, 3.30408085e+00, 6.72493626e+01
1.94346693e-04, 8.43954955e-05, 9.99805691e-01, 1.94313902e-04, 9.57734891e-01, 1.94332783e-04, 3.30407554e+00, 6.72496254e+01
1.99802631e-04, 8.67645125e-05, 9.99800237e-01, 1.99767973e-04, 9.57729437e-01, 1.99787929e-04, 3.30407008e+00, 6.72498956e+01
2.05411735e-04, 8.92000219e-05, 9.99794630e-01, 2.05375104e-04, 9.57723830e-01, 2.05396196e-04, 3.30406448e+00, 6.72501734e+01
2.11178304e-04, 9.17038897e-05, 9.99788866e-01, 2.11139589e-04, 9.57718065e-01, 2.11161881e-04, 3.30405871e+00, 6.72504590e+01
2.17106760e-04, 9.42780341e-05, 9.99782940e-01, 2.17065841e-04, 9.57712139e-01, 2.17089402e-04, 3.30405278e+00, 6.72507525e+01
2.23201647e-04, 9.69244272e-05, 9.99776848e-01, 2.23158398e-04, 9.57706046e-01, 2.23183301e-04, 3.30404669e+00, 6.72510544e+01
2.29467637e-04, 9.96450962e-05, 9.99770585e-01, 2.29421926e-04, 9.57699783e-01, 2.29448246e-04, 3.30404042e+00, 6.72513647e+01
2.35909533e-04, 1.02442125e-04, 9.99764146e-01, 2.35861220e-04, 9.57693343e-01, 2.35889039e-04, 3.30403398e+00, 6.72516837e+01
2.42532274e-04, 1.05317657e-04, 9.99757527e-01, 2.42481210e-04, 9.57686723e-01, 2.42510613e-04, 3.30402736e+00, 6.72520116e+01
2.49340937e-04, 1.08273895e-04, 9.99750721e-01, 2.49286966e-04, 9.57679918e-01, 2.49318043e-04, 3.30402055e+00, 6.72523488e+01
2.56340741e-04, 1.11313103e-04, 9.99743725e-01, 2.56283698e-04, 9.57672921e-01, 2.56316543e-04, 3.30401356e+00, 6.72526954e+01
2.63537052e-04, 1.14437609e-04, 9.99736532e-01, 2.63476762e-04, 9.57665728e-01, 2.63511477e-04, 3.30400636e+00, 6.72530517e+01
2.70935387e-04, 1.17649806e-04, 9.99729138e-01, 2.70871664e-04, 9.57658333e-01, 2.70908356e-04, 3.30399896e+00, 6.72534181e+01
2.78541416e-04, 1.20952156e-04, 9.99721536e-01, 2.78474066e-04, 9.57650731e-01, 2.78512846e-04, 3.30399136e+00, 6.72537947e+01
2.86360972e-04, 1.24347187e-04, 9.99713721e-01, 2.86289788e-04, 9.57642915e-01, 2.86330776e-04, 3.30398354e+00, 6.72541819e+01
2.94400048e-04, 1.27837499e-04, 9.99705687e-01, 2.94324811e-04, 9.57634880e-01, 2.94368132e-04, 3.30397550e+00, 6.72545800e+01
3.02664806e-04, 1.31425767e-04, 9.99697427e-01, 3.02585287e-04, 9.57626619e-01, 3.02631074e-04, 3.30396724e+00, 6.72549892e+01
3.11161583e-04, 1.35114738e-04, 9.99688935e-01, 3.11077537e-04, 9.57618127e-01, 3.11125930e-04, 3.30395875e+00, 6.72554100e+01
3.19896892e-04, 1.38907238e-04, 9.99680205e-01, 3.19808062e-04, 9.57609397e-01, 3.19859210e-04, 3.30395001e+00, 6.72558425e+01
3.28877429e-04, 1.42806171e-04, 9.99671231e-01, 3.28783542e-04, 9.57600421e-01, 3.28837602e-04, 3.30394103e+00, 6.72562872e+01
3.38110078e-04, 1.46814523e-04, 9.99662004e-01, 3.38010847e-04, 9.57591194e-01, 3.38067984e-04, 3.30393180e+00, 6.72567443e+01
3.47601918e-04, 1.50935364e-04, 9.99652519e-01, 3.47497038e-04, 9.57581708e-01, 3.47557428e-04, 3.30392231e+00, 6.72572143e+01
3.57360225e-04, 1.55171849e-04, 9.99642767e-01, 3.57249375e-04, 9.57571955e-01, 3.57313201e-04, 3.30391256e+00, 6.72576975e+01
3.67392478e-04, 1.59527223e-04, 9.99632742e-01, 3.67275318e-04, 9.57561929e-01, 3.67342778e-04, 3.30390253e+00, 6.72581942e+01
3.77706369e-04, 1.64004821e-04, 9.99622436e-01, 3.77582540e-04, 9.57551622e-01, 3.77653840e-04, 3.30389222e+00, 6.72587049e+01
3.88309805e-04, 1.68608072e-04, 9.99611841e-01, 3.88178927e-04, 9.57541026e-01, 3.88254286e-04, 3.30388162e+00, 6.72592299e+01
3.99210913e-04, 1.73340499e-04, 9.99600948e-01, 3.99072585e-04, 9.57530132e-01, 3.99152233e-04, 3.30387072e+00, 6.72597696e+01
4.10418050e-04, 1.78205728e-04, 9.99589750e-01, 4.10271849e-04, 9.57518933e-01, 4.10356030e-04, 3.30385952e+00, 6.72603245e+01
4.21939808e-04, 1.83207482e-04, 9.99578238e-01, 4.21785284e-04, 9.57507419e-01, 4.21874258e-04, 3.30384800e+00, 6.72608949e+01
4.33785019e-04, 1.88349591e-04, 9.99566403e-01, 4.33621699e-04, 9.57495583e-01, 4.33715737e-04, 3.30383616e+00, 6.72614814e+01
4.45962763e-04, 1.93635993e-04, 9.99554236e-01, 4.45790147e-04, 9.57483415e-01, 4.45889537e-04, 3.30382398e+00, 6.72620843e+01
4.58482375e-04, 1.99070734e-04, 9.99541728e-01, 4.58299934e-04, 9.57470905e-01, 4.58404981e-04, 3.30381147e+00, 6.72627041e+01
4.71353453e-04, 2.04657975e-04, 9.99528869e-01, 4.71160628e-04, 9.57458044e-01, 4.71271654e-04, 3.30379860e+00, 6.72633413e+01
4.84585864e-04, 2.10401992e-04, 9.99515649e-01, 4.84382063e-04, 9.57444823e-01, 4.84499409e-04, 3.30378537e+00, 6.72639964e+01
4.98189752e-04, 2.16307184e-04, 9.99502058e-01, 4.97974350e-04, 9.57431230e-01, 4.98098375e-04, 3.30377177e+00, 6.72646699e+01
5.12175544e-04, 2.22378069e-04, 9.99488087e-01, 5.11947882e-04, 9.57417257e-01, 5.12078966e-04, 3.30375779e+00, 6.72653622e+01
5.26553963e-04, 2.28619296e-04, 9.99473723e-01, 5.26313342e-04, 9.57402891e-01, 5.26451887e-04, 3.30374342e+00, 6.72660740e+01
5.41336030e-04, 2.35035640e-04, 9.99458957e-01, 5.41081714e-04, 9.57388123e-01, 5.41228144e-04, 3.30372864e+00, 6.72668058e+01
5.56533078e-04, 2.41632013e-04, 9.99443776e-01, 5.56264286e-04, 9.57372940e-01, 5.56419051e-04, 3.30371345e+00, 6.72675581e+01
5.72156756e-04, 2.48413463e-04, 9.99428170e-01, 5.71872665e-04, 9.57357332e-01, 5.72036238e-04, 3.30369784e+00, 6.72683315e+01
5.88219040e-04, 2.55385179e-04, 9.99412127e-01, 5.87918780e-04, 9.57341286e-01, 5.88091663e-04, 3.30368178e+00, 6.72691266e+01
6.04732245e-04, 2.62552498e-04, 9.99395633e-01, 6.04414895e-04, 9.57324790e-01, 6.04597617e-04, 3.30366527e+00, 6.72699440e+01
6.21709029e-04, 2.69920903e-04, 9.99378677e-01, 6.21373616e-04, 9.57307831e-01, 6.21566738e-04, 3.30364830e+00, 6.72707844e+01
6.39162405e-04, 2.77496033e-04, 9.99361246e-01, 6.38807903e-04, 9.57290397e-01, 6.39012016e-04, 3.30363086e+00, 6.72716483e+01
6.57105755e-04, 2.85283683e-04, 9.99343326e-01, 6.56731075e-04, 9.57272474e-01, 6.56946805e-04, 3.30361292e+00, 6.72725364e+01
6.75552832e-04, 2.93289812e-04, 9.99324903e-01, 6.75156828e-04, 9.57254048e-01, 6.75384835e-04, 3.30359449e+00, 6.72734495e+01
6.94517777e-04, 3.01520545e-04, 9.99305964e-01, 6.94099235e-04, 9.57235105e-01, 6.94340219e-04, 3.30357553e+00, 6.72743882e+01
7.14015130e-04, 3.09982178e-04, 9.99286494e-01, 7.13572768e-04, 9.57215632e-01, 7.13827466e-04, 3.30355604e+00, 6.72753532e+01
7.34059837e-04, 3.18681185e-04, 9.99266479e-01, 7.33592298e-04, 9.57195612e-01, 7.33861491e-04, 3.30353601e+00, 6.72763453e+01
7.54667263e-04, 3.27624220e-04, 9.99245902e-01, 7.54173116e-04, 9.57175032e-01, 7.54457628e-04, 3.30351541e+00, 6.72773652e+01
7.75853206e-04, 3.36818122e-04, 9.99224748e-01, 7.75330936e-04, 9.57153874e-01, 7.75631640e-04, 3.30349424e+00, 6.72784137e+01
7.97633907e-04, 3.46269924e-04, 9.99203002e-01, 7.97081914e-04, 9.57132123e-01, 7.97399730e-04, 3.30347247e+00, 6.72794917e+01
8.20026062e-04, 3.55986854e-04, 9.99180646e-01, 8.19442655e-04, 9.57109762e-01, 8.19778557e-04, 3.30345009e+00, 6.72805998e+01
8.43046837e-04, 3.65976343e-04, 9.99157663e-01, 8.42430229e-04, 9.57086774e-01, 8.42785246e-04, 3.30342709e+00, 6.72817391e+01
8.66713880e-04, 3.76246030e-04, 9.99134037e-01, 8.66062181e-04, 9.57063143e-01, 8.66437401e-04, 3.30340343e+00, 6.72829103e+01
8.91045332e-04, 3.86803767e-04, 9.99109748e-01, 8.90356546e-04, 9.57038848e-01, 8.90753118e-04, 3.30337912e+00, 6.72841143e+01
9.16059848e-04, 3.97657626e-04, 9.99084779e-01, 9.15331864e-04, 9.57013873e-01, 9.15751003e-04, 3.30335412e+00, 6.72853521e+01
9.41776601e-04, 4.08815904e-04, 9.99059110e-01, 9.41007190e-04, 9.56988197e-01, 9.41450179e-04, 3.30332842e+00, 6.72866247e+01
9.68215306e-04, 4.20287133e-04, 9.99032721e-01, 9.67402112e-04, 9.56961803e-01, 9.67870307e-04, 3.30330200e+00, 6.72879329e+01
9.95396231e-04, 4.32080081e-04, 9.99005594e-01, 9.94536762e-04, 9.56934668e-01, 9.95031599e-04, 3.30327484e+00, 6.72892778e+01
1.02334021e-03, 4.44203760e-04, 9.98977706e-01, 1.02243184e-03, 9.56906773e-01, 1.02295483e-03, 3.30324692e+00, 6.72906604e+01
1.05206867e-03, 4.56667438e-04, 9.98949037e-01, 1.05110860e-03, 9.56878096e-01, 1.05166136e-03, 3.30321821e+00, 6.72920818e+01
1.08160363e-03, 4.69480638e-04, 9.98919565e-01, 1.08058893e-03, 9.56848616e-01, 1.08117314e-03, 3.30318870e+00, 6.72935431e+01
1.11196773e-03, 4.82653152e-04, 9.98889267e-01, 1.11089530e-03, 9.56818309e-01, 1.11151274e-03, 3.30315836e+00, 6.72950453e+01
1.14318425e-03, 4.96195044e-04, 9.98858121e-01, 1.14205079e-03, 9.56787154e-01, 1.14270337e-03, 3.30312717e+00, 6.72965897e+01
1.17527712e-03, 5.10116661e-04, 9.98826103e-01, 1.17407917e-03, 9.56755126e-01, 1.17476887e-03, 3.30309510e+00, 6.72981773e+01
1.20827094e-03, 5.24428638e-04, 9.98793187e-01, 1.20700482e-03, 9.56722200e-01, 1.20773376e-03, 3.30306214e+00, 6.72998095e+01
1.24219100e-03, 5.39141905e-04, 9.98759350e-01, 1.24085284e-03, 9.56688352e-01, 1.24162326e-03, 3.30302825e+00, 6.73014874e+01
1.27706330e-03, 5.54267703e-04, 9.98724566e-01, 1.27564901e-03, 9.56653556e-01, 1.27646326e-03, 3.30299341e+00, 6.73032123e+01
1.31291459e-03, 5.69817580e-04, 9.98688807e-01, 1.31141983e-03, 9.56617785e-01, 1.31228040e-03, 3.30295759e+00, 6.73049857e+01
1.34977233e-03, 5.85803413e-04, 9.98652047e-01, 1.34819253e-03, 9.56581012e-01, 1.34910205e-03, 3.30292077e+00, 6.73068087e+01
1.38766479e-03, 6.02237406e-04, 9.98614258e-01, 1.38599511e-03, 9.56543210e-01, 1.38695638e-03, 3.30288292e+00, 6.73086828e+01
1.42662102e-03, 6.19132106e-04, 9.98575411e-01, 1.42485635e-03, 9.56504348e-01, 1.42587229e-03, 3.30284400e+00, 6.73106095e+01
1.46667087e-03, 6.36500410e-04, 9.98535477e-01, 1.46480580e-03, 9.56464399e-01, 1.46587954e-03, 3.30280399e+00, 6.73125902e+01
1.50784505e-03, 6.54355573e-04, 9.98494425e-01, 1.50587388e-03, 9.56423331e-01, 1.50700870e-03, 3.30276286e+00, 6.73146263e+01
