 --- Cosmological Parameters --- 
	 H0: 2.2685e-18 (1/s) = 70.0000 (km/s/Mpc) 
	 OmegaM: 3.0000e-01 
	 OmegaR: 0.0000e+00 
	 OmegaL: 7.0000e-01 
	 OmegaK: 0.0000e+00 
		 w0: -1.0000e+00 
		 wa: 0.0000e+00 
	 rho_crit: 9.2061e-30 (g/cm^3) 
z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, H0*t_conf_age, d_L, d_LOS, d_trans, d_ang, d_mod, H(z), rho_c(z) 
2.51652705e+00, 5.46113963e-01, 2.84371479e-01, 7.81134600e-01, 1.82964781e-01, 1.36517380e+00, 1.93989838e+00, 2.05600691e+04, 5.84669726e+03, 5.84669726e+03, 1.66263395e+03, 4.65651228e+01, 2.59525153e+02, 1.26543099e-28
2.58717408e+00, 5.54752453e-01, 2.78770971e-01, 7.86424307e-01, 1.77675075e-01, 1.38396054e+00, 1.92111164e+00, 2.12617410e+04, 5.92715618e+03, 5.92715618e+03, 1.65231908e+03, 4.66379941e+01, 2.66990414e+02, 1.33927848e-28
2.65980440e+00, 5.63457874e-01, 2.73238647e-01, 7.91605168e-01, 1.72494214e-01, 1.40273181e+00, 1.90234037e+00, 2.19864535e+04, 6.00754881e+03, 6.00754881e+03, 1.64149451e+03, 4.67107759e+01, 2.74753439e+02, 1.41829258e-28
2.73447368e+00, 5.72229403e-01, 2.67775351e-01, 7.96677126e-01, 1.67422256e-01, 1.42148199e+00, 1.88359019e+00, 2.27349198e+04, 6.08785114e+03, 6.08785114e+03, 1.63017647e+03, 4.67834671e+01, 2.82826162e+02, 1.50286065e-28
2.81123917e+00, 5.81066203e-01, 2.62381854e-01, 8.01640257e-01, 1.62459124e-01, 1.44020560e+00, 1.86486658e+00, 2.35078744e+04, 6.16803966e+03, 6.16803966e+03, 1.61838168e+03, 4.68560668e+01, 2.91221005e+02, 1.59340049e-28
2.89015972e+00, 5.89967432e-01, 2.57058854e-01, 8.06494770e-01, 1.57604612e-01, 1.45889727e+00, 1.84617491e+00, 2.43060735e+04, 6.24809141e+03, 6.24809141e+03, 1.60612722e+03, 4.69285740e+01, 2.99950906e+02, 1.69036274e-28
2.97129582e+00, 5.98932239e-01, 2.51806978e-01, 8.11240994e-01, 1.52858387e-01, 1.47755177e+00, 1.82752041e+00, 2.51302962e+04, 6.32798394e+03, 6.32798394e+03, 1.59343051e+03, 4.70009880e+01, 3.09029339e+02, 1.79423358e-28
3.05470967e+00, 6.07959763e-01, 2.46626782e-01, 8.15879379e-01, 1.48220002e-01, 1.49616398e+00, 1.80890820e+00, 2.59813444e+04, 6.40769538e+03, 6.40769538e+03, 1.58030929e+03, 4.70733081e+01, 3.18470335e+02, 1.90553760e-28
3.14046522e+00, 6.17049141e-01, 2.41518754e-01, 8.20410488e-01, 1.43688893e-01, 1.51472893e+00, 1.79034325e+00, 2.68600443e+04, 6.48720442e+03, 6.48720442e+03, 1.56678153e+03, 4.71455336e+01, 3.28288510e+02, 2.02484096e-28
3.22862820e+00, 6.26199502e-01, 2.36483311e-01, 8.24834991e-01, 1.39264390e-01, 1.53324179e+00, 1.77183039e+00, 2.77672463e+04, 6.56649036e+03, 6.56649036e+03, 1.55286539e+03, 4.72176641e+01, 3.38499086e+02, 2.15275474e-28
3.31926620e+00, 6.35409971e-01, 2.31520808e-01, 8.29153661e-01, 1.34945720e-01, 1.55169786e+00, 1.75337432e+00, 2.87038264e+04, 6.64553307e+03, 6.64553307e+03, 1.53857918e+03, 4.72896990e+01, 3.49117921e+02, 2.28993861e-28
3.41244871e+00, 6.44679670e-01, 2.26631530e-01, 8.33367366e-01, 1.30732015e-01, 1.57009258e+00, 1.73497960e+00, 2.96706864e+04, 6.72431304e+03, 6.72431304e+03, 1.52394135e+03, 4.73616380e+01, 3.60161534e+02, 2.43710482e-28
3.50824714e+00, 6.54007716e-01, 2.21815701e-01, 8.37477066e-01, 1.26622316e-01, 1.58842153e+00, 1.71665064e+00, 3.06687549e+04, 6.80281136e+03, 6.80281136e+03, 1.50897037e+03, 4.74334807e+01, 3.71647133e+02, 2.59502249e-28
3.60673495e+00, 6.63393226e-01, 2.17073483e-01, 8.41483804e-01, 1.22615578e-01, 1.60668045e+00, 1.69839172e+00, 3.16989881e+04, 6.88100975e+03, 6.88100975e+03, 1.49368475e+03, 4.75052270e+01, 3.83592644e+02, 2.76452228e-28
3.70798763e+00, 6.72835313e-01, 2.12404976e-01, 8.45388704e-01, 1.18710678e-01, 1.62486522e+00, 1.68020696e+00, 3.27623705e+04, 6.95889053e+03, 6.95889053e+03, 1.47810298e+03, 4.75768766e+01, 3.96016746e+02, 2.94650143e-28
3.81208280e+00, 6.82333091e-01, 2.07810223e-01, 8.49192962e-01, 1.14906419e-01, 1.64297184e+00, 1.66210034e+00, 3.38599158e+04, 7.03643667e+03, 7.03643667e+03, 1.46224347e+03, 4.76484294e+01, 4.08938898e+02, 3.14192923e-28
3.91910025e+00, 6.91885673e-01, 2.03289209e-01, 8.52897845e-01, 1.11201537e-01, 1.66099649e+00, 1.64407569e+00, 3.49926676e+04, 7.11363172e+03, 7.11363172e+03, 1.44612457e+03, 4.77198853e+01, 4.22379375e+02, 3.35185297e-28
4.02912203e+00, 7.01492174e-01, 1.98841864e-01, 8.56504678e-01, 1.07594703e-01, 1.67893547e+00, 1.62613670e+00, 3.61617002e+04, 7.19045989e+03, 7.19045989e+03, 1.42976445e+03, 4.77912442e+01, 4.36359302e+02, 3.57740435e-28
4.14223247e+00, 7.11151707e-01, 1.94468065e-01, 8.60014848e-01, 1.04084534e-01, 1.69678524e+00, 1.60828694e+00, 3.73681199e+04, 7.26690598e+03, 7.26690598e+03, 1.41318115e+03, 4.78625062e+01, 4.50900691e+02, 3.81980643e-28
4.25851829e+00, 7.20863389e-01, 1.90167637e-01, 8.63429791e-01, 1.00669591e-01, 1.71454240e+00, 1.59052978e+00, 3.86130654e+04, 7.34295542e+03, 7.34295542e+03, 1.39639248e+03, 4.79336714e+01, 4.66026478e+02, 4.08038121e-28
4.37806863e+00, 7.30626340e-01, 1.85940357e-01, 8.66750991e-01, 9.73483902e-02, 1.73220367e+00, 1.57286850e+00, 3.98977089e+04, 7.41859424e+03, 7.41859424e+03, 1.37941606e+03, 4.80047398e+01, 4.81760564e+02, 4.36055779e-28
4.50097513e+00, 7.40439681e-01, 1.81785952e-01, 8.69979976e-01, 9.41194055e-02, 1.74976595e+00, 1.55530622e+00, 4.12232574e+04, 7.49380908e+03, 7.49380908e+03, 1.36226922e+03, 4.80757115e+01, 4.98127853e+02, 4.66188124e-28
4.62733201e+00, 7.50302539e-01, 1.77704105e-01, 8.73118309e-01, 9.09810729e-02, 1.76722626e+00, 1.53784592e+00, 4.25909530e+04, 7.56858719e+03, 7.56858719e+03, 1.34496901e+03, 4.81465868e+01, 5.15154298e+02, 4.98602221e-28
4.75723614e+00, 7.60214043e-01, 1.73694456e-01, 8.76167586e-01, 8.79317954e-02, 1.78458174e+00, 1.52049044e+00, 4.40020744e+04, 7.64291638e+03, 7.64291638e+03, 1.32753220e+03, 4.82173658e+01, 5.32866943e+02, 5.33478735e-28
4.89078709e+00, 7.70173327e-01, 1.69756602e-01, 8.79129434e-01, 8.49699477e-02, 1.80182970e+00, 1.50324248e+00, 4.54579379e+04, 7.71678507e+03, 7.71678507e+03, 1.30997521e+03, 4.82880487e+01, 5.51293973e+02, 5.71013062e-28
5.02808725e+00, 7.80179530e-01, 1.65890100e-01, 8.82005502e-01, 8.20938801e-02, 1.81896756e+00, 1.48610462e+00, 4.69598982e+04, 7.79018223e+03, 7.79018223e+03, 1.29231411e+03, 4.83586357e+01, 5.70464757e+02, 6.11416553e-28
5.16924187e+00, 7.90231798e-01, 1.62094471e-01, 8.84797459e-01, 7.93019226e-02, 1.83599288e+00, 1.46907929e+00, 4.85093499e+04, 7.86309743e+03, 7.86309743e+03, 1.27456462e+03, 4.84291273e+01, 5.90409904e+02, 6.54917842e-28
5.31435916e+00, 8.00329281e-01, 1.58369199e-01, 8.87506993e-01, 7.65923890e-02, 1.85290336e+00, 1.45216882e+00, 5.01077281e+04, 7.93552075e+03, 7.93552075e+03, 1.25674206e+03, 4.84995236e+01, 6.11161311e+02, 7.01764284e-28
5.46355035e+00, 8.10471136e-01, 1.54713732e-01, 8.90135801e-01, 7.39635803e-02, 1.86969680e+00, 1.43537538e+00, 5.17565101e+04, 8.00744285e+03, 8.00744285e+03, 1.23886137e+03, 4.85698249e+01, 6.32752221e+02, 7.52223523e-28
5.61692982e+00, 8.20656529e-01, 1.51127491e-01, 8.92685593e-01, 7.14137884e-02, 1.88637115e+00, 1.41870103e+00, 5.34572160e+04, 8.07885492e+03, 8.07885492e+03, 1.22093707e+03, 4.86400317e+01, 6.55217278e+02, 8.06585177e-28
5.77461515e+00, 8.30884629e-01, 1.47609861e-01, 8.95158082e-01, 6.89412992e-02, 1.90292447e+00, 1.40214770e+00, 5.52114106e+04, 8.14974864e+03, 8.14974864e+03, 1.20298326e+03, 4.87101442e+01, 6.78592589e+02, 8.65162684e-28
5.93672722e+00, 8.41154616e-01, 1.44160202e-01, 8.97554986e-01, 6.65443958e-02, 1.91935495e+00, 1.38571723e+00, 5.70207041e+04, 8.22011625e+03, 8.22011625e+03, 1.18501362e+03, 4.87801629e+01, 7.02915783e+02, 9.28295283e-28
6.10339029e+00, 8.51465677e-01, 1.40777848e-01, 8.99878020e-01, 6.42213618e-02, 1.93566088e+00, 1.36941130e+00, 5.88867535e+04, 8.28995045e+03, 8.28995045e+03, 1.16704139e+03, 4.88500881e+01, 7.28226076e+02, 9.96350186e-28
6.27473213e+00, 8.61817006e-01, 1.37462106e-01, 9.02128898e-01, 6.19704835e-02, 1.95184067e+00, 1.35323151e+00, 6.08112642e+04, 8.35924446e+03, 8.35924446e+03, 1.14907935e+03, 4.89199202e+01, 7.54564342e+02, 1.06972491e-27
6.45088409e+00, 8.72207807e-01, 1.34212261e-01, 9.04309329e-01, 5.97900529e-02, 1.96789285e+00, 1.33717932e+00, 6.27959910e+04, 8.42799194e+03, 8.42799194e+03, 1.13113985e+03, 4.89896596e+01, 7.81973177e+02, 1.14884984e-27
6.63198120e+00, 8.82637292e-01, 1.31027576e-01, 9.06421012e-01, 5.76783701e-02, 1.98381606e+00, 1.32125612e+00, 6.48427398e+04, 8.49618704e+03, 8.49618704e+03, 1.11323480e+03, 4.90593068e+01, 8.10496978e+02, 1.23419094e-27
6.81816229e+00, 8.93104682e-01, 1.27907296e-01, 9.08465636e-01, 5.56337454e-02, 1.99960903e+00, 1.30546315e+00, 6.69533687e+04, 8.56382436e+03, 8.56382436e+03, 1.09537562e+03, 4.91288622e+01, 8.40182016e+02, 1.32625281e-27
7.00957009e+00, 9.03609206e-01, 1.24850646e-01, 9.10444880e-01, 5.36545014e-02, 2.01527060e+00, 1.28980158e+00, 6.91297900e+04, 8.63089894e+03, 8.63089894e+03, 1.07757331e+03, 4.91983262e+01, 8.71076515e+02, 1.42558187e-27
7.20635132e+00, 9.14150106e-01, 1.21856835e-01, 9.12360406e-01, 5.17389753e-02, 2.03079971e+00, 1.27427247e+00, 7.13739710e+04, 8.69740622e+03, 8.69740622e+03, 1.05983840e+03, 4.92676993e+01, 9.03230738e+02, 1.53276993e-27
7.40865683e+00, 9.24726629e-01, 1.18925058e-01, 9.14213861e-01, 4.98855202e-02, 2.04619539e+00, 1.25887678e+00, 7.36879364e+04, 8.76334210e+03, 8.76334210e+03, 1.04218097e+03, 4.93369820e+01, 9.36697070e+02, 1.64845797e-27
7.61664172e+00, 9.35338035e-01, 1.16054495e-01, 9.16006875e-01, 4.80925071e-02, 2.06145679e+00, 1.24361539e+00, 7.60737692e+04, 8.82870284e+03, 8.82870284e+03, 1.02461065e+03, 4.94061747e+01, 9.71530109e+02, 1.77334030e-27
7.83046540e+00, 9.45983593e-01, 1.13244314e-01, 9.17741055e-01, 4.63583264e-02, 2.07658312e+00, 1.22848906e+00, 7.85336126e+04, 8.89348511e+03, 8.89348511e+03, 1.00713662e+03, 4.94752779e+01, 1.00778676e+03, 1.90816906e-27
8.05029181e+00, 9.56662583e-01, 1.10493675e-01, 9.19417993e-01, 4.46813891e-02, 2.09157369e+00, 1.21349849e+00, 8.10696720e+04, 8.95768597e+03, 8.95768597e+03, 9.89767640e+02, 4.95442921e+01, 1.04552633e+03, 2.05375912e-27
8.27628946e+00, 9.67374292e-01, 1.07801724e-01, 9.21039254e-01, 4.30601280e-02, 2.10642790e+00, 1.19864428e+00, 8.36842162e+04, 9.02130281e+03, 9.02130281e+03, 9.72512000e+02, 4.96132178e+01, 1.08481064e+03, 2.21099331e-27
8.50863158e+00, 9.78118021e-01, 1.05167604e-01, 9.22606383e-01, 4.14929990e-02, 2.12114522e+00, 1.18392696e+00, 8.63795797e+04, 9.08433342e+03, 9.08433342e+03, 9.55377579e+02, 4.96820554e+01, 1.12570412e+03, 2.38082823e-27
8.74749630e+00, 9.88893079e-01, 1.02590447e-01, 9.24120899e-01, 3.99784823e-02, 2.13572522e+00, 1.16934696e+00, 8.91581642e+04, 9.14677590e+03, 9.14677590e+03, 9.38371825e+02, 4.97508056e+01, 1.16827391e+03, 2.56430047e-27
8.99306672e+00, 9.99698787e-01, 1.00069381e-01, 9.25584299e-01, 3.85150826e-02, 2.15016752e+00, 1.15490465e+00, 9.20224408e+04, 9.20862868e+03, 9.20862868e+03, 9.21501770e+02, 4.98194687e+01, 1.21259001e+03, 2.76253335e-27
9.24553110e+00, 1.01053448e+00, 9.76035298e-02, 9.26998051e-01, 3.71013306e-02, 2.16447185e+00, 1.14060033e+00, 9.49749516e+04, 9.26989052e+03, 9.26989052e+03, 9.04774036e+02, 4.98880454e+01, 1.25872537e+03, 2.97674428e-27
9.50508296e+00, 1.02139949e+00, 9.51920136e-02, 9.28363598e-01, 3.57357834e-02, 2.17863798e+00, 1.12643420e+00, 9.80183120e+04, 9.33056049e+03, 9.33056049e+03, 8.88194841e+02, 4.99565361e+01, 1.30675602e+03, 3.20825273e-27
9.77192128e+00, 1.03229317e+00, 9.28339498e-02, 9.29682357e-01, 3.44170249e-02, 2.19266576e+00, 1.11240642e+00, 1.01155213e+05, 9.39063795e+03, 9.39063795e+03, 8.71770012e+02, 5.00249413e+01, 1.35676120e+03, 3.45848890e-27
1.00462506e+01, 1.04321489e+00, 9.05284548e-02, 9.30955715e-01, 3.31436665e-02, 2.20655510e+00, 1.09851707e+00, 1.04388422e+05, 9.45012255e+03, 9.45012255e+03, 8.55504992e+02, 5.00932617e+01, 1.40882352e+03, 3.72900306e-27
1.03282813e+01, 1.05416402e+00, 8.82746444e-02, 9.32185034e-01, 3.19143476e-02, 2.22030600e+00, 1.08476617e+00, 1.07720787e+05, 9.50901420e+03, 9.50901420e+03, 8.39404847e+02, 5.01614976e+01, 1.46302906e+03, 4.02147578e-27
1.06182294e+01, 1.06513995e+00, 8.60716349e-02, 9.33371646e-01, 3.07277356e-02, 2.23391850e+00, 1.07115368e+00, 1.11155238e+05, 9.56731310e+03, 9.56731310e+03, 8.23474280e+02, 5.02296497e+01, 1.51946755e+03, 4.33772897e-27
1.09163173e+01, 1.07614206e+00, 8.39185439e-02, 9.34516855e-01, 2.95825264e-02, 2.24739268e+00, 1.05767949e+00, 1.14694789e+05, 9.62501967e+03, 9.62501967e+03, 8.07717636e+02, 5.02977184e+01, 1.57823252e+03, 4.67973790e-27
1.12227736e+01, 1.08716977e+00, 8.18144912e-02, 9.35621937e-01, 2.84774447e-02, 2.26072873e+00, 1.04434345e+00, 1.18342539e+05, 9.68213461e+03, 9.68213461e+03, 7.92138917e+02, 5.03657044e+01, 1.63942145e+03, 5.04964422e-27
1.15378330e+01, 1.09822248e+00, 7.97585995e-02, 9.36688138e-01, 2.74112435e-02, 2.27392684e+00, 1.03114533e+00, 1.22101678e+05, 9.73865882e+03, 9.73865882e+03, 7.76741788e+02, 5.04336082e+01, 1.70313594e+03, 5.44977009e-27
1.18617372e+01, 1.10929963e+00, 7.77499950e-02, 9.37716677e-01, 2.63827049e-02, 2.28698729e+00, 1.01808488e+00, 1.25975487e+05, 9.79459346e+03, 9.79459346e+03, 7.61529592e+02, 5.05014302e+01, 1.76948189e+03, 5.88263359e-27
1.21947344e+01, 1.12040065e+00, 7.57878084e-02, 9.38708742e-01, 2.53906397e-02, 2.29991039e+00, 1.00516178e+00, 1.29967340e+05, 9.84993986e+03, 9.84993986e+03, 7.46505355e+02, 5.05691712e+01, 1.83856968e+03, 6.35096533e-27
1.25370799e+01, 1.13152499e+00, 7.38711753e-02, 9.39665494e-01, 2.44338874e-02, 2.31269651e+00, 9.92375666e-01, 1.34080710e+05, 9.90469959e+03, 9.90469959e+03, 7.31671800e+02, 5.06368315e+01, 1.91051436e+03, 6.85772657e-27
1.28890361e+01, 1.14267211e+00, 7.19992367e-02, 9.40588066e-01, 2.35113158e-02, 2.32534605e+00, 9.79726125e-01, 1.38319166e+05, 9.95887441e+03, 9.95887441e+03, 7.17031356e+02, 5.07044118e+01, 1.98543584e+03, 7.40612890e-27
1.32508729e+01, 1.15384147e+00, 7.01711401e-02, 9.41477560e-01, 2.26218216e-02, 2.33785947e+00, 9.67212705e-01, 1.42686384e+05, 1.00124662e+04, 1.00124662e+04, 7.02586172e+02, 5.07719127e+01, 2.06345910e+03, 7.99965551e-27
1.36228676e+01, 1.16503255e+00, 6.83860392e-02, 9.42335052e-01, 2.17643294e-02, 2.35023726e+00, 9.54834913e-01, 1.47186141e+05, 1.00654772e+04, 1.00654772e+04, 6.88338121e+02, 5.08393346e+01, 2.14471443e+03, 8.64208439e-27
1.40053055e+01, 1.17624484e+00, 6.66430952e-02, 9.43161590e-01, 2.09377918e-02, 2.36247996e+00, 9.42592212e-01, 1.51822325e+05, 1.01179097e+04, 1.01179097e+04, 6.74288816e+02, 5.09066782e+01, 2.22933761e+03, 9.33751347e-27
1.43984795e+01, 1.18747784e+00, 6.49414767e-02, 9.43958193e-01, 2.01411891e-02, 2.37458815e+00, 9.30484031e-01, 1.56598933e+05, 1.01697660e+04, 1.01697660e+04, 6.60439619e+02, 5.09739440e+01, 2.31747018e+03, 1.00903879e-26
1.48026913e+01, 1.19873106e+00, 6.32803605e-02, 9.44725852e-01, 1.93735292e-02, 2.38656242e+00, 9.18509762e-01, 1.61520078e+05, 1.02210488e+04, 1.02210488e+04, 6.46791649e+02, 5.10411326e+01, 2.40925964e+03, 1.09055297e-26
1.52182505e+01, 1.21000400e+00, 6.16589316e-02, 9.45465535e-01, 1.86338469e-02, 2.39840342e+00, 9.06668761e-01, 1.66589990e+05, 1.02717608e+04, 1.02717608e+04, 6.33345796e+02, 5.11082445e+01, 2.50485976e+03, 1.17881699e-26
1.56454759e+01, 1.22129622e+00, 6.00763839e-02, 9.46178178e-01, 1.79212037e-02, 2.41011182e+00, 8.94960354e-01, 1.71813020e+05, 1.03219050e+04, 1.03219050e+04, 6.20102725e+02, 5.11752804e+01, 2.60443081e+03, 1.27439836e-26
1.60846948e+01, 1.23260723e+00, 5.85319205e-02, 9.46864694e-01, 1.72346875e-02, 2.42168834e+00, 8.83383835e-01, 1.77193644e+05, 1.03714843e+04, 1.03714843e+04, 6.07062894e+02, 5.12422407e+01, 2.70813984e+03, 1.37791277e-26
1.65362441e+01, 1.24393658e+00, 5.70247538e-02, 9.47525970e-01, 1.65734121e-02, 2.43313371e+00, 8.71938469e-01, 1.82736465e+05, 1.04205019e+04, 1.04205019e+04, 5.94226556e+02, 5.13091261e+01, 2.81616097e+03, 1.49002825e-26
1.70004698e+01, 1.25528384e+00, 5.55541057e-02, 9.48162865e-01, 1.59365167e-02, 2.44444868e+00, 8.60623494e-01, 1.88446218e+05, 1.04689611e+04, 1.04689611e+04, 5.81593774e+02, 5.13759371e+01, 2.92867568e+03, 1.61146959e-26
1.74777277e+01, 1.26664856e+00, 5.41192085e-02, 9.48776216e-01, 1.53231658e-02, 2.45563406e+00, 8.49438122e-01, 1.94327773e+05, 1.05168653e+04, 1.05168653e+04, 5.69164424e+02, 5.14426744e+01, 3.04587314e+03, 1.74302323e-26
1.79683839e+01, 1.27803033e+00, 5.27193041e-02, 9.49366833e-01, 1.47325483e-02, 2.46669064e+00, 8.38381539e-01, 2.00386140e+05, 1.05642178e+04, 1.05642178e+04, 5.56938214e+02, 5.15093384e+01, 3.16795053e+03, 1.88554255e-26
1.84728144e+01, 1.28942872e+00, 5.13536452e-02, 9.49935504e-01, 1.41638774e-02, 2.47761927e+00, 8.27452911e-01, 2.06626470e+05, 1.06110224e+04, 1.06110224e+04, 5.44914681e+02, 5.15759298e+01, 3.29511337e+03, 2.03995354e-26
1.89914058e+01, 1.30084334e+00, 5.00214947e-02, 9.50482992e-01, 1.36163898e-02, 2.48842080e+00, 8.16651380e-01, 2.13054063e+05, 1.06572827e+04, 1.06572827e+04, 5.33093209e+02, 5.16424491e+01, 3.42757588e+03, 2.20726110e-26
1.95245558e+01, 1.31227377e+00, 4.87221263e-02, 9.51010036e-01, 1.30893455e-02, 2.49909611e+00, 8.05976068e-01, 2.19674369e+05, 1.07030024e+04, 1.07030024e+04, 5.21473033e+02, 5.17088969e+01, 3.56556133e+03, 2.38855572e-26
2.00726730e+01, 1.32371963e+00, 4.74548245e-02, 9.51517354e-01, 1.25820273e-02, 2.50964610e+00, 7.95426079e-01, 2.26492995e+05, 1.07481853e+04, 1.07481853e+04, 5.10053248e+02, 5.17752739e+01, 3.70930248e+03, 2.58502088e-26
2.06361777e+01, 1.33518054e+00, 4.62188846e-02, 9.52005642e-01, 1.20937401e-02, 2.52007168e+00, 7.85000499e-01, 2.33515706e+05, 1.07928355e+04, 1.07928355e+04, 4.98832817e+02, 5.18415805e+01, 3.85904192e+03, 2.79794096e-26
2.12155017e+01, 1.34665613e+00, 4.50136131e-02, 9.52475571e-01, 1.16238105e-02, 2.53037378e+00, 7.74698397e-01, 2.40748432e+05, 1.08369568e+04, 1.08369568e+04, 4.87810581e+02, 5.19078173e+01, 4.01503249e+03, 3.02870993e-26
2.18110892e+01, 1.35814602e+00, 4.38383275e-02, 9.52927795e-01, 1.11715864e-02, 2.54055335e+00, 7.64518827e-01, 2.48197273e+05, 1.08805533e+04, 1.08805533e+04, 4.76985260e+02, 5.19739850e+01, 4.17753777e+03, 3.27884075e-26
2.24233968e+01, 1.36964988e+00, 4.26923562e-02, 9.53362945e-01, 1.07364365e-02, 2.55061135e+00, 7.54460829e-01, 2.55868502e+05, 1.09236292e+04, 1.09236292e+04, 4.66355469e+02, 5.20400841e+01, 4.34683248e+03, 3.54997555e-26
2.30528939e+01, 1.38116734e+00, 4.15750390e-02, 9.53781632e-01, 1.03177494e-02, 2.56054875e+00, 7.44523430e-01, 2.63768571e+05, 1.09661886e+04, 1.09661886e+04, 4.55919719e+02, 5.21061152e+01, 4.52320298e+03, 3.84389671e-26
2.37000629e+01, 1.39269806e+00, 4.04857268e-02, 9.54184448e-01, 9.91493376e-03, 2.57036653e+00, 7.34705646e-01, 2.71904115e+05, 1.10082357e+04, 1.10082357e+04, 4.45676424e+02, 5.21720789e+01, 4.70694775e+03, 4.16253893e-26
2.43654001e+01, 1.40424172e+00, 3.94237819e-02, 9.54571964e-01, 9.52741735e-03, 2.58006570e+00, 7.25006479e-01, 2.80281959e+05, 1.10497748e+04, 1.10497748e+04, 4.35623912e+02, 5.22379757e+01, 4.89837789e+03, 4.50800228e-26
2.50494154e+01, 1.41579798e+00, 3.83885774e-02, 9.54944735e-01, 9.15464667e-03, 2.58964725e+00, 7.15424924e-01, 2.88909123e+05, 1.10908102e+04, 1.10908102e+04, 4.25760426e+02, 5.23038063e+01, 5.09781771e+03, 4.88256640e-26
2.57526333e+01, 1.42736654e+00, 3.73794979e-02, 9.55303295e-01, 8.79608645e-03, 2.59911221e+00, 7.05959966e-01, 2.97792824e+05, 1.11313463e+04, 1.11313463e+04, 4.16084135e+02, 5.23695711e+01, 5.30560523e+03, 5.28870592e-26
2.64755927e+01, 1.43894707e+00, 3.63959391e-02, 9.55648162e-01, 8.45121921e-03, 2.60846160e+00, 6.96610582e-01, 3.06940488e+05, 1.11713873e+04, 1.11713873e+04, 4.06593133e+02, 5.24352709e+01, 5.52209278e+03, 5.72910724e-26
2.72188479e+01, 1.45053928e+00, 3.54373078e-02, 9.55979837e-01, 8.11954473e-03, 2.61769644e+00, 6.87375740e-01, 3.16359750e+05, 1.12109378e+04, 1.12109378e+04, 3.97285455e+02, 5.25009061e+01, 5.74764761e+03, 6.20668666e-26
2.79829688e+01, 1.46214287e+00, 3.45030217e-02, 9.56298802e-01, 7.80057961e-03, 2.62681777e+00, 6.78254405e-01, 3.26058463e+05, 1.12500022e+04, 1.12500022e+04, 3.88159071e+02, 5.25664774e+01, 5.98265254e+03, 6.72461021e-26
2.87685409e+01, 1.47375755e+00, 3.35925097e-02, 9.56605525e-01, 7.49385678e-03, 2.63582664e+00, 6.69245533e-01, 3.36044704e+05, 1.12885850e+04, 1.12885850e+04, 3.79211901e+02, 5.26319853e+01, 6.22750659e+03, 7.28631505e-26
2.95761666e+01, 1.48538304e+00, 3.27052117e-02, 9.56900457e-01, 7.19892504e-03, 2.64472410e+00, 6.60348076e-01, 3.46326777e+05, 1.13266906e+04, 1.13266906e+04, 3.70441812e+02, 5.26974304e+01, 6.48262568e+03, 7.89553284e-26
3.04064649e+01, 1.49701906e+00, 3.18405781e-02, 9.57184033e-01, 6.91534861e-03, 2.65351119e+00, 6.51560983e-01, 3.56913227e+05, 1.13643235e+04, 1.13643235e+04, 3.61846629e+02, 5.27628132e+01, 6.74844334e+03, 8.55631502e-26
3.12600724e+01, 1.50866534e+00, 3.09980705e-02, 9.57456675e-01, 6.64270668e-03, 2.66218898e+00, 6.42883200e-01, 3.67812837e+05, 1.14014882e+04, 1.14014882e+04, 3.53424137e+02, 5.28281344e+01, 7.02541147e+03, 9.27306033e-26
3.21376434e+01, 1.52032162e+00, 3.01771610e-02, 9.57718789e-01, 6.38059297e-03, 2.67075851e+00, 6.34313667e-01, 3.79034642e+05, 1.14381894e+04, 1.14381894e+04, 3.45172083e+02, 5.28933945e+01, 7.31400111e+03, 1.00505447e-25
3.30398507e+01, 1.53198765e+00, 2.93773321e-02, 9.57970766e-01, 6.12861531e-03, 2.67922085e+00, 6.25851325e-01, 3.90587935e+05, 1.14744315e+04, 1.14744315e+04, 3.37088185e+02, 5.29585941e+01, 7.61470324e+03, 1.08939536e-25
3.39673858e+01, 1.54366317e+00, 2.85980772e-02, 9.58212986e-01, 5.88639519e-03, 2.68757706e+00, 6.17495113e-01, 4.02482271e+05, 1.15102191e+04, 1.15102191e+04, 3.29170134e+02, 5.30237338e+01, 7.92802965e+03, 1.18089174e-25
3.49209598e+01, 1.55534793e+00, 2.78388997e-02, 9.58445814e-01, 5.65356735e-03, 2.69582821e+00, 6.09243967e-01, 4.14727477e+05, 1.15455566e+04, 1.15455566e+04, 3.21415594e+02, 5.30888140e+01, 8.25451381e+03, 1.28015498e-25
3.59013038e+01, 1.56704171e+00, 2.70993135e-02, 9.58669602e-01, 5.42977941e-03, 2.70397535e+00, 6.01096825e-01, 4.27333659e+05, 1.15804488e+04, 1.15804488e+04, 3.13822213e+02, 5.31538355e+01, 8.59471176e+03, 1.38784890e-25
3.69091691e+01, 1.57874427e+00, 2.63788425e-02, 9.58884690e-01, 5.21469143e-03, 2.71201955e+00, 5.93052625e-01, 4.40311212e+05, 1.16149001e+04, 1.16149001e+04, 3.06387620e+02, 5.32187987e+01, 8.94920313e+03, 1.50469433e-25
