 --- Cosmological Parameters --- 
	 H0: 2.1561e-18 (1/s) = 66.5300 (km/s/Mpc) 
	 OmegaM: 3.2300e-01 
	 OmegaR: 0.0000e+00 
	 OmegaL: 6.7700e-01 
	 OmegaK: 0.0000e+00 
		 w0: -1.0000e+00 
		 wa: 0.0000e+00 
	 rho_crit: 8.3160e-30 (g/cm^3) 
z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, H0*t_conf_age, d_L, d_LOS, d_trans, d_ang, d_mod, H(z), rho_c(z) 
9.37440879e-03, 4.05228964e-03, 9.90712655e-01, 9.30954940e-03, 9.34966236e-01, 9.35308411e-03, 3.19791216e+00, 4.25412561e+01, 4.21461608e+01, 4.21461608e+01, 4.17547348e+01, 3.31440515e+01, 6.68343182e+01, 8.39225358e-30
9.63757866e-03, 4.16550662e-03, 9.90454418e-01, 9.56903743e-03, 9.34706748e-01, 9.61503883e-03, 3.19765021e+00, 4.37441245e+01, 4.33265613e+01, 4.33265613e+01, 4.29129841e+01, 3.32045986e+01, 6.68429233e+01, 8.39441477e-30
9.90813657e-03, 4.28187121e-03, 9.90189071e-01, 9.83570480e-03, 9.34440080e-01, 9.88431230e-03, 3.19738094e+00, 4.49812489e+01, 4.45399411e+01, 4.45399411e+01, 4.41029629e+01, 3.32651575e+01, 6.68517735e+01, 8.39663780e-30
1.01862899e-02, 4.40147004e-03, 9.89916424e-01, 1.01097471e-02, 9.34166038e-01, 1.01611080e-02, 3.19710414e+00, 4.62536187e+01, 4.57872168e+01, 4.57872168e+01, 4.53255180e+01, 3.33257286e+01, 6.68608759e+01, 8.39892449e-30
1.04722519e-02, 4.52439206e-03, 9.89636280e-01, 1.03913651e-02, 9.33884420e-01, 1.04456349e-02, 3.19681961e+00, 4.75622525e+01, 4.70693306e+01, 4.70693306e+01, 4.65815172e+01, 3.33863121e+01, 6.68702377e+01, 8.40127668e-30
1.07662418e-02, 4.65072864e-03, 9.89348436e-01, 1.06807649e-02, 9.33595020e-01, 1.07381079e-02, 3.19652714e+00, 4.89081991e+01, 4.83872503e+01, 4.83872503e+01, 4.78718503e+01, 3.34469084e+01, 6.68798665e+01, 8.40369629e-30
1.10684849e-02, 4.78057359e-03, 9.89052685e-01, 1.09781579e-02, 9.33297627e-01, 1.10387476e-02, 3.19622650e+00, 5.02925386e+01, 4.97419703e+01, 4.97419703e+01, 4.91974293e+01, 3.35075178e+01, 6.68897700e+01, 8.40618530e-30
1.13792129e-02, 4.91402325e-03, 9.88748817e-01, 1.12837611e-02, 9.32992024e-01, 1.13477809e-02, 3.19591747e+00, 5.17163832e+01, 5.11345127e+01, 5.11345127e+01, 5.05591889e+01, 3.35681407e+01, 6.68999562e+01, 8.40874573e-30
1.16986641e-02, 5.05117654e-03, 9.88436612e-01, 1.15977973e-02, 9.32677988e-01, 1.16654407e-02, 3.19559981e+00, 5.31808782e+01, 5.25659271e+01, 5.25659271e+01, 5.19580869e+01, 3.36287775e+01, 6.69104332e+01, 8.41137968e-30
1.20270833e-02, 5.19213502e-03, 9.88115848e-01, 1.19204948e-02, 9.32355290e-01, 1.19919663e-02, 3.19527328e+00, 5.46872032e+01, 5.40372922e+01, 5.40372922e+01, 5.33951048e+01, 3.36894286e+01, 6.69212096e+01, 8.41408932e-30
1.23647224e-02, 5.33700299e-03, 9.87786297e-01, 1.22520881e-02, 9.32023697e-01, 1.23276037e-02, 3.19493764e+00, 5.62365730e+01, 5.55497162e+01, 5.55497162e+01, 5.48712485e+01, 3.37500942e+01, 6.69322939e+01, 8.41687685e-30
1.27118400e-02, 5.48588750e-03, 9.87447723e-01, 1.25928179e-02, 9.31682967e-01, 1.26726056e-02, 3.19459264e+00, 5.78302389e+01, 5.71043377e+01, 5.71043377e+01, 5.63875482e+01, 3.38107749e+01, 6.69436953e+01, 8.41974458e-30
1.30687023e-02, 5.63889849e-03, 9.87099885e-01, 1.29429308e-02, 9.31332854e-01, 1.30272316e-02, 3.19423802e+00, 5.94694896e+01, 5.87023264e+01, 5.87023264e+01, 5.79450596e+01, 3.38714711e+01, 6.69554228e+01, 8.42269486e-30
1.34355829e-02, 5.79614881e-03, 9.86742539e-01, 1.33026800e-02, 9.30973105e-01, 1.33917482e-02, 3.19387350e+00, 6.11556525e+01, 6.03448839e+01, 6.03448839e+01, 5.95448639e+01, 3.39321830e+01, 6.69674860e+01, 8.42573014e-30
1.38127630e-02, 5.95775431e-03, 9.86375430e-01, 1.36723253e-02, 9.30603460e-01, 1.37664296e-02, 3.19349882e+00, 6.28900952e+01, 6.20332447e+01, 6.20332447e+01, 6.11880684e+01, 3.39929113e+01, 6.69798948e+01, 8.42885292e-30
1.42005318e-02, 6.12383394e-03, 9.85998300e-01, 1.40521330e-02, 9.30223652e-01, 1.41515571e-02, 3.19311369e+00, 6.46742263e+01, 6.37686772e+01, 6.37686772e+01, 6.28758073e+01, 3.40536562e+01, 6.69926591e+01, 8.43206578e-30
1.45991865e-02, 6.29450978e-03, 9.85610883e-01, 1.44423763e-02, 9.29833409e-01, 1.45474199e-02, 3.19271783e+00, 6.65094970e+01, 6.55524841e+01, 6.55524841e+01, 6.46092417e+01, 3.41144183e+01, 6.70057894e+01, 8.43537141e-30
1.50090328e-02, 6.46990713e-03, 9.85212907e-01, 1.48433355e-02, 9.29432450e-01, 1.49543149e-02, 3.19231093e+00, 6.83974024e+01, 6.73860037e+01, 6.73860037e+01, 6.63895606e+01, 3.41751980e+01, 6.70192963e+01, 8.43877254e-30
1.54303847e-02, 6.65015464e-03, 9.84804094e-01, 1.52552979e-02, 9.29020487e-01, 1.53725473e-02, 3.19189270e+00, 7.03394829e+01, 6.92706108e+01, 6.92706108e+01, 6.82179811e+01, 3.42359959e+01, 6.70331910e+01, 8.44227202e-30
1.58635653e-02, 6.83538432e-03, 9.84384158e-01, 1.56785583e-02, 9.28597227e-01, 1.58024304e-02, 3.19146282e+00, 7.23373258e+01, 7.12077175e+01, 7.12077175e+01, 7.00957490e+01, 3.42968122e+01, 6.70474848e+01, 8.44587277e-30
1.63089068e-02, 7.02573168e-03, 9.83952805e-01, 1.61134188e-02, 9.28162366e-01, 1.62442861e-02, 3.19102096e+00, 7.43925665e+01, 7.31987745e+01, 7.31987745e+01, 7.20241395e+01, 3.43576477e+01, 6.70621894e+01, 8.44957781e-30
1.67667503e-02, 7.22133576e-03, 9.83509738e-01, 1.65601892e-02, 9.27715596e-01, 1.66984452e-02, 3.19056680e+00, 7.65068903e+01, 7.52452716e+01, 7.52452716e+01, 7.40044574e+01, 3.44185028e+01, 6.70773169e+01, 8.45339025e-30
1.72374471e-02, 7.42233928e-03, 9.83054648e-01, 1.70191872e-02, 9.27256598e-01, 1.71652471e-02, 3.19010000e+00, 7.86820341e+01, 7.73487393e+01, 7.73487393e+01, 7.60380376e+01, 3.44793779e+01, 6.70928797e+01, 8.45731329e-30
1.77213578e-02, 7.62888867e-03, 9.82587220e-01, 1.74907385e-02, 9.26785047e-01, 1.76450408e-02, 3.18962021e+00, 8.09197877e+01, 7.95107493e+01, 7.95107493e+01, 7.81262461e+01, 3.45402737e+01, 6.71088906e+01, 8.46135026e-30
1.82188534e-02, 7.84113421e-03, 9.82107134e-01, 1.79751767e-02, 9.26300608e-01, 1.81381844e-02, 3.18912706e+00, 8.32219960e+01, 8.17329160e+01, 8.17329160e+01, 8.02704799e+01, 3.46011906e+01, 6.71253629e+01, 8.46550455e-30
1.87303154e-02, 8.05923009e-03, 9.81614059e-01, 1.84728442e-02, 9.25802941e-01, 1.86450461e-02, 3.18862020e+00, 8.55905604e+01, 8.40168974e+01, 8.40168974e+01, 8.24721677e+01, 3.46621294e+01, 6.71423103e+01, 8.46977971e-30
1.92561357e-02, 8.28333450e-03, 9.81107658e-01, 1.89840914e-02, 9.25291694e-01, 1.91660035e-02, 3.18809924e+00, 8.80274410e+01, 8.63643965e+01, 8.63643965e+01, 8.47327707e+01, 3.47230904e+01, 6.71597466e+01, 8.47417936e-30
1.97967175e-02, 8.51360975e-03, 9.80587585e-01, 1.95092778e-02, 9.24766507e-01, 1.97014448e-02, 3.18756380e+00, 9.05346582e+01, 8.87771618e+01, 8.87771618e+01, 8.70537827e+01, 3.47840743e+01, 6.71776865e+01, 8.47870726e-30
2.03524752e-02, 8.75022235e-03, 9.80053486e-01, 2.00487715e-02, 9.24227014e-01, 2.02517687e-02, 3.18701348e+00, 9.31142950e+01, 9.12569894e+01, 9.12569894e+01, 8.94367306e+01, 3.48450818e+01, 6.71961449e+01, 8.48336728e-30
2.09238348e-02, 8.99334311e-03, 9.79504999e-01, 2.06029498e-02, 9.23672835e-01, 2.08173842e-02, 3.18644786e+00, 9.57684988e+01, 9.38057234e+01, 9.38057234e+01, 9.18831750e+01, 3.49061134e+01, 6.72151372e+01, 8.48816342e-30
2.15112343e-02, 9.24314725e-03, 9.78941755e-01, 2.11721993e-02, 9.23103586e-01, 2.13987117e-02, 3.18586654e+00, 9.84994839e+01, 9.64252576e+01, 9.64252576e+01, 9.43947108e+01, 3.49671698e+01, 6.72346791e+01, 8.49309980e-30
2.21151240e-02, 9.49981449e-03, 9.78363373e-01, 2.17569159e-02, 9.22518869e-01, 2.19961828e-02, 3.18526906e+00, 1.01309533e+02, 9.91175365e+01, 9.91175365e+01, 9.69729673e+01, 3.50282516e+01, 6.72547873e+01, 8.49818068e-30
2.27359668e-02, 9.76352916e-03, 9.77769466e-01, 2.23575051e-02, 9.21918280e-01, 2.26102405e-02, 3.18465501e+00, 1.04201001e+02, 1.01884557e+02, 1.01884557e+02, 9.96196089e+01, 3.50893595e+01, 6.72754784e+01, 8.50341046e-30
2.33742387e-02, 1.00344803e-02, 9.77159637e-01, 2.29743823e-02, 9.21301403e-01, 2.32413399e-02, 3.18402391e+00, 1.07176315e+02, 1.04728369e+02, 1.04728369e+02, 1.02336335e+02, 3.51504941e+01, 6.72967699e+01, 8.50879368e-30
2.40304289e-02, 1.03128618e-02, 9.76533482e-01, 2.36079729e-02, 9.20667812e-01, 2.38899480e-02, 3.18337530e+00, 1.10237980e+02, 1.07651078e+02, 1.07651078e+02, 1.05124882e+02, 3.52116562e+01, 6.73186798e+01, 8.51433503e-30
2.47050406e-02, 1.05988725e-02, 9.75890584e-01, 2.42587124e-02, 9.20017073e-01, 2.45565445e-02, 3.18270870e+00, 1.13388578e+02, 1.10654845e+02, 1.10654845e+02, 1.07987021e+02, 3.52728465e+01, 6.73412267e+01, 8.52003935e-30
2.53985907e-02, 1.08927162e-02, 9.75230519e-01, 2.49270467e-02, 9.19348738e-01, 2.52416218e-02, 3.18202363e+00, 1.16630772e+02, 1.13741889e+02, 1.13741889e+02, 1.10924561e+02, 3.53340658e+01, 6.73644296e+01, 8.52591165e-30
2.61116110e-02, 1.11946019e-02, 9.74552855e-01, 2.56134324e-02, 9.18662353e-01, 2.59456853e-02, 3.18131956e+00, 1.19967312e+02, 1.16914486e+02, 1.16914486e+02, 1.13939346e+02, 3.53953146e+01, 6.73883083e+01, 8.53195708e-30
2.68446481e-02, 1.15047439e-02, 9.73857148e-01, 2.63183365e-02, 9.17957449e-01, 2.66692540e-02, 3.18059599e+00, 1.23401032e+02, 1.20174977e+02, 1.20174977e+02, 1.17033260e+02, 3.54565940e+01, 6.74128831e+01, 8.53818100e-30
2.75982639e-02, 1.18233619e-02, 9.73142944e-01, 2.70422375e-02, 9.17233548e-01, 2.74128605e-02, 3.17985239e+00, 1.26934857e+02, 1.23525760e+02, 1.23525760e+02, 1.20208222e+02, 3.55179045e+01, 6.74381751e+01, 8.54458891e-30
2.83730362e-02, 1.21506810e-02, 9.72409782e-01, 2.77856245e-02, 9.16490161e-01, 2.81770516e-02, 3.17908820e+00, 1.30571805e+02, 1.26969301e+02, 1.26969301e+02, 1.23466190e+02, 3.55792470e+01, 6.74642059e+01, 8.55118652e-30
2.91695588e-02, 1.24869320e-02, 9.71657189e-01, 2.85489982e-02, 9.15726787e-01, 2.89623885e-02, 3.17830286e+00, 1.34314991e+02, 1.30508126e+02, 1.30508126e+02, 1.26809159e+02, 3.56406224e+01, 6.74909979e+01, 8.55797972e-30
2.99884423e-02, 1.28323514e-02, 9.70884681e-01, 2.93328708e-02, 9.14942914e-01, 2.97694472e-02, 3.17749580e+00, 1.38167628e+02, 1.34144833e+02, 1.34144833e+02, 1.30239164e+02, 3.57020315e+01, 6.75185742e+01, 8.56497459e-30
3.08303146e-02, 1.31871818e-02, 9.70091766e-01, 3.01377662e-02, 9.14138019e-01, 3.05988189e-02, 3.17666643e+00, 1.42133033e+02, 1.37882085e+02, 1.37882085e+02, 1.33758276e+02, 3.57634751e+01, 6.75469586e+01, 8.57217744e-30
3.16958209e-02, 1.35516713e-02, 9.69277940e-01, 3.09642201e-02, 9.13311565e-01, 3.14511103e-02, 3.17581414e+00, 1.46214631e+02, 1.41722616e+02, 1.41722616e+02, 1.37368605e+02, 3.58249542e+01, 6.75761758e+01, 8.57959477e-30
3.25856248e-02, 1.39260747e-02, 9.68442690e-01, 3.18127804e-02, 9.12463005e-01, 3.23269439e-02, 3.17493830e+00, 1.50415954e+02, 1.45669231e+02, 1.45669231e+02, 1.41072302e+02, 3.58864695e+01, 6.76062511e+01, 8.58723331e-30
3.35004083e-02, 1.43106525e-02, 9.67585491e-01, 3.26840073e-02, 9.11591778e-01, 3.32269586e-02, 3.17403829e+00, 1.54740652e+02, 1.49724810e+02, 1.49724810e+02, 1.44871553e+02, 3.59480221e+01, 6.76372109e+01, 8.59510003e-30
3.44408728e-02, 1.47056720e-02, 9.66705808e-01, 3.35784732e-02, 9.10697312e-01, 3.41518100e-02, 3.17311344e+00, 1.59192490e+02, 1.53892305e+02, 1.53892305e+02, 1.48768585e+02, 3.60096129e+01, 6.76690822e+01, 8.60320212e-30
3.54077391e-02, 1.51114068e-02, 9.65803096e-01, 3.44967632e-02, 9.09779022e-01, 3.51021706e-02, 3.17216308e+00, 1.63775358e+02, 1.58174748e+02, 1.58174748e+02, 1.52765661e+02, 3.60712428e+01, 6.77018930e+01, 8.61154704e-30
3.64017485e-02, 1.55281370e-02, 9.64876798e-01, 3.54394754e-02, 9.08836310e-01, 3.60787305e-02, 3.17118652e+00, 1.68493272e+02, 1.62575249e+02, 1.62575249e+02, 1.56865085e+02, 3.61329128e+01, 6.77356722e+01, 8.62014249e-30
3.74236629e-02, 1.59561497e-02, 9.63926345e-01, 3.64072206e-02, 9.07868564e-01, 3.70821977e-02, 3.17018305e+00, 1.73350378e+02, 1.67096997e+02, 1.67096997e+02, 1.61069197e+02, 3.61946240e+01, 6.77704498e+01, 8.62899644e-30
3.84742658e-02, 1.63957388e-02, 9.62951161e-01, 3.74006228e-02, 9.06875162e-01, 3.81132983e-02, 3.16915195e+00, 1.78350961e+02, 1.71743265e+02, 1.71743265e+02, 1.65380376e+02, 3.62563773e+01, 6.78062565e+01, 8.63811716e-30
3.95543624e-02, 1.68472053e-02, 9.61950655e-01, 3.84203193e-02, 9.05855466e-01, 3.91727774e-02, 3.16809247e+00, 1.83499443e+02, 1.76517409e+02, 1.76517409e+02, 1.69801037e+02, 3.63181737e+01, 6.78431243e+01, 8.64751318e-30
4.06647809e-02, 1.73108570e-02, 9.60924227e-01, 3.94669606e-02, 9.04808824e-01, 4.02613989e-02, 3.16700385e+00, 1.88800394e+02, 1.81422873e+02, 1.81422873e+02, 1.74333634e+02, 3.63800145e+01, 6.78810860e+01, 8.65719336e-30
4.18063724e-02, 1.77870096e-02, 9.59871264e-01, 4.05412111e-02, 9.03734574e-01, 4.13799465e-02, 3.16588530e+00, 1.94258537e+02, 1.86463188e+02, 1.86463188e+02, 1.78980656e+02, 3.64419006e+01, 6.79201758e+01, 8.66716685e-30
4.29800121e-02, 1.82759856e-02, 9.58791145e-01, 4.16437486e-02, 9.02632036e-01, 4.25292239e-02, 3.16473602e+00, 1.99878749e+02, 1.91641975e+02, 1.91641975e+02, 1.83744628e+02, 3.65038331e+01, 6.79604289e+01, 8.67744314e-30
4.41865996e-02, 1.87781154e-02, 9.57683234e-01, 4.27752649e-02, 9.01500520e-01, 4.37100552e-02, 3.16355519e+00, 2.05666070e+02, 1.96962948e+02, 1.96962948e+02, 1.88628113e+02, 3.65658133e+01, 6.80018817e+01, 8.68803205e-30
4.54270599e-02, 1.92937372e-02, 9.56546887e-01, 4.39364656e-02, 9.00339319e-01, 4.49232855e-02, 3.16234196e+00, 2.11625710e+02, 2.02429914e+02, 2.02429914e+02, 1.93633704e+02, 3.66278421e+01, 6.80445717e+01, 8.69894378e-30
4.67023439e-02, 1.98231967e-02, 9.55381447e-01, 4.51280704e-02, 8.99147715e-01, 4.61697810e-02, 3.16109547e+00, 2.17763050e+02, 2.08046778e+02, 2.08046778e+02, 1.98764032e+02, 3.66899210e+01, 6.80885380e+01, 8.71018885e-30
4.80134292e-02, 2.03668477e-02, 9.54186246e-01, 4.63508133e-02, 8.97924972e-01, 4.74504301e-02, 3.15981482e+00, 2.24083655e+02, 2.13817542e+02, 2.13817542e+02, 2.04021758e+02, 3.67520509e+01, 6.81338206e+01, 8.72177822e-30
4.93613210e-02, 2.09250522e-02, 9.52960606e-01, 4.76054422e-02, 8.96670343e-01, 4.87661433e-02, 3.15849910e+00, 2.30593278e+02, 2.19746309e+02, 2.19746309e+02, 2.09409576e+02, 3.68142332e+01, 6.81804612e+01, 8.73372320e-30
5.07470524e-02, 2.14981804e-02, 9.51703836e-01, 4.88927195e-02, 8.95383066e-01, 5.01178540e-02, 3.15714739e+00, 2.37297862e+02, 2.25837286e+02, 2.25837286e+02, 2.14930211e+02, 3.68764691e+01, 6.82285030e+01, 8.74603555e-30
5.21716858e-02, 2.20866106e-02, 9.50415235e-01, 5.02134220e-02, 8.94062363e-01, 5.15065186e-02, 3.15575873e+00, 2.44203558e+02, 2.32094782e+02, 2.32094782e+02, 2.20586417e+02, 3.69387599e+01, 6.82779902e+01, 8.75872745e-30
5.36363132e-02, 2.26907300e-02, 9.49094092e-01, 5.15683408e-02, 8.92707444e-01, 5.29331177e-02, 3.15433213e+00, 2.51316720e+02, 2.38523215e+02, 2.38523215e+02, 2.26380974e+02, 3.70011069e+01, 6.83289692e+01, 8.77181153e-30
5.51420574e-02, 2.33109341e-02, 9.47739684e-01, 5.29582814e-02, 8.91317504e-01, 5.43986556e-02, 3.15286659e+00, 2.58643924e+02, 2.45127111e+02, 2.45127111e+02, 2.32316691e+02, 3.70635114e+01, 6.83814874e+01, 8.78530089e-30
5.66900727e-02, 2.39476274e-02, 9.46351277e-01, 5.43840638e-02, 8.89891721e-01, 5.59041618e-02, 3.15136109e+00, 2.66191968e+02, 2.51911109e+02, 2.51911109e+02, 2.38396400e+02, 3.71259747e+01, 6.84355943e+01, 8.79920914e-30
5.82815458e-02, 2.46012230e-02, 9.44928128e-01, 5.58465225e-02, 8.88429263e-01, 5.74506906e-02, 3.14981456e+00, 2.73967885e+02, 2.58879960e+02, 2.58879960e+02, 2.44622956e+02, 3.71884983e+01, 6.84913409e+01, 8.81355039e-30
5.99176967e-02, 2.52721433e-02, 9.43469482e-01, 5.73465062e-02, 8.86929279e-01, 5.90393224e-02, 3.14822592e+00, 2.81978949e+02, 2.66038532e+02, 2.66038532e+02, 2.50999236e+02, 3.72510834e+01, 6.85487801e+01, 8.82833927e-30
6.15997796e-02, 2.59608197e-02, 9.41974574e-01, 5.88848782e-02, 8.85390907e-01, 6.06711634e-02, 3.14659408e+00, 2.90232686e+02, 2.73391811e+02, 2.73391811e+02, 2.57528135e+02, 3.73137316e+01, 6.86079666e+01, 8.84359100e-30
6.33290840e-02, 2.66676928e-02, 9.40442630e-01, 6.04625159e-02, 8.83813269e-01, 6.23473467e-02, 3.14491790e+00, 2.98736885e+02, 2.80944902e+02, 2.80944902e+02, 2.64212562e+02, 3.73764442e+01, 6.86689570e+01, 8.85932137e-30
6.51069356e-02, 2.73932126e-02, 9.38872865e-01, 6.20803110e-02, 8.82195474e-01, 6.40690328e-02, 3.14319621e+00, 3.07499604e+02, 2.88703034e+02, 2.88703034e+02, 2.71055444e+02, 3.74392228e+01, 6.87318100e+01, 8.87554676e-30
6.69346971e-02, 2.81378388e-02, 9.37264486e-01, 6.37391693e-02, 8.80536616e-01, 6.58374096e-02, 3.14142784e+00, 3.16529180e+02, 2.96671559e+02, 2.96671559e+02, 2.78059717e+02, 3.75020688e+01, 6.87965865e+01, 8.89228421e-30
6.88137699e-02, 2.89020403e-02, 9.35616689e-01, 6.54400104e-02, 8.78835775e-01, 6.76536932e-02, 3.13961155e+00, 3.25834247e+02, 3.04855959e+02, 3.04855959e+02, 2.85228323e+02, 3.75649836e+01, 6.88633494e+01, 8.90955143e-30
7.07455942e-02, 2.96862961e-02, 9.33928662e-01, 6.71837677e-02, 8.77092017e-01, 6.95191286e-02, 3.13774612e+00, 3.35423739e+02, 3.13261843e+02, 3.13261843e+02, 2.92564214e+02, 3.76279690e+01, 6.89321640e+01, 8.92736679e-30
7.27316511e-02, 3.04910947e-02, 9.32199585e-01, 6.89713883e-02, 8.75304397e-01, 7.14349898e-02, 3.13583026e+00, 3.45306904e+02, 3.21894952e+02, 3.21894952e+02, 3.00070341e+02, 3.76910263e+01, 6.90030978e+01, 8.94574944e-30
7.47734631e-02, 3.13169348e-02, 9.30428629e-01, 7.08038325e-02, 8.73471953e-01, 7.34025805e-02, 3.13386267e+00, 3.55493318e+02, 3.30761161e+02, 3.30761161e+02, 3.07749654e+02, 3.77541572e+01, 6.90762208e+01, 8.96471923e-30
7.68725952e-02, 3.21643250e-02, 9.28614958e-01, 7.26820737e-02, 8.71593711e-01, 7.54232346e-02, 3.13184201e+00, 3.65992898e+02, 3.39866480e+02, 3.39866480e+02, 3.15605097e+02, 3.78173633e+01, 6.91516058e+01, 8.98429686e-30
7.90306568e-02, 3.30337838e-02, 9.26757728e-01, 7.46070980e-02, 8.69668687e-01, 7.74983166e-02, 3.12976693e+00, 3.76815911e+02, 3.49217057e+02, 3.49217057e+02, 3.23639607e+02, 3.78806462e+01, 6.92293280e+01, 9.00450381e-30
8.12493021e-02, 3.39258402e-02, 9.24856088e-01, 7.65799039e-02, 8.67695881e-01, 7.96292220e-02, 3.12763603e+00, 3.87972990e+02, 3.58819182e+02, 3.58819182e+02, 3.31856105e+02, 3.79440075e+01, 6.93094655e+01, 9.02536248e-30
8.35302320e-02, 3.48410332e-02, 9.22909182e-01, 7.86015021e-02, 8.65674283e-01, 8.18173779e-02, 3.12544787e+00, 3.99475151e+02, 3.68679285e+02, 3.68679285e+02, 3.40257497e+02, 3.80074488e+01, 6.93920991e+01, 9.04689614e-30
8.58751948e-02, 3.57799125e-02, 9.20916146e-01, 8.06729148e-02, 8.63602870e-01, 8.40642435e-02, 3.12320100e+00, 4.11333803e+02, 3.78803941e+02, 3.78803941e+02, 3.48846666e+02, 3.80709720e+01, 6.94773129e+01, 9.06912903e-30
8.82859884e-02, 3.67430377e-02, 9.18876114e-01, 8.27951753e-02, 8.61480610e-01, 8.63713102e-02, 3.12089394e+00, 4.23560766e+02, 3.89199871e+02, 3.89199871e+02, 3.57626465e+02, 3.81345786e+01, 6.95651939e+01, 9.09208640e-30
9.07644607e-02, 3.77309793e-02, 9.16788212e-01, 8.49693277e-02, 8.59306457e-01, 8.87401025e-02, 3.11852514e+00, 4.36168286e+02, 3.99873943e+02, 3.99873943e+02, 3.66599718e+02, 3.81982704e+01, 6.96558324e+01, 9.11579452e-30
9.33125118e-02, 3.87443182e-02, 9.14651565e-01, 8.71964260e-02, 8.57079359e-01, 9.11721779e-02, 3.11609307e+00, 4.49169053e+02, 4.10833178e+02, 4.10833178e+02, 3.75769209e+02, 3.82620491e+01, 6.97493222e+01, 9.14028079e-30
9.59320948e-02, 3.97836456e-02, 9.12465293e-01, 8.94775340e-02, 8.54798251e-01, 9.36691276e-02, 3.11359612e+00, 4.62576218e+02, 4.22084744e+02, 4.22084744e+02, 3.85137680e+02, 3.83259165e+01, 6.98457605e+01, 9.16557373e-30
9.86252179e-02, 4.08495636e-02, 9.10228514e-01, 9.18137240e-02, 8.52462061e-01, 9.62325770e-02, 3.11103267e+00, 4.76403408e+02, 4.33635966e+02, 4.33635966e+02, 3.94707821e+02, 3.83898743e+01, 6.99452484e+01, 9.19170308e-30
1.01393946e-01, 4.19426849e-02, 9.07940346e-01, 9.42060766e-02, 8.50069708e-01, 9.88641857e-02, 3.10840106e+00, 4.90664749e+02, 4.45494322e+02, 4.45494322e+02, 4.04482269e+02, 3.84539243e+01, 7.00478905e+01, 9.21869985e-30
1.04240401e-01, 4.30636326e-02, 9.05599903e-01, 9.66556798e-02, 8.47620105e-01, 1.01565648e-01, 3.10569960e+00, 5.05374884e+02, 4.57667446e+02, 4.57667446e+02, 4.14463595e+02, 3.85180683e+01, 7.01537956e+01, 9.24659637e-30
1.07166765e-01, 4.42130406e-02, 9.03206303e-01, 9.91636281e-02, 8.45112157e-01, 1.04338693e-01, 3.10292655e+00, 5.20548993e+02, 4.70163131e+02, 4.70163131e+02, 4.24654303e+02, 3.85823081e+01, 7.02630769e+01, 9.27542636e-30
1.10175281e-01, 4.53915533e-02, 9.00758661e-01, 1.01731021e-01, 8.42544764e-01, 1.07185084e-01, 3.10008016e+00, 5.36202812e+02, 4.82989327e+02, 4.82989327e+02, 4.35056819e+02, 3.86466454e+01, 7.03758515e+01, 9.30522500e-30
1.13268257e-01, 4.65998259e-02, 8.98256098e-01, 1.04358965e-01, 8.39916820e-01, 1.10106623e-01, 3.09715862e+00, 5.52352660e+02, 4.96154145e+02, 4.96154145e+02, 4.45673486e+02, 3.87110822e+01, 7.04922413e+01, 9.33602901e-30
1.16448062e-01, 4.78385241e-02, 8.95697735e-01, 1.07048567e-01, 8.37227218e-01, 1.13105145e-01, 3.09416010e+00, 5.69015456e+02, 5.09665855e+02, 5.09665855e+02, 4.56506552e+02, 3.87756203e+01, 7.06123730e+01, 9.36787674e-30
1.19717134e-01, 4.91083240e-02, 8.93082699e-01, 1.09800938e-01, 8.34474847e-01, 1.16182520e-01, 3.09108273e+00, 5.86208749e+02, 5.23532892e+02, 5.23532892e+02, 4.67558168e+02, 3.88402615e+01, 7.07363781e+01, 9.40080820e-30
1.23077980e-01, 5.04099123e-02, 8.90410121e-01, 1.12617192e-01, 8.31658593e-01, 1.19340657e-01, 3.08792459e+00, 6.03950736e+02, 5.37763847e+02, 5.37763847e+02, 4.78830372e+02, 3.89050076e+01, 7.08643933e+01, 9.43486521e-30
1.26533176e-01, 5.17439860e-02, 8.87679139e-01, 1.15498441e-01, 8.28777344e-01, 1.22581497e-01, 3.08468375e+00, 6.22260291e+02, 5.52367480e+02, 5.52367480e+02, 4.90325089e+02, 3.89698604e+01, 7.09965605e+01, 9.47009145e-30
1.30085370e-01, 5.31112527e-02, 8.84888900e-01, 1.18445797e-01, 8.25829988e-01, 1.25907022e-01, 3.08135823e+00, 6.41156994e+02, 5.67352707e+02, 5.67352707e+02, 5.02044113e+02, 3.90348219e+01, 7.11330275e+01, 9.50653257e-30
1.33737286e-01, 5.45124297e-02, 8.82038557e-01, 1.21460369e-01, 8.22815416e-01, 1.29319245e-01, 3.07794600e+00, 6.60661153e+02, 5.82728610e+02, 5.82728610e+02, 5.13989103e+02, 3.90998939e+01, 7.12739478e+01, 9.54423630e-30
1.37491723e-01, 5.59482450e-02, 8.79127276e-01, 1.24543263e-01, 8.19732522e-01, 1.32820219e-01, 3.07444503e+00, 6.80793838e+02, 5.98504433e+02, 5.98504433e+02, 5.26161572e+02, 3.91650781e+01, 7.14194810e+01, 9.58325254e-30
