 --- Cosmological Parameters --- 
	 H0: 2.1791e-18 (1/s) = 67.2400 (km/s/Mpc) 
	 OmegaM: 3.1600e-01 
	 OmegaR: 0.0000e+00 
	 OmegaL: 6.8400e-01 
	 OmegaK: 0.0000e+00 
		 w0: -1.0000e+00 
		 wa: 0.0000e+00 
	 rho_crit: 8.4944e-30 (g/cm^3) 
z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, H0*t_conf_age, d_L, d_LOS, d_trans, d_ang, d_mod, H(z), rho_c(z) 
1.55017512e-03, 6.72711224e-04, 9.98452224e-01, 1.54840573e-03, 9.48587933e-01, 1.54960543e-03, 3.23445338e+00, 6.91969318e+00, 6.90898304e+00, 6.90898304e+00, 6.89828948e+00, 2.92004342e+01, 6.72894652e+01, 8.50694662e-30
1.59369353e-03, 6.91581368e-04, 9.98408842e-01, 1.59182346e-03, 9.48544515e-01, 1.59309140e-03, 3.23440990e+00, 7.11418693e+00, 7.10286714e+00, 7.10286714e+00, 7.09156536e+00, 2.92606264e+01, 6.72908556e+01, 8.50729817e-30
1.63843365e-03, 7.10980403e-04, 9.98364246e-01, 1.63645715e-03, 9.48499881e-01, 1.63779723e-03, 3.23436519e+00, 7.31415417e+00, 7.30219001e+00, 7.30219001e+00, 7.29024543e+00, 2.93208206e+01, 6.72922850e+01, 8.50765961e-30
1.68442976e-03, 7.30923128e-04, 9.98318403e-01, 1.68234080e-03, 9.48453997e-01, 1.68375710e-03, 3.23431923e+00, 7.51974930e+00, 7.50710411e+00, 7.50710411e+00, 7.49448018e+00, 2.93810168e+01, 6.72937547e+01, 8.50803124e-30
1.73171713e-03, 7.51424755e-04, 9.98271277e-01, 1.72950930e-03, 9.48406829e-01, 1.73100617e-03, 3.23427198e+00, 7.73113112e+00, 7.71776613e+00, 7.71776613e+00, 7.70442425e+00, 2.94412152e+01, 6.72952658e+01, 8.50841333e-30
1.78033202e-03, 7.72500920e-04, 9.98222832e-01, 1.77799855e-03, 9.48358340e-01, 1.77958057e-03, 3.23422341e+00, 7.94846295e+00, 7.93433719e+00, 7.93433719e+00, 7.92023654e+00, 2.95014158e+01, 6.72968194e+01, 8.50880619e-30
1.83031168e-03, 7.94167695e-04, 9.98173032e-01, 1.82784543e-03, 9.48308493e-01, 1.82951744e-03, 3.23417347e+00, 8.17191271e+00, 8.15698289e+00, 8.15698289e+00, 8.14208034e+00, 2.95616186e+01, 6.72984167e+01, 8.50921012e-30
1.88169442e-03, 8.16441599e-04, 9.98121840e-01, 1.87908784e-03, 9.48257250e-01, 1.88085496e-03, 3.23412214e+00, 8.40165311e+00, 8.38587345e+00, 8.38587345e+00, 8.37012344e+00, 2.96218237e+01, 6.73000590e+01, 8.50962543e-30
1.93451965e-03, 8.39339613e-04, 9.98069215e-01, 1.93176475e-03, 9.48204574e-01, 1.93363238e-03, 3.23406936e+00, 8.63786174e+00, 8.62118389e+00, 8.62118389e+00, 8.60453825e+00, 2.96820312e+01, 6.73017475e+01, 8.51005244e-30
1.98882786e-03, 8.62879189e-04, 9.98015120e-01, 1.98591620e-03, 9.48150422e-01, 1.98789006e-03, 3.23401510e+00, 8.88072127e+00, 8.86309410e+00, 8.86309410e+00, 8.84550192e+00, 2.97422412e+01, 6.73034836e+01, 8.51049149e-30
2.04466067e-03, 8.87078267e-04, 9.97959511e-01, 2.04158334e-03, 9.48094755e-01, 2.04366947e-03, 3.23395932e+00, 9.13041952e+00, 9.11178900e+00, 9.11178900e+00, 9.09319650e+00, 2.98024537e+01, 6.73052686e+01, 8.51094291e-30
2.10206088e-03, 9.11955285e-04, 9.97902349e-01, 2.09880846e-03, 9.48037530e-01, 2.10101324e-03, 3.23390198e+00, 9.38714967e+00, 9.36745870e+00, 9.36745870e+00, 9.34780903e+00, 2.98626687e+01, 6.73071038e+01, 8.51140706e-30
2.16107251e-03, 9.37529196e-04, 9.97843588e-01, 2.15763504e-03, 9.47978703e-01, 2.15996520e-03, 3.23384303e+00, 9.65111037e+00, 9.63029860e+00, 9.63029860e+00, 9.60953170e+00, 2.99228864e+01, 6.73089907e+01, 8.51188429e-30
2.22174078e-03, 9.63819479e-04, 9.97783184e-01, 2.21810773e-03, 9.47918231e-01, 2.22057042e-03, 3.23378242e+00, 9.92250594e+00, 9.90050958e+00, 9.90050958e+00, 9.87856197e+00, 2.99831068e+01, 6.73109308e+01, 8.51237498e-30
2.28411221e-03, 9.90846156e-04, 9.97721093e-01, 2.28027246e-03, 9.47856066e-01, 2.28287520e-03, 3.23372012e+00, 1.02015465e+01, 1.01782981e+01, 1.01782981e+01, 1.01551027e+01, 3.00433301e+01, 6.73129255e+01, 8.51287950e-30
2.34823460e-03, 1.01862981e-03, 9.97657267e-01, 2.34417639e-03, 9.47792162e-01, 2.34692714e-03, 3.23365606e+00, 1.04884482e+01, 1.04638765e+01, 1.04638765e+01, 1.04393625e+01, 3.01035562e+01, 6.73149765e+01, 8.51339826e-30
2.41415712e-03, 1.04719158e-03, 9.97591657e-01, 2.40986803e-03, 9.47726470e-01, 2.41277520e-03, 3.23359022e+00, 1.07834332e+01, 1.07574629e+01, 1.07574629e+01, 1.07315553e+01, 3.01637853e+01, 6.73170852e+01, 8.51393165e-30
2.48193029e-03, 1.07655322e-03, 9.97524214e-01, 2.47739719e-03, 9.47658941e-01, 2.48046968e-03, 3.23352252e+00, 1.10867301e+01, 1.10592817e+01, 1.10592817e+01, 1.10319013e+01, 3.02240174e+01, 6.73192533e+01, 8.51448008e-30
2.55160607e-03, 1.10673706e-03, 9.97454888e-01, 2.54681508e-03, 9.47589523e-01, 2.55006228e-03, 3.23345293e+00, 1.13985740e+01, 1.13695634e+01, 1.13695634e+01, 1.13406265e+01, 3.02842526e+01, 6.73214825e+01, 8.51504399e-30
2.62323788e-03, 1.13776607e-03, 9.97383625e-01, 2.61817434e-03, 9.47518164e-01, 2.62160617e-03, 3.23338138e+00, 1.17192067e+01, 1.16885449e+01, 1.16885449e+01, 1.16579633e+01, 3.03444911e+01, 6.73237745e+01, 8.51562381e-30
2.69688063e-03, 1.16966386e-03, 9.97310373e-01, 2.69152903e-03, 9.47444809e-01, 2.69515599e-03, 3.23330783e+00, 1.20488769e+01, 1.20164700e+01, 1.20164700e+01, 1.19841501e+01, 3.04047328e+01, 6.73261312e+01, 8.51621999e-30
2.77259076e-03, 1.20245468e-03, 9.97235075e-01, 2.76693473e-03, 9.47369404e-01, 2.77076791e-03, 3.23323222e+00, 1.23878404e+01, 1.23535890e+01, 1.23535890e+01, 1.23194322e+01, 3.04649780e+01, 6.73285543e+01, 8.51683301e-30
2.85042632e-03, 1.23616346e-03, 9.97157676e-01, 2.84444855e-03, 9.47291890e-01, 2.84849966e-03, 3.23315449e+00, 1.27363602e+01, 1.27001593e+01, 1.27001593e+01, 1.26640614e+01, 3.05252267e+01, 6.73310457e+01, 8.51746333e-30
2.93044698e-03, 1.27081583e-03, 9.97078115e-01, 2.92412917e-03, 9.47212209e-01, 2.92841059e-03, 3.23307458e+00, 1.30947069e+01, 1.30564457e+01, 1.30564457e+01, 1.30182963e+01, 3.05854789e+01, 6.73336073e+01, 8.51811144e-30
3.01271407e-03, 1.30643812e-03, 9.96996335e-01, 3.00603689e-03, 9.47130301e-01, 3.01056171e-03, 3.23299243e+00, 1.34631588e+01, 1.34227200e+01, 1.34227200e+01, 1.33824027e+01, 3.06457348e+01, 6.73362412e+01, 8.51877786e-30
3.09729067e-03, 1.34305740e-03, 9.96912273e-01, 3.09023369e-03, 9.47046105e-01, 3.09501573e-03, 3.23290797e+00, 1.38420023e+01, 1.37992619e+01, 1.37992619e+01, 1.37566536e+01, 3.07059946e+01, 6.73389494e+01, 8.51946310e-30
3.18424160e-03, 1.38070148e-03, 9.96825866e-01, 3.17678323e-03, 9.46959555e-01, 3.18183710e-03, 3.23282115e+00, 1.42315316e+01, 1.41863588e+01, 1.41863588e+01, 1.41413294e+01, 3.07662582e+01, 6.73417339e+01, 8.52016770e-30
3.27363353e-03, 1.41939895e-03, 9.96737048e-01, 3.26575094e-03, 9.46870587e-01, 3.27109208e-03, 3.23273190e+00, 1.46320497e+01, 1.45843060e+01, 1.45843060e+01, 1.45367181e+01, 3.08265258e+01, 6.73445970e+01, 8.52089220e-30
3.36553498e-03, 1.45917918e-03, 9.96645754e-01, 3.35720406e-03, 9.46779134e-01, 3.36284879e-03, 3.23264014e+00, 1.50438681e+01, 1.49934072e+01, 1.49934072e+01, 1.49431157e+01, 3.08867976e+01, 6.73475409e+01, 8.52163718e-30
3.46001639e-03, 1.50007238e-03, 9.96551914e-01, 3.45121166e-03, 9.46685127e-01, 3.45717721e-03, 3.23254581e+00, 1.54673072e+01, 1.54139746e+01, 1.54139746e+01, 1.53608259e+01, 3.09470736e+01, 6.73505679e+01, 8.52240322e-30
3.55715021e-03, 1.54210957e-03, 9.96455458e-01, 3.54784473e-03, 9.46588494e-01, 3.55414933e-03, 3.23244884e+00, 1.59026968e+01, 1.58463290e+01, 1.58463290e+01, 1.57901610e+01, 3.10073539e+01, 6.73536803e+01, 8.52319091e-30
3.65701088e-03, 1.58532264e-03, 9.96356314e-01, 3.64717619e-03, 9.46489162e-01, 3.65383909e-03, 3.23234915e+00, 1.63503758e+01, 1.62908001e+01, 1.62908001e+01, 1.62314416e+01, 3.10676387e+01, 6.73568806e+01, 8.52400087e-30
3.75967497e-03, 1.62974435e-03, 9.96254407e-01, 3.74928099e-03, 9.46387057e-01, 3.75632252e-03, 3.23224667e+00, 1.68106930e+01, 1.67477270e+01, 1.67477270e+01, 1.66849968e+01, 3.11279281e+01, 6.73601712e+01, 8.52483374e-30
3.86522116e-03, 1.67540839e-03, 9.96149661e-01, 3.85423611e-03, 9.46282102e-01, 3.86167778e-03, 3.23214131e+00, 1.72840072e+01, 1.72174579e+01, 1.72174579e+01, 1.71511649e+01, 3.11882222e+01, 6.73635547e+01, 8.52569017e-30
3.97373038e-03, 1.72234936e-03, 9.96041998e-01, 3.96212066e-03, 9.46174218e-01, 3.96998518e-03, 3.23203301e+00, 1.77706876e+01, 1.77003512e+01, 1.77003512e+01, 1.76302932e+01, 3.12485212e+01, 6.73670337e+01, 8.52657083e-30
4.08528580e-03, 1.77060283e-03, 9.95931336e-01, 4.07301591e-03, 9.46063322e-01, 4.08132728e-03, 3.23192166e+00, 1.82711138e+01, 1.81967748e+01, 1.81967748e+01, 1.81227382e+01, 3.13088251e+01, 6.73706110e+01, 8.52747641e-30
4.19997295e-03, 1.82020534e-03, 9.95817593e-01, 4.18700537e-03, 9.45949333e-01, 4.19578896e-03, 3.23180720e+00, 1.87856765e+01, 1.87071071e+01, 1.87071071e+01, 1.86288664e+01, 3.13691342e+01, 6.73742894e+01, 8.52840762e-30
4.31787973e-03, 1.87119444e-03, 9.95700684e-01, 4.30417482e-03, 9.45832163e-01, 4.31345742e-03, 3.23168953e+00, 1.93147774e+01, 1.92317371e+01, 1.92317371e+01, 1.91490538e+01, 3.14294485e+01, 6.73780717e+01, 8.52936520e-30
4.43909653e-03, 1.92360874e-03, 9.95580522e-01, 4.42461240e-03, 9.45711726e-01, 4.43442234e-03, 3.23156857e+00, 1.98588301e+01, 1.97710644e+01, 1.97710644e+01, 1.96836867e+01, 3.14897683e+01, 6.73819609e+01, 8.53034989e-30
4.56371628e-03, 1.97748788e-03, 9.95457017e-01, 4.54840865e-03, 9.45587930e-01, 4.55877585e-03, 3.23144421e+00, 2.04182598e+01, 2.03255000e+01, 2.03255000e+01, 2.02331616e+01, 3.15500936e+01, 6.73859601e+01, 8.53136248e-30
4.69183451e-03, 2.03287261e-03, 9.95330076e-01, 4.67565660e-03, 9.45460682e-01, 4.68661267e-03, 3.23131638e+00, 2.09935040e+01, 2.08954660e+01, 2.08954660e+01, 2.07978857e+01, 3.16104247e+01, 6.73900723e+01, 8.53240375e-30
4.82354943e-03, 2.08980480e-03, 9.95199606e-01, 4.80645180e-03, 9.45329886e-01, 4.81803015e-03, 3.23118496e+00, 2.15850131e+01, 2.14813965e+01, 2.14813965e+01, 2.13782773e+01, 3.16707616e+01, 6.73943007e+01, 8.53347453e-30
4.95896201e-03, 2.14832749e-03, 9.95065508e-01, 4.94089241e-03, 9.45195446e-01, 4.95312834e-03, 3.23104986e+00, 2.21932501e+01, 2.20837377e+01, 2.20837377e+01, 2.19747656e+01, 3.17311045e+01, 6.73986487e+01, 8.53457566e-30
5.09817606e-03, 2.20848488e-03, 9.94927683e-01, 5.07907928e-03, 9.45057259e-01, 5.09201009e-03, 3.23091098e+00, 2.28186916e+01, 2.27029480e+01, 2.27029480e+01, 2.25877914e+01, 3.17914537e+01, 6.74031198e+01, 8.53570802e-30
5.24129830e-03, 2.27032240e-03, 9.94786030e-01, 5.22111599e-03, 9.44915222e-01, 5.23478110e-03, 3.23076821e+00, 2.34618280e+01, 2.33394987e+01, 2.33394987e+01, 2.32178072e+01, 3.18518092e+01, 6.74077173e+01, 8.53687249e-30
5.38843844e-03, 2.33388671e-03, 9.94640441e-01, 5.36710895e-03, 9.44769229e-01, 5.38154999e-03, 3.23062144e+00, 2.41231637e+01, 2.39938742e+01, 2.39938742e+01, 2.38652776e+01, 3.19121713e+01, 6.74124450e+01, 8.53807000e-30
5.53970928e-03, 2.39922578e-03, 9.94490810e-01, 5.51716746e-03, 9.44619171e-01, 5.53242843e-03, 3.23047056e+00, 2.48032179e+01, 2.46665723e+01, 2.46665723e+01, 2.45306794e+01, 3.19725401e+01, 6.74173064e+01, 8.53930149e-30
5.69522678e-03, 2.46638889e-03, 9.94337025e-01, 5.67140378e-03, 9.44464934e-01, 5.68753117e-03, 3.23031546e+00, 2.55025247e+01, 2.53581045e+01, 2.53581045e+01, 2.52145022e+01, 3.20329159e+01, 6.74223055e+01, 8.54056794e-30
5.85511016e-03, 2.53542665e-03, 9.94178973e-01, 5.82993323e-03, 9.44306405e-01, 5.84697616e-03, 3.23015601e+00, 2.62216338e+01, 2.60689969e+01, 2.60689969e+01, 2.59172486e+01, 3.20932987e+01, 6.74274462e+01, 8.54187036e-30
6.01948197e-03, 2.60639109e-03, 9.94016535e-01, 5.99287425e-03, 9.44143464e-01, 6.01088460e-03, 3.22999211e+00, 2.69611107e+01, 2.67997898e+01, 2.67997898e+01, 2.66394342e+01, 3.21536889e+01, 6.74327324e+01, 8.54320976e-30
6.18846824e-03, 2.67933564e-03, 9.93849593e-01, 6.16034847e-03, 9.43975990e-01, 6.17938109e-03, 3.22982361e+00, 2.77215375e+01, 2.75510387e+01, 2.75510387e+01, 2.73815886e+01, 3.22140866e+01, 6.74381685e+01, 8.54458723e-30
6.36219849e-03, 2.75431521e-03, 9.93678023e-01, 6.33248085e-03, 9.43803857e-01, 6.35259365e-03, 3.22965040e+00, 2.85035130e+01, 2.83233145e+01, 2.83233145e+01, 2.81442551e+01, 3.22744919e+01, 6.74437586e+01, 8.54600385e-30
6.54080591e-03, 2.83138620e-03, 9.93501698e-01, 6.50939969e-03, 9.43626939e-01, 6.53065388e-03, 3.22947234e+00, 2.93076537e+01, 2.91172038e+01, 2.91172038e+01, 2.89279914e+01, 3.23349053e+01, 6.74495071e+01, 8.54746074e-30
6.72442742e-03, 2.91060657e-03, 9.93320488e-01, 6.69123677e-03, 9.43445101e-01, 6.71369702e-03, 3.22928929e+00, 3.01345939e+01, 2.99333095e+01, 2.99333095e+01, 2.97333696e+01, 3.23953267e+01, 6.74554187e+01, 8.54895908e-30
6.91320378e-03, 2.99203585e-03, 9.93134260e-01, 6.87812742e-03, 9.43258211e-01, 6.90186204e-03, 3.22910113e+00, 3.09849863e+01, 3.07722514e+01, 3.07722514e+01, 3.05609772e+01, 3.24557565e+01, 6.74614979e+01, 8.55050004e-30
7.10727970e-03, 3.07573520e-03, 9.92942877e-01, 7.07021061e-03, 9.43066128e-01, 7.09529178e-03, 3.22890770e+00, 3.18595027e+01, 3.16346663e+01, 3.16346663e+01, 3.14114166e+01, 3.25161950e+01, 6.74677496e+01, 8.55208487e-30
7.30680395e-03, 3.16176744e-03, 9.92746198e-01, 7.26762906e-03, 9.42868709e-01, 7.29413303e-03, 3.22870886e+00, 3.27588348e+01, 3.25212087e+01, 3.25212087e+01, 3.22853063e+01, 3.25766422e+01, 6.74741787e+01, 8.55371483e-30
7.51192949e-03, 3.25019713e-03, 9.92544079e-01, 7.47052931e-03, 9.42665809e-01, 7.49853664e-03, 3.22850445e+00, 3.36836940e+01, 3.34325510e+01, 3.34325510e+01, 3.31832806e+01, 3.26370986e+01, 6.74807903e+01, 8.55539122e-30
7.72281357e-03, 3.34109055e-03, 9.92336371e-01, 7.67906184e-03, 9.42457276e-01, 7.70865764e-03, 3.22829433e+00, 3.46348130e+01, 3.43693846e+01, 3.43693846e+01, 3.41059904e+01, 3.26975642e+01, 6.74875896e+01, 8.55711539e-30
7.93961785e-03, 3.43451582e-03, 9.92122923e-01, 7.89338117e-03, 9.42242957e-01, 7.92465534e-03, 3.22807834e+00, 3.56129457e+01, 3.53324198e+01, 3.53324198e+01, 3.50541036e+01, 3.27580395e+01, 6.74945821e+01, 8.55888870e-30
8.16250851e-03, 3.53054289e-03, 9.91903579e-01, 8.11364593e-03, 9.42022692e-01, 8.14669347e-03, 3.22785630e+00, 3.66188682e+01, 3.63223864e+01, 3.63223864e+01, 3.60283050e+01, 3.28185246e+01, 6.75017732e+01, 8.56071260e-30
8.39165644e-03, 3.62924361e-03, 9.91678177e-01, 8.34001900e-03, 9.41796319e-01, 8.37494025e-03, 3.22762805e+00, 3.76533793e+01, 3.73400346e+01, 3.73400346e+01, 3.70292974e+01, 3.28790198e+01, 6.75091688e+01, 8.56258854e-30
8.62723729e-03, 3.73069181e-03, 9.91446555e-01, 8.57266763e-03, 9.41563671e-01, 8.60956859e-03, 3.22739342e+00, 3.87173015e+01, 3.83861352e+01, 3.83861352e+01, 3.80578015e+01, 3.29395254e+01, 6.75167746e+01, 8.56451803e-30
8.86943166e-03, 3.83496328e-03, 9.91208544e-01, 8.81176350e-03, 9.41324575e-01, 8.85075615e-03, 3.22715223e+00, 3.98114813e+01, 3.94614804e+01, 3.94614804e+01, 3.91145565e+01, 3.30000417e+01, 6.75245968e+01, 8.56650263e-30
9.11842520e-03, 3.94213590e-03, 9.90963969e-01, 9.05748285e-03, 9.41078855e-01, 9.09868548e-03, 3.22690430e+00, 4.09367902e+01, 4.05668841e+01, 4.05668841e+01, 4.02003205e+01, 3.30605689e+01, 6.75326415e+01, 8.56854394e-30
9.37440879e-03, 4.05228964e-03, 9.90712655e-01, 9.31000664e-03, 9.40826332e-01, 9.35354420e-03, 3.22664945e+00, 4.20941254e+01, 4.17031827e+01, 4.17031827e+01, 4.13158709e+01, 3.31211075e+01, 6.75409152e+01, 8.57064361e-30
9.63757866e-03, 4.16550662e-03, 9.90454418e-01, 9.56952057e-03, 9.40566818e-01, 9.61552507e-03, 3.22638747e+00, 4.32844107e+01, 4.28712358e+01, 4.28712358e+01, 4.24620049e+01, 3.31816575e+01, 6.75494245e+01, 8.57280333e-30
9.90813657e-03, 4.28187121e-03, 9.90189071e-01, 9.83621532e-03, 9.40300123e-01, 9.88482619e-03, 3.22611816e+00, 4.45085972e+01, 4.40719265e+01, 4.40719265e+01, 4.36395400e+01, 3.32422195e+01, 6.75581762e+01, 8.57502485e-30
1.01862899e-02, 4.40147004e-03, 9.89916424e-01, 1.01102866e-02, 9.40026052e-01, 1.01616511e-02, 3.22584134e+00, 4.57676640e+01, 4.53061623e+01, 4.53061623e+01, 4.48493142e+01, 3.33027937e+01, 6.75671773e+01, 8.57730998e-30
1.04722519e-02, 4.52439206e-03, 9.89636280e-01, 1.03919351e-02, 9.39744403e-01, 1.04462089e-02, 3.22555678e+00, 4.70626194e+01, 4.65748756e+01, 4.65748756e+01, 4.60921866e+01, 3.33633805e+01, 6.75764349e+01, 8.57966057e-30
1.07662418e-02, 4.65072864e-03, 9.89348436e-01, 1.06813672e-02, 9.39454971e-01, 1.07387145e-02, 3.22526428e+00, 4.83945017e+01, 4.78790246e+01, 4.78790246e+01, 4.73690381e+01, 3.34239801e+01, 6.75859567e+01, 8.58207854e-30
1.10684849e-02, 4.78057359e-03, 9.89052685e-01, 1.09787943e-02, 9.39157544e-01, 1.10393887e-02, 3.22496360e+00, 4.97643800e+01, 4.92195936e+01, 4.92195936e+01, 4.86807713e+01, 3.34845930e+01, 6.75957501e+01, 8.58456586e-30
1.13792129e-02, 4.91402325e-03, 9.88748817e-01, 1.12844336e-02, 9.38851905e-01, 1.13484584e-02, 3.22465453e+00, 5.11733551e+01, 5.05975943e+01, 5.05975943e+01, 5.00283115e+01, 3.35452195e+01, 6.76058230e+01, 8.58712455e-30
1.16986641e-02, 5.05117654e-03, 9.88436612e-01, 1.15985077e-02, 9.38537831e-01, 1.16661567e-02, 3.22433683e+00, 5.26225609e+01, 5.20140658e+01, 5.20140658e+01, 5.14126070e+01, 3.36058599e+01, 6.76161836e+01, 8.58975672e-30
1.20270833e-02, 5.19213502e-03, 9.88115848e-01, 1.19212455e-02, 9.38215093e-01, 1.19927230e-02, 3.22401027e+00, 5.41131650e+01, 5.34700759e+01, 5.34700759e+01, 5.28346294e+01, 3.36665147e+01, 6.76268403e+01, 8.59246451e-30
1.23647224e-02, 5.33700299e-03, 9.87786297e-01, 1.22528813e-02, 9.37883457e-01, 1.23284034e-02, 3.22367459e+00, 5.56463699e+01, 5.49667217e+01, 5.49667217e+01, 5.42953744e+01, 3.37271842e+01, 6.76378016e+01, 8.59525015e-30
1.27118400e-02, 5.48588750e-03, 9.87447723e-01, 1.25936559e-02, 9.37542682e-01, 1.26734508e-02, 3.22332954e+00, 5.72234144e+01, 5.65051302e+01, 5.65051302e+01, 5.57958622e+01, 3.37878688e+01, 6.76490763e+01, 8.59811593e-30
1.30687023e-02, 5.63889849e-03, 9.87099885e-01, 1.29438162e-02, 9.37192522e-01, 1.30281247e-02, 3.22297487e+00, 5.88455742e+01, 5.80864595e+01, 5.80864595e+01, 5.73371375e+01, 3.38485690e+01, 6.76606737e+01, 8.60106421e-30
1.34355829e-02, 5.79614881e-03, 9.86742539e-01, 1.33036156e-02, 9.36832723e-01, 1.33926922e-02, 3.22261030e+00, 6.05141634e+01, 5.97118992e+01, 5.97118992e+01, 5.89202710e+01, 3.39092852e+01, 6.76726031e+01, 8.60409742e-30
1.38127630e-02, 5.95775431e-03, 9.86375430e-01, 1.36733137e-02, 9.36463025e-01, 1.37674272e-02, 3.22223556e+00, 6.22305357e+01, 6.13826715e+01, 6.13826715e+01, 6.05463589e+01, 3.39700177e+01, 6.76848743e+01, 8.60721808e-30
1.42005318e-02, 6.12383394e-03, 9.85998300e-01, 1.40531773e-02, 9.36083161e-01, 1.41526113e-02, 3.22185038e+00, 6.39960858e+01, 6.31000318e+01, 6.31000318e+01, 6.22165241e+01, 3.40307671e+01, 6.76974971e+01, 8.61042877e-30
1.45991865e-02, 6.29450978e-03, 9.85610883e-01, 1.44434797e-02, 9.35692859e-01, 1.45485340e-02, 3.22145446e+00, 6.58122503e+01, 6.48652701e+01, 6.48652701e+01, 6.39319162e+01, 3.40915337e+01, 6.77104819e+01, 8.61373215e-30
1.50090328e-02, 6.46990713e-03, 9.85212907e-01, 1.48445012e-02, 9.35291837e-01, 1.49554923e-02, 3.22104750e+00, 6.76805094e+01, 6.66797114e+01, 6.66797114e+01, 6.56937123e+01, 3.41523181e+01, 6.77238392e+01, 8.61713097e-30
1.54303847e-02, 6.65015464e-03, 9.84804094e-01, 1.52565295e-02, 9.34879809e-01, 1.53737915e-02, 3.22062920e+00, 6.96023881e+01, 6.85447167e+01, 6.85447167e+01, 6.75031177e+01, 3.42131207e+01, 6.77375801e+01, 8.62062807e-30
1.58635653e-02, 6.83538432e-03, 9.84384158e-01, 1.56798595e-02, 9.34456479e-01, 1.58037453e-02, 3.22019925e+00, 7.15794578e+01, 7.04616843e+01, 7.04616843e+01, 6.93613657e+01, 3.42739420e+01, 6.77517156e+01, 8.62422638e-30
1.63089068e-02, 7.02573168e-03, 9.83952805e-01, 1.61147934e-02, 9.34021545e-01, 1.62456757e-02, 3.21975731e+00, 7.36133378e+01, 7.24320503e+01, 7.24320503e+01, 7.12697191e+01, 3.43347826e+01, 6.77662575e+01, 8.62792890e-30
1.67667503e-02, 7.22133576e-03, 9.83509738e-01, 1.65616415e-02, 9.33574697e-01, 1.66999137e-02, 3.21930308e+00, 7.57056966e+01, 7.44572899e+01, 7.44572899e+01, 7.32294696e+01, 3.43956428e+01, 6.77812177e+01, 8.63173875e-30
1.72374471e-02, 7.42233928e-03, 9.83054648e-01, 1.70207215e-02, 9.33115617e-01, 1.71667990e-02, 3.21883619e+00, 7.78582539e+01, 7.65389184e+01, 7.65389184e+01, 7.52419394e+01, 3.44565233e+01, 6.77966084e+01, 8.63565913e-30
1.77213578e-02, 7.62888867e-03, 9.82587220e-01, 1.74923594e-02, 9.32643979e-01, 1.76466808e-02, 3.21835631e+00, 8.00727818e+01, 7.86784921e+01, 7.86784921e+01, 7.73084809e+01, 3.45174246e+01, 6.78124425e+01, 8.63969335e-30
1.82188534e-02, 7.84113421e-03, 9.82107134e-01, 1.79768891e-02, 9.32159449e-01, 1.81399176e-02, 3.21786307e+00, 8.23511070e+01, 8.08776097e+01, 8.08776097e+01, 7.94304775e+01, 3.45783472e+01, 6.78287329e+01, 8.64384482e-30
1.87303154e-02, 8.05923009e-03, 9.81614059e-01, 1.84746531e-02, 9.31661685e-01, 1.86468776e-02, 3.21735611e+00, 8.46951121e+01, 8.31379128e+01, 8.31379128e+01, 8.16093441e+01, 3.46392917e+01, 6.78454931e+01, 8.64811708e-30
1.92561357e-02, 8.28333450e-03, 9.81107658e-01, 1.89860024e-02, 9.31150336e-01, 1.91679390e-02, 3.21683505e+00, 8.71067380e+01, 8.54610877e+01, 8.54610877e+01, 8.38465276e+01, 3.47002588e+01, 6.78627371e+01, 8.65251374e-30
1.97967175e-02, 8.51360975e-03, 9.80587585e-01, 1.95112965e-02, 9.30625042e-01, 1.97034902e-02, 3.21629950e+00, 8.95879851e+01, 8.78488660e+01, 8.78488660e+01, 8.61435073e+01, 3.47612488e+01, 6.78804791e+01, 8.65703857e-30
2.03524752e-02, 8.75022235e-03, 9.80053486e-01, 2.00509040e-02, 9.30085434e-01, 2.02539301e-02, 3.21574906e+00, 9.21409162e+01, 9.03030261e+01, 9.03030261e+01, 8.85017955e+01, 3.48222626e+01, 6.78987341e+01, 8.66169542e-30
2.09238348e-02, 8.99334311e-03, 9.79504999e-01, 2.06052025e-02, 9.29531136e-01, 2.08196682e-02, 3.21518332e+00, 9.47676576e+01, 9.28253944e+01, 9.28253944e+01, 9.09229378e+01, 3.48833007e+01, 6.79175171e+01, 8.66648830e-30
2.15112343e-02, 9.24314725e-03, 9.78941755e-01, 2.11745789e-02, 9.28961759e-01, 2.14011254e-02, 3.21460187e+00, 9.74704018e+01, 9.54178462e+01, 9.54178462e+01, 9.34085138e+01, 3.49443638e+01, 6.79368439e+01, 8.67142133e-30
2.21151240e-02, 9.49981449e-03, 9.78363373e-01, 2.17594295e-02, 9.28376909e-01, 2.19987334e-02, 3.21400426e+00, 1.00251410e+02, 9.80823074e+01, 9.80823074e+01, 9.59601371e+01, 3.50054524e+01, 6.79567307e+01, 8.67649876e-30
2.27359668e-02, 9.76352916e-03, 9.77769466e-01, 2.23601602e-02, 9.27776178e-01, 2.26129358e-02, 3.21339005e+00, 1.03113013e+02, 1.00820756e+02, 1.00820756e+02, 9.85794563e+01, 3.50665674e+01, 6.79771943e+01, 8.68172498e-30
