 --- Cosmological Parameters --- 
	 H0: 2.2047e-18 (1/s) = 68.0300 (km/s/Mpc) 
	 OmegaM: 3.0850e-01 
	 OmegaR: 0.0000e+00 
	 OmegaL: 6.9150e-01 
	 OmegaK: 0.0000e+00 
		 w0: -1.0000e+00 
		 wa: 0.0000e+00 
	 rho_crit: 8.6952e-30 (g/cm^3) 
z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, H0*t_conf_age, d_L, d_LOS, d_trans, d_ang, d_mod, H(z), rho_c(z) 
2.52816614e-01, 9.78875042e-02, 7.98201419e-01, 2.12261429e-01, 7.44318591e-01, 2.37504239e-01, 3.03026737e+00, 1.31123068e+03, 1.04662619e+03, 1.04662619e+03, 8.35418511e+02, 4.05883955e+01, 7.75100675e+01, 1.12874485e-29
2.59913992e-01, 1.00340899e-01, 7.93704972e-01, 2.17209812e-01, 7.39370208e-01, 2.43721188e-01, 3.02405042e+00, 1.35317641e+03, 1.07402284e+03, 1.07402284e+03, 8.52457271e+02, 4.06567721e+01, 7.78189943e+01, 1.13776031e-29
2.67210616e-01, 1.02848802e-01, 7.89134803e-01, 2.22247741e-01, 7.34332280e-01, 2.50086895e-01, 3.01768472e+00, 1.39656119e+03, 1.10207504e+03, 1.10207504e+03, 8.69685770e+02, 4.07252998e+01, 7.81389474e+01, 1.14713536e-29
2.74712079e-01, 1.05412101e-01, 7.84490880e-01, 2.27375534e-01, 7.29204486e-01, 2.56604090e-01, 3.01116752e+00, 1.44143780e+03, 1.13079481e+03, 1.13079481e+03, 8.87098213e+02, 4.07939795e+01, 7.84703621e+01, 1.15688680e-29
2.82424133e-01, 1.08031682e-01, 7.79773224e-01, 2.32593439e-01, 7.23986582e-01, 2.63275501e-01, 3.00449611e+00, 1.48786101e+03, 1.16019417e+03, 1.16019417e+03, 9.04688350e+02, 4.08628118e+01, 7.88136921e+01, 1.16703236e-29
2.90352688e-01, 1.10708431e-01, 7.74981917e-01, 2.37901626e-01, 7.18678395e-01, 2.70103853e-01, 2.99766776e+00, 1.53588763e+03, 1.19028514e+03, 1.19028514e+03, 9.22449460e+02, 4.09317972e+01, 7.91694105e+01, 1.17759073e-29
2.98503825e-01, 1.13443233e-01, 7.70117100e-01, 2.43300186e-01, 7.13279834e-01, 2.77091863e-01, 2.99067975e+00, 1.58557664e+03, 1.22107968e+03, 1.22107968e+03, 9.40374343e+02, 4.10009362e+01, 7.95380108e+01, 1.18858161e-29
3.06883789e-01, 1.16236971e-01, 7.65178976e-01, 2.48789130e-01, 7.07790890e-01, 2.84242233e-01, 2.98352938e+00, 1.63698918e+03, 1.25258971e+03, 1.25258971e+03, 9.58455309e+02, 4.10702290e+01, 7.99200073e+01, 1.20002580e-29
3.15499006e-01, 1.19090524e-01, 7.60167811e-01, 2.54368379e-01, 7.02211641e-01, 2.91557650e-01, 2.97621396e+00, 1.69018872e+03, 1.28482706e+03, 1.28482706e+03, 9.76684171e+02, 4.11396760e+01, 8.03159364e+01, 1.21194527e-29
3.24356081e-01, 1.22004770e-01, 7.55083934e-01, 2.60037766e-01, 6.96542255e-01, 2.99040780e-01, 2.96873083e+00, 1.74524105e+03, 1.31780348e+03, 1.31780348e+03, 9.95052234e+02, 4.12092771e+01, 8.07263574e+01, 1.22436320e-29
3.33461802e-01, 1.24980579e-01, 7.49927744e-01, 2.65797027e-01, 6.90782993e-01, 3.06694261e-01, 2.96107735e+00, 1.80221442e+03, 1.35153060e+03, 1.35153060e+03, 1.01355029e+03, 4.12790323e+01, 8.11518533e+01, 1.23730406e-29
3.42823149e-01, 1.28018820e-01, 7.44699703e-01, 2.71645804e-01, 6.84934217e-01, 3.14520701e-01, 2.95325091e+00, 1.86117961e+03, 1.38601990e+03, 1.38601990e+03, 1.03216861e+03, 4.13489414e+01, 8.15930324e+01, 1.25079375e-29
3.52447300e-01, 1.31120351e-01, 7.39400345e-01, 2.77583634e-01, 6.78996386e-01, 3.22522670e-01, 2.94524894e+00, 1.92220999e+03, 1.42128273e+03, 1.42128273e+03, 1.05089694e+03, 4.14190041e+01, 8.20505285e+01, 1.26485959e-29
3.62341632e-01, 1.34286029e-01, 7.34030273e-01, 2.83609953e-01, 6.72970068e-01, 3.30702697e-01, 2.93706891e+00, 1.98538162e+03, 1.45733021e+03, 1.45733021e+03, 1.06972449e+03, 4.14892200e+01, 8.25250028e+01, 1.27953052e-29
3.72513730e-01, 1.37516698e-01, 7.28590161e-01, 2.89724085e-01, 6.66855935e-01, 3.39063261e-01, 2.92870835e+00, 2.05077335e+03, 1.49417328e+03, 1.49417328e+03, 1.08863995e+03, 4.15595883e+01, 8.30171443e+01, 1.29483710e-29
3.82971391e-01, 1.40813196e-01, 7.23080757e-01, 2.95925246e-01, 6.60654774e-01, 3.47606790e-01, 2.92016482e+00, 2.11846688e+03, 1.53182264e+03, 1.53182264e+03, 1.10763147e+03, 4.16301084e+01, 8.35276717e+01, 1.31081169e-29
3.93722633e-01, 1.44176353e-01, 7.17502878e-01, 3.02212534e-01, 6.54367486e-01, 3.56335649e-01, 2.91143596e+00, 2.18854690e+03, 1.57028870e+03, 1.57028870e+03, 1.12668666e+03, 4.17007793e+01, 8.40573340e+01, 1.32748853e-29
4.04775697e-01, 1.47606985e-01, 7.11857418e-01, 3.08584933e-01, 6.47995088e-01, 3.65252137e-01, 2.90251947e+00, 2.26110111e+03, 1.60958160e+03, 1.60958160e+03, 1.14579260e+03, 4.17715999e+01, 8.46069121e+01, 1.34490387e-29
4.16139055e-01, 1.51105900e-01, 7.06145344e-01, 3.15041302e-01, 6.41538719e-01, 3.74358480e-01, 2.89341313e+00, 2.33622038e+03, 1.64971114e+03, 1.64971114e+03, 1.16493584e+03, 4.18425690e+01, 8.51772198e+01, 1.36309610e-29
4.27821420e-01, 1.54673893e-01, 7.00367697e-01, 3.21580380e-01, 6.34999641e-01, 3.83656823e-01, 2.88411479e+00, 2.41399881e+03, 1.69068679e+03, 1.69068679e+03, 1.18410241e+03, 4.19136853e+01, 8.57691056e+01, 1.38210589e-29
4.39831747e-01, 1.58311745e-01, 6.94525595e-01, 3.28200779e-01, 6.28379241e-01, 3.93149225e-01, 2.87462238e+00, 2.49453385e+03, 1.73251761e+03, 1.73251761e+03, 1.20327782e+03, 4.19849470e+01, 8.63834537e+01, 1.40197633e-29
4.52179242e-01, 1.62020224e-01, 6.88620228e-01, 3.34900985e-01, 6.21679036e-01, 4.02837650e-01, 2.86493396e+00, 2.57792638e+03, 1.77521225e+03, 1.77521225e+03, 1.22244706e+03, 4.20563526e+01, 8.70211854e+01, 1.42275311e-29
4.64873371e-01, 1.65800084e-01, 6.82652863e-01, 3.41679351e-01, 6.14900669e-01, 4.12723959e-01, 2.85504765e+00, 2.66428081e+03, 1.81877892e+03, 1.81877892e+03, 1.24159464e+03, 4.21279000e+01, 8.76832610e+01, 1.44448468e-29
4.77923865e-01, 1.69652062e-01, 6.76624841e-01, 3.48534103e-01, 6.08045918e-01, 4.22809906e-01, 2.84496170e+00, 2.75370522e+03, 1.86322536e+03, 1.86322536e+03, 1.26070456e+03, 4.21995872e+01, 8.83706809e+01, 1.46722243e-29
4.91340729e-01, 1.73576879e-01, 6.70537578e-01, 3.55463329e-01, 6.01116691e-01, 4.33097128e-01, 2.83467448e+00, 2.84631141e+03, 1.90855876e+03, 1.90855876e+03, 1.27976037e+03, 4.22714121e+01, 8.90844874e+01, 1.49102088e-29
5.05134247e-01, 1.77575238e-01, 6.64392563e-01, 3.62464989e-01, 5.94115032e-01, 4.43587135e-01, 2.82418447e+00, 2.94221505e+03, 1.95478580e+03, 1.95478580e+03, 1.29874515e+03, 4.23433721e+01, 8.98257662e+01, 1.51593791e-29
5.19314994e-01, 1.81647824e-01, 6.58191359e-01, 3.69536904e-01, 5.87043117e-01, 4.54281310e-01, 2.81349030e+00, 3.04153575e+03, 2.00191255e+03, 2.00191255e+03, 1.31764154e+03, 4.24154646e+01, 9.05956482e+01, 1.54203499e-29
5.33893840e-01, 1.85795303e-01, 6.51935600e-01, 3.76676764e-01, 5.79903257e-01, 4.65180893e-01, 2.80259072e+00, 3.14439722e+03, 2.04994449e+03, 2.04994449e+03, 1.33643179e+03, 4.24876870e+01, 9.13953113e+01, 1.56937737e-29
5.48881961e-01, 1.90018322e-01, 6.45626991e-01, 3.83882123e-01, 5.72697897e-01, 4.76286978e-01, 2.79148463e+00, 3.25092733e+03, 2.09888643e+03, 2.09888643e+03, 1.35509773e+03, 4.25600363e+01, 9.22259819e+01, 1.59803442e-29
5.64290847e-01, 1.94317504e-01, 6.39267309e-01, 3.91150403e-01, 5.65429617e-01, 4.87600505e-01, 2.78017111e+00, 3.36125826e+03, 2.14874252e+03, 2.14874252e+03, 1.37362085e+03, 4.26325094e+01, 9.30889370e+01, 1.62807983e-29
5.80132310e-01, 1.98693454e-01, 6.32858396e-01, 3.98478893e-01, 5.58101128e-01, 4.99122251e-01, 2.76864936e+00, 3.47552660e+03, 2.19951619e+03, 2.19951619e+03, 1.39198229e+03, 4.27051031e+01, 9.39855063e+01, 1.65959197e-29
5.96418495e-01, 2.03146750e-01, 6.26402164e-01, 4.05864750e-01, 5.50715271e-01, 5.10852824e-01, 2.75691879e+00, 3.59387345e+03, 2.25121011e+03, 2.25121011e+03, 1.41016288e+03, 4.27778139e+01, 9.49170736e+01, 1.69265416e-29
6.13161884e-01, 2.07677952e-01, 6.19900588e-01, 4.13305004e-01, 5.43275017e-01, 5.22792657e-01, 2.74497895e+00, 3.71644460e+03, 2.30382619e+03, 2.30382619e+03, 1.42814321e+03, 4.28506383e+01, 9.58850794e+01, 1.72735507e-29
6.30375315e-01, 2.12287591e-01, 6.13355704e-01, 4.20796558e-01, 5.35783462e-01, 5.34941998e-01, 2.73282961e+00, 3.84339056e+03, 2.35736552e+03, 2.35736552e+03, 1.44590359e+03, 4.29235726e+01, 9.68910226e+01, 1.76378901e-29
6.48071983e-01, 2.16976176e-01, 6.06769614e-01, 4.28336193e-01, 5.28243827e-01, 5.47300906e-01, 2.72047070e+00, 3.97486676e+03, 2.41182837e+03, 2.41182837e+03, 1.46342417e+03, 4.29966129e+01, 9.79364630e+01, 1.80205642e-29
6.66265452e-01, 2.21744190e-01, 6.00144472e-01, 4.35920570e-01, 5.20659451e-01, 5.59869245e-01, 2.70790237e+00, 4.11103366e+03, 2.46721413e+03, 2.46721413e+03, 1.48068492e+03, 4.30697552e+01, 9.90230232e+01, 1.84226422e-29
6.84969672e-01, 2.26592088e-01, 5.93482492e-01, 4.43546234e-01, 5.13033787e-01, 5.72646674e-01, 2.69512494e+00, 4.25205685e+03, 2.52352130e+03, 2.52352130e+03, 1.49766571e+03, 4.31429953e+01, 1.00152391e+02, 1.88452629e-29
7.04198979e-01, 2.31520301e-01, 5.86785940e-01, 4.51209621e-01, 5.05370400e-01, 5.85632647e-01, 2.68213896e+00, 4.39810721e+03, 2.58074748e+03, 2.58074748e+03, 1.51434633e+03, 4.32163291e+01, 1.01326323e+02, 1.92896399e-29
7.23968114e-01, 2.36529229e-01, 5.80057132e-01, 4.58907061e-01, 4.97672960e-01, 5.98826405e-01, 2.66894521e+00, 4.54936103e+03, 2.63888931e+03, 2.63888931e+03, 1.53070656e+03, 4.32897520e+01, 1.02546644e+02, 1.97570665e-29
7.44292233e-01, 2.41619247e-01, 5.73298431e-01, 4.66634785e-01, 4.89945236e-01, 6.12226970e-01, 2.65554464e+00, 4.70600014e+03, 2.69794250e+03, 2.69794250e+03, 1.54672620e+03, 4.33632597e+01, 1.03815254e+02, 2.02489214e-29
7.65186915e-01, 2.46790700e-01, 5.66512244e-01, 4.74388930e-01, 4.82191090e-01, 6.25833144e-01, 2.64193847e+00, 4.86821210e+03, 2.75790176e+03, 2.75790176e+03, 1.56238511e+03, 4.34368475e+01, 1.05134125e+02, 2.07666750e-29
7.86668179e-01, 2.52043903e-01, 5.59701019e-01, 4.82165548e-01, 4.74414472e-01, 6.39643505e-01, 2.62812811e+00, 5.03619026e+03, 2.81876082e+03, 2.81876082e+03, 1.57766330e+03, 4.35105106e+01, 1.06505312e+02, 2.13118960e-29
8.08752491e-01, 2.57379142e-01, 5.52867241e-01, 4.89960611e-01, 4.66619410e-01, 6.53656403e-01, 2.61411521e+00, 5.21013401e+03, 2.88051242e+03, 2.88051242e+03, 1.59254095e+03, 4.35842445e+01, 1.07930945e+02, 2.18862580e-29
8.31456781e-01, 2.62796674e-01, 5.46013431e-01, 4.97770018e-01, 4.58810002e-01, 6.67869956e-01, 2.59990165e+00, 5.39024883e+03, 2.94314826e+03, 2.94314826e+03, 1.60699848e+03, 4.36580441e+01, 1.09413243e+02, 2.24915475e-29
8.54798453e-01, 2.68296725e-01, 5.39142136e-01, 5.05589609e-01, 4.50990411e-01, 6.82282054e-01, 2.58548956e+00, 5.57674653e+03, 3.00665904e+03, 3.00665904e+03, 1.62101657e+03, 4.37319045e+01, 1.10954510e+02, 2.31296721e-29
8.78795401e-01, 2.73879488e-01, 5.32255933e-01, 5.13415166e-01, 4.43164855e-01, 6.96890354e-01, 2.57088126e+00, 5.76984536e+03, 3.07103443e+03, 3.07103443e+03, 1.63457630e+03, 4.38058209e+01, 1.12557141e+02, 2.38026690e-29
9.03466021e-01, 2.79545129e-01, 5.25357421e-01, 5.21242425e-01, 4.35337595e-01, 7.11692279e-01, 2.55607933e+00, 5.96977021e+03, 3.13626308e+03, 3.13626308e+03, 1.64765909e+03, 4.38797881e+01, 1.14223622e+02, 2.45127146e-29
9.28829225e-01, 2.85293778e-01, 5.18449216e-01, 5.29067090e-01, 4.27512931e-01, 7.26685022e-01, 2.54108659e+00, 6.17675277e+03, 3.20233263e+03, 3.20233263e+03, 1.66024684e+03, 4.39538011e+01, 1.15956539e+02, 2.52621347e-29
9.54904456e-01, 2.91125536e-01, 5.11533951e-01, 5.36884832e-01, 4.19695188e-01, 7.41865548e-01, 2.52590606e+00, 6.39103170e+03, 3.26922969e+03, 3.26922969e+03, 1.67232198e+03, 4.40278549e+01, 1.17758578e+02, 2.60534152e-29
9.81711702e-01, 2.97040474e-01, 5.04614268e-01, 5.44691312e-01, 4.11888709e-01, 7.57230591e-01, 2.51054102e+00, 6.61285282e+03, 3.33693988e+03, 3.33693988e+03, 1.68386748e+03, 4.41019443e+01, 1.19632528e+02, 2.68892145e-29
1.00927151e+00, 3.03038627e-01, 4.97692817e-01, 5.52482178e-01, 4.04097842e-01, 7.72776664e-01, 2.49499495e+00, 6.84246931e+03, 3.40544783e+03, 3.40544783e+03, 1.69486692e+03, 4.41760643e+01, 1.21581287e+02, 2.77723755e-29
1.03760502e+00, 3.09120002e-01, 4.90772250e-01, 5.60253087e-01, 3.96326934e-01, 7.88500057e-01, 2.47927155e+00, 7.08014192e+03, 3.47473718e+03, 3.47473718e+03, 1.70530458e+03, 4.42502098e+01, 1.23607866e+02, 2.87059398e-29
1.06673394e+00, 3.15284571e-01, 4.83855218e-01, 5.67999705e-01, 3.88580315e-01, 8.04396846e-01, 2.46337476e+00, 7.32613913e+03, 3.54479065e+03, 3.54479065e+03, 1.71516545e+03, 4.43243758e+01, 1.25715391e+02, 2.96931623e-29
1.09668060e+00, 3.21532276e-01, 4.76944367e-01, 5.75717725e-01, 3.80862295e-01, 8.20462895e-01, 2.44730872e+00, 7.58073741e+03, 3.61559000e+03, 3.61559000e+03, 1.72443528e+03, 4.43985573e+01, 1.27907109e+02, 3.07375268e-29
1.12746796e+00, 3.27863028e-01, 4.70042332e-01, 5.83402874e-01, 3.73177146e-01, 8.36693865e-01, 2.43107775e+00, 7.84422143e+03, 3.68711613e+03, 3.68711613e+03, 1.73310066e+03, 4.44727492e+01, 1.30186395e+02, 3.18427639e-29
1.15911962e+00, 3.34276704e-01, 4.63151736e-01, 5.91050924e-01, 3.65529097e-01, 8.53085220e-01, 2.41468639e+00, 8.11688426e+03, 3.75934904e+03, 3.75934904e+03, 1.74114903e+03, 4.45469468e+01, 1.32556752e+02, 3.30128685e-29
1.19165984e+00, 3.40773150e-01, 4.56275185e-01, 5.98657700e-01, 3.57922321e-01, 8.69632234e-01, 2.39813938e+00, 8.39902765e+03, 3.83226789e+03, 3.83226789e+03, 1.74856874e+03, 4.46211451e+01, 1.35021820e+02, 3.42521208e-29
1.22511358e+00, 3.47352184e-01, 4.49415262e-01, 6.06219094e-01, 3.50360927e-01, 8.86329999e-01, 2.38144161e+00, 8.69096227e+03, 3.90585108e+03, 3.90585108e+03, 1.75534909e+03, 4.46953393e+01, 1.37585378e+02, 3.55651067e-29
1.25950646e+00, 3.54013588e-01, 4.42574525e-01, 6.13731071e-01, 3.42848950e-01, 9.03173438e-01, 2.36459817e+00, 8.99300794e+03, 3.98007622e+03, 3.98007622e+03, 1.76148034e+03, 4.47695249e+01, 1.40251354e+02, 3.69567418e-29
1.29486487e+00, 3.60757118e-01, 4.35755505e-01, 6.21189681e-01, 3.35390339e-01, 9.20157307e-01, 2.34761430e+00, 9.30549391e+03, 4.05492019e+03, 4.05492019e+03, 1.76695380e+03, 4.48436971e+01, 1.43023825e+02, 3.84322962e-29
1.33121590e+00, 3.67582497e-01, 4.28960698e-01, 6.28591067e-01, 3.27988953e-01, 9.37276212e-01, 2.33049540e+00, 9.62875915e+03, 4.13035924e+03, 4.13035924e+03, 1.77176178e+03, 4.49178516e+01, 1.45907031e+02, 3.99974212e-29
1.36858742e+00, 3.74489419e-01, 4.22192565e-01, 6.35931473e-01, 3.20648547e-01, 9.54524616e-01, 2.31324699e+00, 9.96315264e+03, 4.20636897e+03, 4.20636897e+03, 1.77589770e+03, 4.49919839e+01, 1.48905371e+02, 4.16581787e-29
1.40700809e+00, 3.81477549e-01, 4.15453528e-01, 6.43207254e-01, 3.13372766e-01, 9.71896851e-01, 2.29587476e+00, 1.03090336e+04, 4.28292439e+03, 4.28292439e+03, 1.77935604e+03, 4.50660898e+01, 1.52023420e+02, 4.34210728e-29
1.44650734e+00, 3.88546523e-01, 4.08745964e-01, 6.50414881e-01, 3.06165139e-01, 9.89387129e-01, 2.27838448e+00, 1.06667720e+04, 4.35999999e+03, 4.35999999e+03, 1.78213240e+03, 4.51401651e+01, 1.55265928e+02, 4.52930830e-29
1.48711546e+00, 3.95695948e-01, 4.02072206e-01, 6.57550952e-01, 2.99029069e-01, 1.00698955e+00, 2.26078206e+00, 1.10367485e+04, 4.43756980e+03, 4.43756980e+03, 1.78422348e+03, 4.52142057e+01, 1.58637835e+02, 4.72817019e-29
1.52886359e+00, 4.02925403e-01, 3.95434536e-01, 6.64612194e-01, 2.91967826e-01, 1.02469813e+00, 2.24307348e+00, 1.14193551e+04, 4.51560739e+03, 4.51560739e+03, 1.78562711e+03, 4.52882079e+01, 1.62144269e+02, 4.93949737e-29
1.57178372e+00, 4.10234442e-01, 3.88835186e-01, 6.71595476e-01, 2.84984545e-01, 1.04250678e+00, 2.22526483e+00, 1.18149956e+04, 4.59408600e+03, 4.59408600e+03, 1.78634228e+03, 4.53621678e+01, 1.65790563e+02, 5.16415377e-29
1.61590875e+00, 4.17622591e-01, 3.82276331e-01, 6.78497805e-01, 2.78082215e-01, 1.06040936e+00, 2.20736225e+00, 1.22240854e+04, 4.67297850e+03, 4.67297850e+03, 1.78636908e+03, 4.54360819e+01, 1.69582259e+02, 5.40306739e-29
1.66127252e+00, 4.25089350e-01, 3.75760089e-01, 6.85316341e-01, 2.71263680e-01, 1.07839965e+00, 2.18937196e+00, 1.26470524e+04, 4.75225754e+03, 4.75225754e+03, 1.78570872e+03, 4.55099466e+01, 1.73525117e+02, 5.65723533e-29
1.70790980e+00, 4.32634194e-01, 3.69288519e-01, 6.92048393e-01, 2.64531627e-01, 1.09647139e+00, 2.17130022e+00, 1.30843372e+04, 4.83189552e+03, 4.83189552e+03, 1.78436354e+03, 4.55837586e+01, 1.77625126e+02, 5.92772914e-29
1.75585633e+00, 4.40256573e-01, 3.62863618e-01, 6.98691428e-01, 2.57888592e-01, 1.11461829e+00, 2.15315332e+00, 1.35363935e+04, 4.91186471e+03, 4.91186471e+03, 1.78233700e+03, 4.56575148e+01, 1.81888511e+02, 6.21570063e-29
1.80514888e+00, 4.47955916e-01, 3.56487318e-01, 7.05243072e-01, 2.51336949e-01, 1.13283403e+00, 2.13493759e+00, 1.40036882e+04, 4.99213725e+03, 4.99213725e+03, 1.77963362e+03, 4.57312122e+01, 1.86321746e+02, 6.52238820e-29
1.85582523e+00, 4.55731626e-01, 3.50161484e-01, 7.11701111e-01, 2.44878910e-01, 1.15111227e+00, 2.11665934e+00, 1.44867024e+04, 5.07268522e+03, 5.07268522e+03, 1.77625899e+03, 4.58048477e+01, 1.90931562e+02, 6.84912359e-29
1.90792422e+00, 4.63583085e-01, 3.43887915e-01, 7.18063495e-01, 2.38516525e-01, 1.16944668e+00, 2.09832493e+00, 1.49859314e+04, 5.15348072e+03, 5.15348072e+03, 1.77221974e+03, 4.58784187e+01, 1.95724959e+02, 7.19733926e-29
1.96148581e+00, 4.71509656e-01, 3.37668341e-01, 7.24328339e-01, 2.32251682e-01, 1.18783093e+00, 2.07994068e+00, 1.55018852e+04, 5.23449587e+03, 5.23449587e+03, 1.76752354e+03, 4.59519226e+01, 2.00709218e+02, 7.56857629e-29
2.01655104e+00, 4.79510678e-01, 3.31504419e-01, 7.30493920e-01, 2.26086101e-01, 1.20625872e+00, 2.06151289e+00, 1.60350891e+04, 5.31570289e+03, 5.31570289e+03, 1.76217900e+03, 4.60253569e+01, 2.05891914e+02, 7.96449301e-29
2.07316213e+00, 4.87585472e-01, 3.25397736e-01, 7.36558682e-01, 2.20021338e-01, 1.22472378e+00, 2.04304783e+00, 1.65860838e+04, 5.39707413e+03, 5.39707413e+03, 1.75619571e+03, 4.60987193e+01, 2.11280925e+02, 8.38687425e-29
2.13136247e+00, 4.95733342e-01, 3.19349807e-01, 7.42521232e-01, 2.14058789e-01, 1.24321988e+00, 2.02455173e+00, 1.71554265e+04, 5.47858214e+03, 5.47858214e+03, 1.74958415e+03, 4.61720076e+01, 2.16884447e+02, 8.83764138e-29
2.19119669e+00, 5.03953573e-01, 3.13362070e-01, 7.48380339e-01, 2.08199682e-01, 1.26174082e+00, 2.00603079e+00, 1.77436907e+04, 5.56019966e+03, 5.56019966e+03, 1.74235568e+03, 4.62452198e+01, 2.22711012e+02, 9.31886319e-29
2.25271064e+00, 5.12245431e-01, 3.07435893e-01, 7.54134932e-01, 2.02445088e-01, 1.28028050e+00, 1.98749111e+00, 1.83514673e+04, 5.64189974e+03, 5.64189974e+03, 1.73452248e+03, 4.63183540e+01, 2.28769493e+02, 9.83276760e-29
2.31595149e+00, 5.20608169e-01, 3.01572566e-01, 7.59784101e-01, 1.96795920e-01, 1.29883286e+00, 1.96893875e+00, 1.89793646e+04, 5.72365568e+03, 5.72365568e+03, 1.72609753e+03, 4.63914083e+01, 2.35069129e+02, 1.03817544e-28
2.38096772e+00, 5.29041024e-01, 2.95773306e-01, 7.65327088e-01, 1.91252932e-01, 1.31739192e+00, 1.95037969e+00, 1.96280092e+04, 5.80544117e+03, 5.80544117e+03, 1.71709453e+03, 4.64643813e+01, 2.41619533e+02, 1.09684089e-28
2.44780916e+00, 5.37543219e-01, 2.90039255e-01, 7.70763292e-01, 1.85816729e-01, 1.33595180e+00, 1.93181981e+00, 2.02980463e+04, 5.88723024e+03, 5.88723024e+03, 1.70752787e+03, 4.65372712e+01, 2.48430711e+02, 1.15955171e-28
2.51652705e+00, 5.46113963e-01, 2.84371479e-01, 7.76092256e-01, 1.80487765e-01, 1.35450669e+00, 1.91326492e+00, 2.09901406e+04, 5.96899734e+03, 5.96899734e+03, 1.69741260e+03, 4.66100767e+01, 2.55513082e+02, 1.22660812e-28
2.58717408e+00, 5.54752453e-01, 2.78770971e-01, 7.81313671e-01, 1.75266349e-01, 1.37305089e+00, 1.89472072e+00, 2.17049764e+04, 6.05071735e+03, 6.05071735e+03, 1.68676435e+03, 4.66827966e+01, 2.62877490e+02, 1.29833377e-28
2.65980440e+00, 5.63457874e-01, 2.73238647e-01, 7.86427370e-01, 1.70152651e-01, 1.39157881e+00, 1.87619280e+00, 2.24432586e+04, 6.13236561e+03, 6.13236561e+03, 1.67559928e+03, 4.67554296e+01, 2.70535227e+02, 1.37507758e-28
2.73447368e+00, 5.72229403e-01, 2.67775351e-01, 7.91433318e-01, 1.65146702e-01, 1.41008497e+00, 1.85768664e+00, 2.32057130e+04, 6.21391795e+03, 6.21391795e+03, 1.66393406e+03, 4.68279746e+01, 2.78498049e+02, 1.45721579e-28
2.81123917e+00, 5.81066203e-01, 2.62381854e-01, 7.96331616e-01, 1.60248404e-01, 1.42856399e+00, 1.83920762e+00, 2.39930872e+04, 6.29535071e+03, 6.29535071e+03, 1.65178579e+03, 4.69004307e+01, 2.86778199e+02, 1.54515418e-28
2.89015972e+00, 5.89967432e-01, 2.57058854e-01, 8.01122489e-01, 1.55457531e-01, 1.44701062e+00, 1.82076099e+00, 2.48061510e+04, 6.37664075e+03, 6.37664075e+03, 1.63917197e+03, 4.69727969e+01, 2.95388426e+02, 1.63933044e-28
2.97129582e+00, 5.98932239e-01, 2.51806978e-01, 8.05806284e-01, 1.50773736e-01, 1.46541974e+00, 1.80235187e+00, 2.56456971e+04, 6.45776550e+03, 6.45776550e+03, 1.62611042e+03, 4.70450725e+01, 3.04342007e+02, 1.74021679e-28
3.05470967e+00, 6.07959763e-01, 2.46626782e-01, 8.10383465e-01, 1.46196556e-01, 1.48378636e+00, 1.78398525e+00, 2.65125420e+04, 6.53870293e+03, 6.53870293e+03, 1.61261926e+03, 4.71172568e+01, 3.13652770e+02, 1.84832275e-28
3.14046522e+00, 6.17049141e-01, 2.41518754e-01, 8.14854604e-01, 1.41725416e-01, 1.50210561e+00, 1.76566600e+00, 2.74075263e+04, 6.61943160e+03, 6.61943160e+03, 1.59871687e+03, 4.71893492e+01, 3.23335119e+02, 1.96419821e-28
3.22862820e+00, 6.26199502e-01, 2.36483311e-01, 8.19220382e-01, 1.37359639e-01, 1.52037275e+00, 1.74739886e+00, 2.83315158e+04, 6.69993066e+03, 6.69993066e+03, 1.58442179e+03, 4.72613491e+01, 3.33404056e+02, 2.08843668e-28
3.31926620e+00, 6.35409971e-01, 2.31520808e-01, 8.23481576e-01, 1.33098444e-01, 1.53858319e+00, 1.72918842e+00, 2.92854017e+04, 6.78017986e+03, 6.78017986e+03, 1.56975272e+03, 4.73332559e+01, 3.43875209e+02, 2.22167889e-28
3.41244871e+00, 6.44679670e-01, 2.26631530e-01, 8.27639060e-01, 1.28940961e-01, 1.55673247e+00, 1.71103914e+00, 3.02701022e+04, 6.86015956e+03, 6.86015956e+03, 1.55472845e+03, 4.74050694e+01, 3.54764857e+02, 2.36461662e-28
3.50824714e+00, 6.54007716e-01, 2.21815701e-01, 8.31693793e-01, 1.24886227e-01, 1.57481628e+00, 1.69295533e+00, 3.12865622e+04, 6.93985072e+03, 6.93985072e+03, 1.53936785e+03, 4.74767892e+01, 3.66089960e+02, 2.51799689e-28
3.60673495e+00, 6.63393226e-01, 2.17073483e-01, 8.35646820e-01, 1.20933200e-01, 1.59283044e+00, 1.67494117e+00, 3.23357549e+04, 7.01923494e+03, 7.01923494e+03, 1.52368978e+03, 4.75484150e+01, 3.77868185e+02, 2.68262650e-28
3.70798763e+00, 6.72835313e-01, 2.12404976e-01, 8.39499262e-01, 1.17080758e-01, 1.61077091e+00, 1.65700070e+00, 3.34186824e+04, 7.09829444e+03, 7.09829444e+03, 1.50771306e+03, 4.76199466e+01, 3.90117942e+02, 2.85937690e-28
