 --- Cosmological Parameters --- 
	 H0: 2.2027e-18 (1/s) = 67.9700 (km/s/Mpc) 
	 OmegaM: 3.0690e-01 
	 OmegaR: 0.0000e+00 
	 OmegaL: 6.9310e-01 
	 OmegaK: 0.0000e+00 
		 w0: -1.0000e+00 
		 wa: 0.0000e+00 
	 rho_crit: 8.6799e-30 (g/cm^3) 
z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, H0*t_conf_age, d_L, d_LOS, d_trans, d_ang, d_mod, H(z), rho_c(z) 
1.02334021e-03, 4.44203760e-04, 9.98977706e-01, 1.02257603e-03, 9.56954917e-01, 1.02309912e-03, 3.27366214e+00, 4.51715867e+00, 4.51254081e+00, 4.51254081e+00, 4.50792767e+00, 2.82743267e+01, 6.80020455e+01, 8.68807392e-30
1.05206867e-03, 4.56667438e-04, 9.98949037e-01, 1.05126099e-03, 9.56926232e-01, 1.05181385e-03, 3.27363342e+00, 4.64407243e+00, 4.63919168e+00, 4.63919168e+00, 4.63431606e+00, 2.83344949e+01, 6.80029459e+01, 8.68830398e-30
1.08160363e-03, 4.69480638e-04, 9.98919565e-01, 1.08074998e-03, 9.56896743e-01, 1.08133430e-03, 3.27360390e+00, 4.77455490e+00, 4.76939630e+00, 4.76939630e+00, 4.76424328e+00, 2.83946645e+01, 6.80038715e+01, 8.68854051e-30
1.11196773e-03, 4.82653152e-04, 9.98889267e-01, 1.11106549e-03, 9.56866428e-01, 1.11168306e-03, 3.27357355e+00, 4.90870660e+00, 4.90325434e+00, 4.90325434e+00, 4.89780813e+00, 2.84548354e+01, 6.80048232e+01, 8.68878370e-30
1.14318425e-03, 4.96195044e-04, 9.98858121e-01, 1.14223066e-03, 9.56835263e-01, 1.14288337e-03, 3.27354235e+00, 5.04663089e+00, 5.04086825e+00, 5.04086825e+00, 5.03511219e+00, 2.85150077e+01, 6.80058017e+01, 8.68903373e-30
1.17527712e-03, 5.10116661e-04, 9.98826103e-01, 1.17426926e-03, 9.56803224e-01, 1.17495911e-03, 3.27351028e+00, 5.18843405e+00, 5.18234336e+00, 5.18234336e+00, 5.17625982e+00, 2.85751815e+01, 6.80068077e+01, 8.68929080e-30
1.20827094e-03, 5.24428638e-04, 9.98793187e-01, 1.20720571e-03, 9.56770287e-01, 1.20793481e-03, 3.27347730e+00, 5.33422536e+00, 5.32778795e+00, 5.32778795e+00, 5.32135831e+00, 2.86353568e+01, 6.80078419e+01, 8.68955510e-30
1.24219100e-03, 5.39141905e-04, 9.98759350e-01, 1.24106515e-03, 9.56736428e-01, 1.24183574e-03, 3.27344340e+00, 5.48411721e+00, 5.47731334e+00, 5.47731334e+00, 5.47051791e+00, 2.86955336e+01, 6.80089053e+01, 8.68982684e-30
1.27706330e-03, 5.54267703e-04, 9.98724566e-01, 1.27587338e-03, 9.56701620e-01, 1.27668781e-03, 3.27340855e+00, 5.63822513e+00, 5.63103395e+00, 5.63103395e+00, 5.62385193e+00, 2.87557121e+01, 6.80099986e+01, 8.69010623e-30
1.31291459e-03, 5.69817580e-04, 9.98688807e-01, 1.31165694e-03, 9.56665836e-01, 1.31251771e-03, 3.27337272e+00, 5.79666796e+00, 5.78906741e+00, 5.78906741e+00, 5.78147683e+00, 2.88158921e+01, 6.80111226e+01, 8.69039348e-30
1.34977233e-03, 5.85803413e-04, 9.98652047e-01, 1.34844311e-03, 9.56629050e-01, 1.34935286e-03, 3.27333588e+00, 5.95956788e+00, 5.95153466e+00, 5.95153466e+00, 5.94351227e+00, 2.88760739e+01, 6.80122782e+01, 8.69068882e-30
1.38766479e-03, 6.02237406e-04, 9.98614258e-01, 1.38625993e-03, 9.56591233e-01, 1.38722144e-03, 3.27329801e+00, 6.12705052e+00, 6.11856001e+00, 6.11856001e+00, 6.11008127e+00, 2.89362573e+01, 6.80134664e+01, 8.69099247e-30
1.42662102e-03, 6.19132106e-04, 9.98575411e-01, 1.42513620e-03, 9.56552357e-01, 1.42615241e-03, 3.27325908e+00, 6.29924510e+00, 6.29027126e+00, 6.29027126e+00, 6.28131022e+00, 2.89964425e+01, 6.80146880e+01, 8.69130466e-30
1.46667087e-03, 6.36500410e-04, 9.98535477e-01, 1.46510155e-03, 9.56512392e-01, 1.46617558e-03, 3.27321906e+00, 6.47628445e+00, 6.46679979e+00, 6.46679979e+00, 6.45732901e+00, 2.90566296e+01, 6.80159439e+01, 8.69162565e-30
1.50784505e-03, 6.54355573e-04, 9.98494425e-01, 1.50618643e-03, 9.56471307e-01, 1.50732156e-03, 3.27317791e+00, 6.65830521e+00, 6.64828064e+00, 6.64828064e+00, 6.63827115e+00, 2.91168185e+01, 6.80172352e+01, 8.69195568e-30
1.55017512e-03, 6.72711224e-04, 9.98452224e-01, 1.54842211e-03, 9.56429071e-01, 1.54962182e-03, 3.27313561e+00, 6.84544787e+00, 6.83485265e+00, 6.83485265e+00, 6.82427383e+00, 2.91770093e+01, 6.80185628e+01, 8.69229500e-30
1.59369353e-03, 6.91581368e-04, 9.98408842e-01, 1.59184077e-03, 9.56385652e-01, 1.59310873e-03, 3.27309213e+00, 7.03785688e+00, 7.02665854e+00, 7.02665854e+00, 7.01547802e+00, 2.92372022e+01, 6.80199278e+01, 8.69264387e-30
1.63843365e-03, 7.10980403e-04, 9.98364246e-01, 1.63647545e-03, 9.56341018e-01, 1.63781554e-03, 3.27304742e+00, 7.23568082e+00, 7.22384503e+00, 7.22384503e+00, 7.21202860e+00, 2.92973970e+01, 6.80213312e+01, 8.69300257e-30
1.68442976e-03, 7.30923128e-04, 9.98318403e-01, 1.68236013e-03, 9.56295133e-01, 1.68377646e-03, 3.27300146e+00, 7.43907246e+00, 7.42656294e+00, 7.42656294e+00, 7.41407445e+00, 2.93575939e+01, 6.80227741e+01, 8.69337138e-30
1.73171713e-03, 7.51424755e-04, 9.98271277e-01, 1.72952973e-03, 9.56247963e-01, 1.73102663e-03, 3.27295421e+00, 7.64818891e+00, 7.63496731e+00, 7.63496731e+00, 7.62176856e+00, 2.94177930e+01, 6.80242576e+01, 8.69375057e-30
1.78033202e-03, 7.72500920e-04, 9.98222832e-01, 1.77802014e-03, 9.56199473e-01, 1.77960219e-03, 3.27290563e+00, 7.86319173e+00, 7.84921752e+00, 7.84921752e+00, 7.83526814e+00, 2.94779943e+01, 6.80257829e+01, 8.69414044e-30
1.83031168e-03, 7.94167695e-04, 9.98173032e-01, 1.82786825e-03, 9.56149625e-01, 1.82954029e-03, 3.27285570e+00, 8.08424708e+00, 8.06947742e+00, 8.06947742e+00, 8.05473475e+00, 2.95381979e+01, 6.80273511e+01, 8.69454130e-30
1.88169442e-03, 8.16441599e-04, 9.98121840e-01, 1.87911196e-03, 9.56098381e-01, 1.88087911e-03, 3.27280436e+00, 8.31152581e+00, 8.29591543e+00, 8.29591543e+00, 8.28033438e+00, 2.95984038e+01, 6.80289635e+01, 8.69495346e-30
1.93451965e-03, 8.39339613e-04, 9.98069215e-01, 1.93179025e-03, 9.56045703e-01, 1.93365791e-03, 3.27275158e+00, 8.54520364e+00, 8.52870470e+00, 8.52870470e+00, 8.51223761e+00, 2.96586121e+01, 6.80306212e+01, 8.69537723e-30
1.98882786e-03, 8.62879189e-04, 9.98015120e-01, 1.98594315e-03, 9.55991550e-01, 1.98791704e-03, 3.27269732e+00, 8.78546128e+00, 8.76802319e+00, 8.76802319e+00, 8.75061971e+00, 2.97188228e+01, 6.80323257e+01, 8.69581294e-30
2.04466067e-03, 8.87078267e-04, 9.97959511e-01, 2.04161182e-03, 9.55935881e-01, 2.04369798e-03, 3.27264154e+00, 9.03248456e+00, 9.01405388e+00, 9.01405388e+00, 8.99566080e+00, 2.97790361e+01, 6.80340781e+01, 8.69626093e-30
2.10206088e-03, 9.11955285e-04, 9.97902349e-01, 2.09883856e-03, 9.55878655e-01, 2.10104338e-03, 3.27258419e+00, 9.28646459e+00, 9.26698483e+00, 9.26698483e+00, 9.24754592e+00, 2.98392520e+01, 6.80358799e+01, 8.69672156e-30
2.16107251e-03, 9.37529196e-04, 9.97843588e-01, 2.15766685e-03, 9.55819826e-01, 2.15999706e-03, 3.27252524e+00, 9.54759794e+00, 9.52700938e+00, 9.52700938e+00, 9.50646522e+00, 2.98994706e+01, 6.80377324e+01, 8.69719516e-30
2.22174078e-03, 9.63819479e-04, 9.97783184e-01, 2.21814135e-03, 9.55759352e-01, 2.22060409e-03, 3.27246463e+00, 9.81608674e+00, 9.79432629e+00, 9.79432629e+00, 9.77261407e+00, 2.99596919e+01, 6.80396371e+01, 8.69768213e-30
2.28411221e-03, 9.90846156e-04, 9.97721093e-01, 2.28030799e-03, 9.55697185e-01, 2.28291078e-03, 3.27240233e+00, 1.00921389e+01, 1.00691398e+01, 1.00691398e+01, 1.00461932e+01, 3.00199161e+01, 6.80415955e+01, 8.69818282e-30
2.34823460e-03, 1.01862981e-03, 9.97657267e-01, 2.34421395e-03, 9.55633279e-01, 2.34696476e-03, 3.27233827e+00, 1.03759682e+01, 1.03516600e+01, 1.03516600e+01, 1.03274089e+01, 3.00801432e+01, 6.80436091e+01, 8.69869764e-30
2.41415712e-03, 1.04719158e-03, 9.97591657e-01, 2.40990772e-03, 9.55567585e-01, 2.41281495e-03, 3.27227242e+00, 1.06677945e+01, 1.06421028e+01, 1.06421028e+01, 1.06164729e+01, 3.01403732e+01, 6.80456793e+01, 8.69922697e-30
2.48193029e-03, 1.07655322e-03, 9.97524214e-01, 2.47743913e-03, 9.55500054e-01, 2.48051169e-03, 3.27220472e+00, 1.09678440e+01, 1.09406900e+01, 1.09406900e+01, 1.09136032e+01, 3.02006063e+01, 6.80478079e+01, 8.69977124e-30
2.55160607e-03, 1.10673706e-03, 9.97454888e-01, 2.54685941e-03, 9.55430634e-01, 2.55010669e-03, 3.27213513e+00, 1.12763493e+01, 1.12476497e+01, 1.12476497e+01, 1.12190232e+01, 3.02608426e+01, 6.80499965e+01, 8.70033087e-30
2.62323788e-03, 1.13776607e-03, 9.97383625e-01, 2.61822119e-03, 9.55359272e-01, 2.62165311e-03, 3.27206358e+00, 1.15935496e+01, 1.15632166e+01, 1.15632166e+01, 1.15329628e+01, 3.03210821e+01, 6.80522468e+01, 8.70090628e-30
2.69688063e-03, 1.16966386e-03, 9.97310373e-01, 2.69157855e-03, 9.55285915e-01, 2.69520560e-03, 3.27199003e+00, 1.19196910e+01, 1.18876315e+01, 1.18876315e+01, 1.18556582e+01, 3.03813250e+01, 6.80545605e+01, 8.70149794e-30
2.77259076e-03, 1.20245468e-03, 9.97235075e-01, 2.76698706e-03, 9.55210506e-01, 2.77082034e-03, 3.27191442e+00, 1.22550265e+01, 1.22211423e+01, 1.22211423e+01, 1.21873517e+01, 3.04415713e+01, 6.80569395e+01, 8.70210630e-30
2.85042632e-03, 1.23616346e-03, 9.97157676e-01, 2.84450386e-03, 9.55132989e-01, 2.84855507e-03, 3.27183668e+00, 1.25998164e+01, 1.25640036e+01, 1.25640036e+01, 1.25282926e+01, 3.05018211e+01, 6.80593855e+01, 8.70273183e-30
2.93044698e-03, 1.27081583e-03, 9.97078115e-01, 2.92418762e-03, 9.55053306e-01, 2.92846915e-03, 3.27175677e+00, 1.29543284e+01, 1.29164774e+01, 1.29164774e+01, 1.28787369e+01, 3.05620745e+01, 6.80619005e+01, 8.70337502e-30
3.01271407e-03, 1.30643812e-03, 9.96996335e-01, 3.00609867e-03, 9.54971395e-01, 3.01062361e-03, 3.27167461e+00, 1.33188379e+01, 1.32788326e+01, 1.32788326e+01, 1.32389474e+01, 3.06223317e+01, 6.80644864e+01, 8.70403638e-30
3.09729067e-03, 1.34305740e-03, 9.96912273e-01, 3.09029897e-03, 9.54887194e-01, 3.09508114e-03, 3.27159016e+00, 1.36936281e+01, 1.36513459e+01, 1.36513459e+01, 1.36091943e+01, 3.06825926e+01, 6.80671453e+01, 8.70471641e-30
3.18424160e-03, 1.38070148e-03, 9.96825866e-01, 3.17685222e-03, 9.54800641e-01, 3.18190624e-03, 3.27150333e+00, 1.40789904e+01, 1.40343018e+01, 1.40343018e+01, 1.39897550e+01, 3.07428576e+01, 6.80698791e+01, 8.70541566e-30
3.27363353e-03, 1.41939895e-03, 9.96737048e-01, 3.26582386e-03, 9.54711669e-01, 3.27116516e-03, 3.27141407e+00, 1.44752244e+01, 1.44279924e+01, 1.44279924e+01, 1.43809146e+01, 3.08031265e+01, 6.80726901e+01, 8.70613466e-30
3.36553498e-03, 1.45917918e-03, 9.96645754e-01, 3.35728112e-03, 9.54620212e-01, 3.36292602e-03, 3.27132231e+00, 1.48826383e+01, 1.48327182e+01, 1.48327182e+01, 1.47829656e+01, 3.08633996e+01, 6.80755804e+01, 8.70687398e-30
3.46001639e-03, 1.50007238e-03, 9.96551914e-01, 3.45129310e-03, 9.54526200e-01, 3.45725884e-03, 3.27122798e+00, 1.53015492e+01, 1.52487881e+01, 1.52487881e+01, 1.51962090e+01, 3.09236770e+01, 6.80785522e+01, 8.70763420e-30
3.55715021e-03, 1.54210957e-03, 9.96455458e-01, 3.54793080e-03, 9.54429562e-01, 3.55423560e-03, 3.27113100e+00, 1.57322832e+01, 1.56765195e+01, 1.56765195e+01, 1.56209534e+01, 3.09839588e+01, 6.80816080e+01, 8.70841591e-30
3.65701088e-03, 1.58532264e-03, 9.96356314e-01, 3.64726716e-03, 9.54330226e-01, 3.65393027e-03, 3.27103131e+00, 1.61751759e+01, 1.61162386e+01, 1.61162386e+01, 1.60575161e+01, 3.10442451e+01, 6.80847499e+01, 8.70921972e-30
3.75967497e-03, 1.62974435e-03, 9.96254407e-01, 3.74937712e-03, 9.54228116e-01, 3.75641889e-03, 3.27092882e+00, 1.66305723e+01, 1.65682809e+01, 1.65682809e+01, 1.65062229e+01, 3.11045360e+01, 6.80879806e+01, 8.71004627e-30
3.86522116e-03, 1.67540839e-03, 9.96149661e-01, 3.85433770e-03, 9.54123155e-01, 3.86177963e-03, 3.27082346e+00, 1.70988274e+01, 1.70329912e+01, 1.70329912e+01, 1.69674084e+01, 3.11648316e+01, 6.80913026e+01, 8.71089619e-30
3.97373038e-03, 1.72234936e-03, 9.96041998e-01, 3.96222803e-03, 9.54015265e-01, 3.97009283e-03, 3.27071514e+00, 1.75803066e+01, 1.75107237e+01, 1.75107237e+01, 1.74414162e+01, 3.12251322e+01, 6.80947183e+01, 8.71177016e-30
4.08528580e-03, 1.77060283e-03, 9.95931336e-01, 4.07312938e-03, 9.53904364e-01, 4.08144106e-03, 3.27060380e+00, 1.80753854e+01, 1.80018427e+01, 1.80018427e+01, 1.79285993e+01, 3.12854378e+01, 6.80982305e+01, 8.71266886e-30
4.19997295e-03, 1.82020534e-03, 9.95817593e-01, 4.18712529e-03, 9.53790368e-01, 4.19590921e-03, 3.27048933e+00, 1.85844504e+01, 1.85067226e+01, 1.85067226e+01, 1.84293200e+01, 3.13457486e+01, 6.81018420e+01, 8.71359300e-30
4.31787973e-03, 1.87119444e-03, 9.95700684e-01, 4.30430155e-03, 9.53673192e-01, 4.31358452e-03, 3.27037165e+00, 1.91078991e+01, 1.90257482e+01, 1.90257482e+01, 1.89439505e+01, 3.14060647e+01, 6.81055555e+01, 8.71454331e-30
4.43909653e-03, 1.92360874e-03, 9.95580522e-01, 4.42474633e-03, 9.53552747e-01, 4.43455667e-03, 3.27025068e+00, 1.96461407e+01, 1.95593150e+01, 1.95593150e+01, 1.94728731e+01, 3.14663863e+01, 6.81093739e+01, 8.71552052e-30
4.56371628e-03, 1.97748788e-03, 9.95457017e-01, 4.54855020e-03, 9.53428943e-01, 4.55891782e-03, 3.27012632e+00, 2.01995961e+01, 2.01078296e+01, 2.01078296e+01, 2.00164801e+01, 3.15267134e+01, 6.81133003e+01, 8.71652541e-30
4.69183451e-03, 2.03287261e-03, 9.95330076e-01, 4.67580618e-03, 9.53301687e-01, 4.68676272e-03, 3.26999847e+00, 2.07686981e+01, 2.06717098e+01, 2.06717098e+01, 2.05751745e+01, 3.15870464e+01, 6.81173376e+01, 8.71755878e-30
4.82354943e-03, 2.08980480e-03, 9.95199606e-01, 4.80660988e-03, 9.53170883e-01, 4.81818874e-03, 3.26986705e+00, 2.13538922e+01, 2.12513851e+01, 2.12513851e+01, 2.11493701e+01, 3.16473852e+01, 6.81214892e+01, 8.71862143e-30
4.95896201e-03, 2.14832749e-03, 9.95065508e-01, 4.94105947e-03, 9.53036434e-01, 4.95329596e-03, 3.26973194e+00, 2.19556368e+01, 2.18472969e+01, 2.18472969e+01, 2.17394916e+01, 3.17077302e+01, 6.81257581e+01, 8.71971420e-30
5.09817606e-03, 2.20848488e-03, 9.94927683e-01, 5.07925582e-03, 9.52898237e-01, 5.09218724e-03, 3.26959305e+00, 2.25744034e+01, 2.24598989e+01, 2.24598989e+01, 2.23459752e+01, 3.17680814e+01, 6.81301479e+01, 8.72083796e-30
5.24129830e-03, 2.27032240e-03, 9.94786030e-01, 5.22130256e-03, 9.52756191e-01, 5.23496832e-03, 3.26945027e+00, 2.32106773e+01, 2.30896575e+01, 2.30896575e+01, 2.29692687e+01, 3.18284391e+01, 6.81346618e+01, 8.72199358e-30
5.38843844e-03, 2.33388671e-03, 9.94640441e-01, 5.36730612e-03, 9.52610187e-01, 5.38174787e-03, 3.26930349e+00, 2.38649576e+01, 2.37370520e+01, 2.37370520e+01, 2.36098318e+01, 3.18888033e+01, 6.81393035e+01, 8.72318200e-30
5.53970928e-03, 2.39922578e-03, 9.94490810e-01, 5.51737582e-03, 9.52460117e-01, 5.53263757e-03, 3.26915260e+00, 2.45377581e+01, 2.44025749e+01, 2.44025749e+01, 2.42681365e+01, 3.19491744e+01, 6.81440765e+01, 8.72440414e-30
5.69522678e-03, 2.46638889e-03, 9.94337025e-01, 5.67162398e-03, 9.52305869e-01, 5.68775220e-03, 3.26899748e+00, 2.52296072e+01, 2.50867326e+01, 2.50867326e+01, 2.49446670e+01, 3.20095524e+01, 6.81489848e+01, 8.72566097e-30
5.85511016e-03, 2.53542665e-03, 9.94178973e-01, 5.83016593e-03, 9.52147327e-01, 5.84720976e-03, 3.26883803e+00, 2.59410490e+01, 2.57900454e+01, 2.57900454e+01, 2.56399209e+01, 3.20699377e+01, 6.81540320e+01, 8.72695349e-30
6.01948197e-03, 2.60639109e-03, 9.94016535e-01, 5.99312016e-03, 9.51984373e-01, 6.01113150e-03, 3.26867410e+00, 2.66726430e+01, 2.65130482e+01, 2.65130482e+01, 2.63544083e+01, 3.21303303e+01, 6.81592222e+01, 8.72828272e-30
6.18846824e-03, 2.67933564e-03, 9.93849593e-01, 6.16060834e-03, 9.51816885e-01, 6.17964203e-03, 3.26850559e+00, 2.74249653e+01, 2.72562906e+01, 2.72562906e+01, 2.70886533e+01, 3.21907304e+01, 6.81645594e+01, 8.72964972e-30
6.36219849e-03, 2.75431521e-03, 9.93678023e-01, 6.33275547e-03, 9.51644738e-01, 6.35286944e-03, 3.26833237e+00, 2.81986085e+01, 2.80203376e+01, 2.80203376e+01, 2.78431936e+01, 3.22511384e+01, 6.81700480e+01, 8.73105558e-30
6.54080591e-03, 2.83138620e-03, 9.93501698e-01, 6.50968990e-03, 9.51467803e-01, 6.53094536e-03, 3.26815429e+00, 2.89941826e+01, 2.88057696e+01, 2.88057696e+01, 2.86185810e+01, 3.23115543e+01, 6.81756921e+01, 8.73250141e-30
6.72442742e-03, 2.91060657e-03, 9.93320488e-01, 6.69154345e-03, 9.51285950e-01, 6.71400507e-03, 3.26797123e+00, 2.98123152e+01, 2.96131835e+01, 2.96131835e+01, 2.94153819e+01, 3.23719785e+01, 6.81814963e+01, 8.73398837e-30
6.91320378e-03, 2.99203585e-03, 9.93134260e-01, 6.87845150e-03, 9.51099042e-01, 6.90218761e-03, 3.26778305e+00, 3.06536524e+01, 3.04431924e+01, 3.04431924e+01, 3.02341774e+01, 3.24324111e+01, 6.81874651e+01, 8.73551763e-30
7.10727970e-03, 3.07573520e-03, 9.92942877e-01, 7.07055308e-03, 9.50906940e-01, 7.09563587e-03, 3.26758960e+00, 3.15188591e+01, 3.12964266e+01, 3.12964266e+01, 3.10755639e+01, 3.24928524e+01, 6.81936032e+01, 8.73709043e-30
7.30680395e-03, 3.16176744e-03, 9.92746198e-01, 7.26799096e-03, 9.50709502e-01, 7.29449669e-03, 3.26739074e+00, 3.24086195e+01, 3.21735338e+01, 3.21735338e+01, 3.19401534e+01, 3.25533027e+01, 6.81999156e+01, 8.73870800e-30
7.51192949e-03, 3.25019713e-03, 9.92544079e-01, 7.47091175e-03, 9.50506581e-01, 7.49892099e-03, 3.26718632e+00, 3.33236380e+01, 3.30751796e+01, 3.30751796e+01, 3.28285736e+01, 3.26137620e+01, 6.82064072e+01, 8.74037166e-30
7.72281357e-03, 3.34109055e-03, 9.92336371e-01, 7.67946597e-03, 9.50298027e-01, 7.70906385e-03, 3.26697617e+00, 3.42646394e+01, 3.40020480e+01, 3.40020480e+01, 3.37414689e+01, 3.26742308e+01, 6.82130831e+01, 8.74208273e-30
7.93961785e-03, 3.43451582e-03, 9.92122923e-01, 7.89380821e-03, 9.50083685e-01, 7.92508465e-03, 3.26676015e+00, 3.52323700e+01, 3.49548419e+01, 3.49548419e+01, 3.46795000e+01, 3.27347093e+01, 6.82199487e+01, 8.74384258e-30
8.16250851e-03, 3.53054289e-03, 9.91903579e-01, 8.11409719e-03, 9.49863396e-01, 8.14714719e-03, 3.26653809e+00, 3.62275979e+01, 3.59342840e+01, 3.59342840e+01, 3.56433449e+01, 3.27951977e+01, 6.82270093e+01, 8.74565262e-30
8.39165644e-03, 3.62924361e-03, 9.91678177e-01, 8.34049586e-03, 9.49636997e-01, 8.37541978e-03, 3.26630982e+00, 3.72511136e+01, 3.69411164e+01, 3.69411164e+01, 3.66336990e+01, 3.28556963e+01, 6.82342707e+01, 8.74751432e-30
8.62723729e-03, 3.73069181e-03, 9.91446555e-01, 8.57317153e-03, 9.49404322e-01, 8.61007538e-03, 3.26607516e+00, 3.83037310e+01, 3.79761021e+01, 3.79761021e+01, 3.76512757e+01, 3.29162054e+01, 6.82417386e+01, 8.74942916e-30
8.86943166e-03, 3.83496328e-03, 9.91208544e-01, 8.81229596e-03, 9.49165197e-01, 8.85129176e-03, 3.26583394e+00, 3.93862880e+01, 3.90400252e+01, 3.90400252e+01, 3.86968065e+01, 3.29767253e+01, 6.82494189e+01, 8.75139868e-30
9.11842520e-03, 3.94213590e-03, 9.90963969e-01, 9.05804550e-03, 9.48919448e-01, 9.09925155e-03, 3.26558598e+00, 4.04996472e+01, 4.01336911e+01, 4.01336911e+01, 3.97710419e+01, 3.30372562e+01, 6.82573177e+01, 8.75342449e-30
9.37440879e-03, 4.05228964e-03, 9.90712655e-01, 9.31060117e-03, 9.48666892e-01, 9.35414245e-03, 3.26533109e+00, 4.16446966e+01, 4.12579279e+01, 4.12579279e+01, 4.08747513e+01, 3.30977985e+01, 6.82654414e+01, 8.75550820e-30
9.63757866e-03, 4.16550662e-03, 9.90454418e-01, 9.57014881e-03, 9.48407344e-01, 9.61615734e-03, 3.26506908e+00, 4.28223503e+01, 4.24135861e+01, 4.24135861e+01, 4.20087237e+01, 3.31583525e+01, 6.82737965e+01, 8.75765152e-30
9.90813657e-03, 4.28187121e-03, 9.90189071e-01, 9.83687915e-03, 9.48140614e-01, 9.88549440e-03, 3.26479974e+00, 4.40335499e+01, 4.36015399e+01, 4.36015399e+01, 4.31737683e+01, 3.32189185e+01, 6.82823895e+01, 8.75985617e-30
1.01862899e-02, 4.40147004e-03, 9.89916424e-01, 1.01109880e-02, 9.47866505e-01, 1.01623573e-02, 3.26452288e+00, 4.52792644e+01, 4.48226875e+01, 4.48226875e+01, 4.43707145e+01, 3.32794968e+01, 6.82912275e+01, 8.76212395e-30
1.04722519e-02, 4.52439206e-03, 9.89636280e-01, 1.03926763e-02, 9.47584817e-01, 1.04469552e-02, 3.26423828e+00, 4.65604918e+01, 4.60779518e+01, 4.60779518e+01, 4.56004128e+01, 3.33400878e+01, 6.83003175e+01, 8.76445669e-30
1.07662418e-02, 4.65072864e-03, 9.89348436e-01, 1.06821504e-02, 9.47295343e-01, 1.07395033e-02, 3.26394573e+00, 4.78782597e+01, 4.73682814e+01, 4.73682814e+01, 4.68637351e+01, 3.34006918e+01, 6.83096668e+01, 8.76685629e-30
1.10684849e-02, 4.78057359e-03, 9.89052685e-01, 1.09796218e-02, 9.46997871e-01, 1.10402223e-02, 3.26364501e+00, 4.92336264e+01, 4.86946504e+01, 4.86946504e+01, 4.81615748e+01, 3.34613091e+01, 6.83192829e+01, 8.76932472e-30
1.13792129e-02, 4.91402325e-03, 9.88748817e-01, 1.12853079e-02, 9.46692185e-01, 1.13493394e-02, 3.26333590e+00, 5.06276816e+01, 5.00580603e+01, 5.00580603e+01, 4.94948479e+01, 3.35219402e+01, 6.83291735e+01, 8.77186398e-30
1.16986641e-02, 5.05117654e-03, 9.88436612e-01, 1.15994316e-02, 9.46378062e-01, 1.16670878e-02, 3.26301815e+00, 5.20615476e+01, 5.14595397e+01, 5.14595397e+01, 5.08644931e+01, 3.35825854e+01, 6.83393466e+01, 8.77447615e-30
1.20270833e-02, 5.19213502e-03, 9.88115848e-01, 1.19222217e-02, 9.46055272e-01, 1.19937070e-02, 3.26269153e+00, 5.35363801e+01, 5.29001457e+01, 5.29001457e+01, 5.22714723e+01, 3.36432450e+01, 6.83498104e+01, 8.77716338e-30
1.23647224e-02, 5.33700299e-03, 9.87786297e-01, 1.22539127e-02, 9.45723580e-01, 1.23294434e-02, 3.26235579e+00, 5.50533696e+01, 5.43809641e+01, 5.43809641e+01, 5.37167711e+01, 3.37039195e+01, 6.83605734e+01, 8.77992786e-30
1.27118400e-02, 5.48588750e-03, 9.87447723e-01, 1.25947457e-02, 9.45382747e-01, 1.26745498e-02, 3.26201069e+00, 5.66137421e+01, 5.59031108e+01, 5.59031108e+01, 5.52013994e+01, 3.37646093e+01, 6.83716443e+01, 8.78277187e-30
1.30687023e-02, 5.63889849e-03, 9.87099885e-01, 1.29449677e-02, 9.45032525e-01, 1.30292862e-02, 3.26165595e+00, 5.82187607e+01, 5.74677320e+01, 5.74677320e+01, 5.67263917e+01, 3.38253148e+01, 6.83830320e+01, 8.78569776e-30
1.34355829e-02, 5.79614881e-03, 9.86742539e-01, 1.33048322e-02, 9.44672661e-01, 1.33939197e-02, 3.26129132e+00, 5.98697261e+01, 5.90760055e+01, 5.90760055e+01, 5.82928077e+01, 3.38860364e+01, 6.83947457e+01, 8.78870794e-30
1.38127630e-02, 5.95775431e-03, 9.86375430e-01, 1.36745992e-02, 9.44302894e-01, 1.37687244e-02, 3.26091651e+00, 6.15679785e+01, 6.07291413e+01, 6.07291413e+01, 5.99017328e+01, 3.39467745e+01, 6.84067951e+01, 8.79180489e-30
1.42005318e-02, 6.12383394e-03, 9.85998300e-01, 1.40545354e-02, 9.43922958e-01, 1.41539823e-02, 3.26053125e+00, 6.33148985e+01, 6.24283822e+01, 6.24283822e+01, 6.15542787e+01, 3.40075296e+01, 6.84191899e+01, 8.79499119e-30
1.45991865e-02, 6.29450978e-03, 9.85610883e-01, 1.44449146e-02, 9.43532579e-01, 1.45499828e-02, 3.26013525e+00, 6.51119083e+01, 6.41750054e+01, 6.41750054e+01, 6.32515837e+01, 3.40683021e+01, 6.84319402e+01, 8.79826949e-30
1.50090328e-02, 6.46990713e-03, 9.85212907e-01, 1.48460172e-02, 9.43131476e-01, 1.49570234e-02, 3.25972821e+00, 6.69604733e+01, 6.59703225e+01, 6.59703225e+01, 6.49948133e+01, 3.41290926e+01, 6.84450563e+01, 8.80164250e-30
